"label","text","googleScore","VADER"
"Positive","@YossiT cool!I always lookd for one but only found Haighs and Koko Black -not that there's anything wrong with that ;)",0.7,-0.475252507890751
"Neutral","Just got word that the Dove Men+Care spot was featured on Oprah!! http://bit.ly/aUq0UJ",0.2,0
"Neutral","sorry might not b back 4 a while i have alot coming up ,pantomine,option choices,holiday,footie play offs AND all my ruin your halfterm work",-0.6,-0.401923825269382
"Neutral","Watch JAK Medlemsbank -V?r bank on Vimeo! http://vimeo.com/9401152",0,0
"Neutral","I'm going to be living around here later this year: http://bit.ly/aBKTgi",0.2,0
"Positive","RT @Saaoirse: I love how awkward everyone looks on QI when being applauded.",0.6,0.72694578401804
"Neutral","was asked today in conversation what the end goal of my life is. jesus is. in other news, @quentindill is my favorite basketball player",0.3,0.458831467741123
"Neutral","I just took ""You and Justin are in mcdonald and he goes..."" and got: He apologizes and u two become friends:)! Try it: http://bit.ly/9VvGpJ",0.4,0.419921354126671
"Neutral","captain EO will not be opening this weekend. effects not yet ready... still testing. maybe late march to early april. sorry! #disneyland",0,-0.151098778332824
"Positive","changed my name!!! used to be @InnocentBells88 but...now that i am OFFICIALY MARRIED to @SexyJazzWhit i am @MrsBellsWhit *smiles*",0.3,0
"Neutral","I am using twitter site to tweet right now ... Is that what people called "" growing old "" ?",0.1,0.177857560463629
"Neutral","@dkmashino I thought you complained about that earlier! Hmmmm! :P cc: @808Helix",0.1,-0.50797394719987
"Neutral","@shadyoutkast punks fiddling and tap dancing? I don't even know.",-0.1,0
"Negative","Let me sneak out to kitchen. I'm hella hungry. Brb!",0.1,0
"Positive","@BwanaPapyrus thank you for the #FF !!!!",0.5,0.567297277337019
"Neutral","New release: The Vicious Kind (2009) http://tinyurl.com/ydb3slc",0.4,0.226347954672536
"Neutral","I feel u on that one.. RT @BellaKeys I need a dose of #Miami !! I'm getting the #NC virus ! LMAO",0,0.681734061925875
"Neutral","@LDBCasting I saw it reported that they originally wanted Bullock to do Blindside & she declined but they talked her into it...",-0.6,0
"Positive","many people dn't know what it feels like when you lose something you love so much ....",0.4,0.612372435695795
"Neutral","Just took ""do you know bella swan???"" and got: you're her sis! Try it ? http://bit.ly/cN9WL0",0,0
"Neutral","Getting a bit tired... And the 15 is so packed for las vegas.",0.4,0
"Neutral","@acronkyoung I literally just made a template. Waiting for you to edit and write your choices before I go too into it.",0,0
"Neutral","@RiichRollin good looks my niggaz...Wat niggaz was fuckin wit last night",-0.1,0.440433570760169
"Positive","COMPETITION www.bliss-gifts.co.uk is still running so come and enter for a chance to win a gorgeous prize.",0.7,0.920131212221786
"Neutral","@thatbrand knows my schedule well... Why don't you, @CathoBatho ?",0,0
"Neutral","just had 3 mouthfuls of dubious looking and tasting beehoon from the neighbour",-0.4,-0.361157559257308
"Neutral","@DougieDoug53 I Know You Not Tweeting About Me lol",0.3,0.599373159673106
"Neutral","Blog Post: 16 Realistic Robo-Creatures Videos http://bit.ly/dCeTP5",0.7,0
"Neutral","@soopa I've moved in to the chichory stout from dogfish head if that helps at all.",0,0.510607056638284
"Neutral","I just became the mayor of Mark's on @foursquare! http://4sq.com/alMwgS",-0.2,0
"Neutral","RT @MARLONLWAYANS #HowToBeAMan don't cheat... be honest. have the balls to tell the truth & the heart to let them walk away...",0,-0.103241303318792
"Neutral","(infowars.com) A Warning To The Tea Party Nation http://ur1.ca/m7m5",0.1,0.0772283284276542
"Neutral","just voted ""#2"" on ""Miley best outfits?? "" vote too ? http://bit.ly/aWPKkZ",0.1,0.694649091846056
"Neutral","just got back from cheer/dance",0.5,0
"Neutral","NewsBuzzer: Lightning Round OT: Acme Packet, Waste Management and More - http://tinyurl.com/ye88clp",-0.9,-0.421463615211762
"Neutral","????? How I wish you were here... ?????",-0.1,0.566142004841652
"Neutral","@dataddiction yo im bored imma bout to call ya ass on skype",-0.1,-0.68082252702501
"Neutral","Getting ready for the Valencia MTV Winter Festival,tonight playing for free, the Arctic Monkeys + Mystery Jets.Todays my main Twiiter topic",0.7,0.7649686210234
"Neutral","RT @LauraJSilverman: I bought a recovered memory foam mattress and half of my family doesn't believe it's real.",0,0
"Neutral","RT @MADAKAZCAR ??400tweet/teny JAPS? Oniitshan = Zokilahy / Oneethsan = Zokivavy / Ototo = Zandrilahy / Imoto =... re: http://ff.im/f8UQh",0.1,0
"Neutral","RT @ralphmarston: Happiness is not in some distant place of perfection and pleasure. Happiness is waiting for you to give it life in this moment.",0.8,0.939267596636045
"Neutral","http://twitpic.com/12vbz2 - IMG_0853.JPG",0,0
"Neutral","@HawkB_LND Naw its pro game just more physical and overseas rules",0,0
"Neutral","@BigHeadAsian So what's up with @LAFoodFest? You gonna be there for a while?",0.1,0
"Neutral","RT @iatpapog: articel writing made fun and easy. http://bit.ly/articlewriting",0.4,0.735147044114705
"Neutral","@SpinsDick O_o Um....*isn't near my house* Can i poof you guys there? :D",0.2,-0.128036879932896
"Positive","in the past 24 hours i've eaten megabyte pizza, a&w, mcdonalds (three times), kraftdinner, and starbucks. whistler was a blast!",0.4,0
"Positive","HAHA Giselle just replied to my text and said 'Fuck yeah'. I love everyone :3",0.5,0.663321407755737
"Neutral","RT @ArghZombies: Trailer Neil Marshall's Centurian looks awesome! http://bit.ly/b4VEeZ // Do I spy Noel Clarke... Bet he gets his mobile out",0.2,0.658849922861215
"Neutral","Hello my tweeples! I'm back. Busy bee me. Check out what @obeygiant made! http://yfrog.com/1dcbdiyj (via @smokey_robinson)",0.1,0
"Neutral","ready for this juice jam on march 27th, got about 5 more pounds of muscle to gain and i'll be just right....",0.4,0.709560194985489
"Neutral","RT @dj4DWood: @DonnieWahlberg are you a grown man ready to blow?",-0.1,0.361157559257308
"Neutral","Phillyvenues.org Pavilion of Art & Design London to Field World's Most Prominent Dealers: LONDON.- Now i... http://bit.ly/9Wba2C @phlvenues",0.4,0.380390873743887
"Neutral","Dispatch from Darfur RT @willswanson Valentine party behind barbed wire, sandbags. Nevermind UNAMID armed bouncers; their weapons don't work",-0.4,-0.0515710623129397
"Neutral","RT @EvaMarcilleFanz: #FF @EvaMarcille @LanceGross @MsJillMJones @DenyceLawton @natashaellie @LizzESue @Big_mal @haselstar & @MarquitaH",0,0
"Negative","RT @fndannyboy: RT @ZackMeads: Tired of pissing matches over vinyl vs cdj/laptop. If you suck as a dj, you suck no matter what u play on. End of story :)",-0.3,-0.796389070934751
"Neutral","Testing out Google Buzz and other networks.",0,0
"Neutral","Mj got new mascra -.- and i didn't know -.-",-0.6,0
"Neutral","RT @worldprayr: Love Believes all Things - Unshakable confidence and trust. http://bit.ly/dsX6zl",0.5,0.895664663740519
"Neutral","Bharti offers $10.7 billion for Zain Africa ops: reports (Reuters)http://bit.ly/bpKDI5",0.3,0
"Neutral","questo l'ho caricato soprattutto per @enver: http://www.youtube.com/watch?v=z9udY-1z2HM",0.1,0
"Neutral","Great fun RT @shru_: Enjoyable tweet up at Al Mallah @MoneyMunot @Daddybird @kangayayaroo @dubaijazz @wajihasaid @mita56 @bishray @yaHya101",0.9,0.883373371622447
"Neutral","@HisHoliness",0,0
"Neutral","RT @beaubeth: Sail Banda 2010, Moluccas, Indonesia :) http://myloc.me/3LIbN",0,0.458831467741123
"Neutral","I saw him yesterday and thought the SAME thing. RT: @StyleIT Oh, crazy suit guy - you are such a #nyfw fixture http://twitpic.com/131gvw",-0.2,-0.339950051825042
"Neutral","You must be Jamaican, cause you Jamaican me crazy. http://plurk.com/p/3rblfk",0.1,-0.339950051825042
"Neutral","@MzNina216 thats on me im bout to send that 4 u.",0,0
"Positive","Wanna help us with tomorrow's bake sale? Here're the details: http://trunc.it/55kni Thank you!",0.2,0.669633508083533
"Neutral","I'm at ????. http://4sq.com/62t8Hr",0,0
"Positive","have another step to being capable fans down, blog created. http://jrcelski.blogspot.com/ - It is a very very nice place of happiness.",0.6,0.890282995320297
"Positive","@justinbieber ""cuz this life's too long and this love's too strong. So baby know for sure, that I'll never let you go"" (:",0.2,0.831632035280786
"Neutral","http://twitpic.com/12z4lh",0,0
"Neutral","@ItsMeMaven Hee! Nah, since my RNY one glass of wine = OMG I'M GONNA TAKE MY SHIRT OFF & DANCE!",-0.3,-0.246244395721018
"Positive","I'm always gonna be here so get use to tha face :)!!!",0.5,0
"Neutral","Petropavlovsk names Dr Graham Birch as non-executive director: AHe was manager of BlackRock's ... http://bit.ly/cWCgz0 - http://bit.ly/9BQr",0,0
"Neutral","I posted 12 photos on Facebook in the album ""NNG Pix"" http://bit.ly/8Ze5ub",-0.1,0
"Neutral","RT @BiebsBestBabes: Everyone seems to be unfollowing EVERYONE except for celebs and friends.",0.3,0.476657605574574
"Neutral","RT @martinajoseph 5000th Tweet Soon! <-- Just About Half Way Towards Reaching My Standards!:)",0.3,0.336507102579674
"Neutral","athomeintexas 2.12.10.wmv: http://athomeintexas.com ? Review of changes to website. How did removing flash and add... http://bit.ly/crmDTZ",-0.1,0
"Neutral","@MissKellyO that tweet came from the heart and was perfectly spelt. Or should that be spelled? Respect for the realness and unbridled diss.",0.3,0.807397913121972
"Neutral","RT @gigAnit: tease a http://myloc.me/3MygW",0,-0.318210996771242
"Neutral","RT @BBCClick: What internet browser will you pick, and why, when Microsoft gives users the choice from March? Send us your views... http://bit.ly/azAI8Y",-0.1,0
"Neutral","@bzygo What, You've Got Mail? IDK. That's a little before my time...most Meg Ryan movies are the same, but they're guilty pleasures.",0.1,-0.106923340460077
"Neutral","3 picks today are - Crispy Breast of Lamb, Apple and spice red cabbage, Garlic and Thyme Potatoes, Pan Juice ?11.95",0.4,0
"Neutral","Had been to office today, feeling sleepy now...",0.3,0.128036879932896
"Neutral","http://ping.fm/p/LbFvn - My Macbook Pro lid - now with @wrox and @sqlagentman stickers.",0.2,0
"Neutral","#7: Vidpro Gripster Flexible Camera Tripod for Compact Digital Cameras, GP-10 http://tinyurl.com/ybwycww",0.8,0.226347954672536
"Neutral","Today's New Moon gives the current pile-up of planets in your ... More for Leo http://twittascope.com/twittascope/?sign=5",0.2,0
"Positive","aww elvin ng's so cute w the pink pants and the lalala dance steps! :D",0.9,0.631971843306654
"Neutral","time to say goodbye",0,0
"Positive","@BrunaCoradini so do you speak very well, don't you use the google translate yeah? I wanna someone to practice...",0.1,0.556334673623521
"Neutral","just voted ""joe jonas"" on ""who is the cutest guy in disney channel?"" vote too ? http://bit.ly/b5Jl28",0.2,0.632182094668674
"Neutral","@technofreak9 install it on a flash drive and boot through the USB. flash the bios to an english one. What is the make of the PC? Board?",0,0
"Neutral","RT @Regev_Porat: Martin Heidegger: thinking the unthinkable - BBC's Human, All Too Human series http://tinyurl.com/yc6onwn",-0.1,0
"Neutral","@cake_slave fair enough. I can't predict it anyway haha. How far are you?",0.1,0.648556646884329
"Neutral","QUOTE: Survival and profit are fine, but if you http://j.mp/cz6d5T",0.1,0.329145938142385
"Neutral","So today is the chinese new year and valentine's day at the same time, huh? What would I wear to celebrate both? pink barongsai costume? ;p",0,0.641645803656034
"Neutral","@msfob woo thers like random cartoon characters and kids :) are you pro at mando?",0.5,0.822462893624465
"Negative","@oylo_muychingon awh that sucks :( i'm currently working on my biol assignment, feel free to do it for me? Haha :D",0,0.226347954672536
"Neutral","Fuel stop en route to Toronto for the weekend (@ Smokin' Joes) http://4sq.com/a5qumG",0,-0.295958174200194
"Neutral","http://www.formspring.me/SirWysheidRoxx Ask Me Anything U Want",0.1,0.0772283284276542
"Neutral","http://twitpic.com/130e7m -",0.1,0
"Negative","Couldn't stand the dirty house any longer, so husband (who's home every morning) is going to chess tourney while I stay home & clean.",0.1,0.625629674341509
"Neutral","Ask me anything http://formspring.me/actyree",0,0
"Positive","RT @Catherine747: ... the global heart is awakening, beating out the rhythm of a new and glorious dance, calling us to a better way of living ~ Anodea Judith",0.4,0.624893326938946
"Neutral","@joegilder sorry I missed the production club last night...work has been particularly unkind to my spare time this week.",-0.8,-0.658959823410096
"Neutral","? Coldcut - Return To Margin (Afterlife Mix) http://somafm.com #nowplaying",0,0
"Neutral","[New Post] Getting Rid of Wrinkles - http://toast.tw/100mee",-0.1,0
"Negative","http://twitpic.com/12w7zg - BITCHES DONT KNOW BOUT MY MILLENNIUM FALCON",0,-0.684149381969636
"Neutral","Stupid Things to Try on Your Cell Phone! - http://goo.gl/fb/WHYH",-0.3,-0.570743081367889
"Positive","@drewbrees I agree! Think you two top my list of people I'd love to meet one day!",0.3,0.843576883320698
"Neutral","@Glambr oooh are you coming to see me & @MAC_Gregory_A and @ricpipino at @alice_olivia?",0,0
"Positive","@JamesGang4lyf Yeah I totally agree too, and they both work so hard!!",-0.5,0.573414309334121
"Positive","Top o the morning... Off to Riveredge forsome Saturday skiing!!! Purdy day for it!",0.4,0.453006410753052
"Neutral","Losing weight has nothing to do with starving or jogging!..http://bit.ly/8Ur89K",0.1,-0.689992651288449
"Negative","Fuck My Life: OMFG Now I got hiccups!!!! #FML: OMFG Now I got hiccups!!!! #FML http://bit.ly/d4KbNY",-0.2,-0.687631801954164
"Neutral","#9: Winsome Spectrum L-Back Airlift Adjustable Swivel Stool, Faux Leather http://url4.eu/1OIHC",0.4,0
"Neutral","I've got a feeling this is Mexico's year",0,0.128036879932896
"Neutral","RT @THE_REAL_SHAQ: 2nd funniest guy in da nba. check it out http://bit.ly/arCFES",0.3,0.557370401713154
"Neutral","Look at my horse, my horse is amazing. Give it a lick it tastes just like raisins, by the stroke of its mane it turns into a plane.SINGALONG",0.4,0.743037755434939
"Neutral","#listeningto Wonderin' (featuring Matt Thiessen of Relient K) - TobyMac , if you love how beautiful ""fireflies"" voice , MT is the man!",0.6,0.855254527007165
"Neutral","can't find my phone + it's not charged.. email/twtr/fb if you need me. time for a lowkey night w/@hilaryasmith. 7.5 miler @ 7 AM tom.. ahh!!",0,0
