English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Khmer Word
drawer	0	0	0	0	0	0	0	0	0	0	ថត
drawers	0	0	0	0	0	0	0	0	0	0	ថត
drawing	0	0	0	0	0	0	0	0	0	0	គំនូរ
dread	0	1	0	1	0	1	0	0	0	0	ខ្លាច
dreadful	1	1	1	1	0	1	0	1	0	0	គួរឱ្យខ្លាច
dreadfully	0	0	1	1	0	1	0	1	1	0	គួរឲ្យខ្លាច
dream	0	0	0	0	0	0	0	0	0	0	សុបិន្ត
dreamer	0	0	0	0	0	0	0	0	0	0	អ្នកសុបិន
dreaming	0	0	0	0	0	0	0	0	0	0	សុបិន្ត
dreamy	0	0	0	0	0	0	0	0	0	0	សុបិន្ត
dreary	0	0	0	0	0	1	0	1	0	0	គួរឱ្យខ្លាច
dredge	0	0	0	0	0	0	0	0	0	0	បូមខ្សាច់
drenched	0	0	0	0	0	0	0	0	0	0	សើម
dresser	0	0	0	0	0	0	0	0	0	0	អ្នកស្លៀកពាក់
dribble	0	0	0	0	0	0	0	0	0	0	ស្រក់
dried	0	0	0	0	0	0	0	0	0	0	ស្ងួត
drier	0	0	0	0	0	0	0	0	0	0	ស្ងួត
drift	0	0	0	0	0	0	0	0	0	0	រសាត់
drifted	0	0	0	0	0	0	0	0	0	0	រសាត់
drill	0	0	0	0	0	0	0	0	0	0	ខួង
drink	0	0	0	0	0	0	0	0	0	0	ផឹក
drinking	0	0	0	0	0	1	0	0	0	0	ផឹក
drip	0	0	0	0	0	0	0	0	0	0	ស្រក់
dripping	0	0	0	0	0	0	0	0	0	0	ស្រក់
drivel	0	0	1	0	0	1	0	0	0	0	ដ្រាយវ៍
driver	0	0	0	0	0	0	0	0	0	0	អ្នកបើកបរ
driveway	0	0	0	0	0	0	0	0	0	0	ផ្លូវបើកបរ
drizzle	0	0	0	0	0	0	0	0	0	0	ភ្លៀង
droll	0	0	0	0	0	0	0	0	0	0	ទម្លាក់
drone	0	0	0	0	0	1	0	0	0	0	យន្តហោះគ្មានមនុស្សបើក
drool	0	0	1	0	0	0	0	0	0	0	ស្រក់ទឹកមាត់
drooping	0	0	0	0	0	1	0	0	0	0	ទម្លាក់
drop	0	0	0	0	0	0	0	0	0	0	ទម្លាក់
droplet	0	0	0	0	0	0	0	0	0	0	ដំណក់ទឹក
drought	0	0	0	0	0	1	0	0	0	0	គ្រោះរាំងស្ងួត
drove	0	0	0	0	0	0	0	0	0	0	បានបើកឡាន
drown	0	0	0	1	0	1	0	1	0	0	លង់ទឹក
drowsiness	0	0	0	0	0	1	0	0	0	0	ងងុយដេក
drowsy	0	0	0	0	0	0	0	0	0	0	ងងុយដេក
drudgery	0	0	0	0	0	1	0	0	0	0	ការឃុបឃិត
drug	0	0	0	0	0	0	0	0	0	0	ថ្នាំ
drugged	0	0	0	0	0	0	0	1	0	0	គ្រឿងញៀន
drugstore	0	0	0	0	0	0	0	0	0	0	ឱសថស្ថាន
druid	0	0	0	0	0	0	0	0	0	0	ដ្រូអ៊ីដ
drum	0	0	0	0	0	0	0	0	0	0	ស្គរ
drummer	0	0	0	0	0	0	0	0	0	0	អ្នកវាយស្គរ
drumming	0	0	0	0	0	0	0	0	0	0	ការវាយស្គរ
drunken	0	0	1	0	0	1	0	0	0	0	ស្រវឹង
drunkenness	0	0	0	0	0	1	0	0	0	0	ការស្រវឹង
dry	0	0	0	0	0	0	0	0	0	0	ស្ងួត
dryness	0	0	0	0	0	0	0	0	0	0	ភាពស្ងួត
dual	0	0	0	0	0	0	0	0	0	0	ទ្វេ
dualism	0	0	0	0	0	0	0	0	0	0	ទ្វេនិយម
duality	0	0	0	0	0	0	0	0	0	0	ទ្វេ
dub	0	0	0	0	0	0	0	0	0	0	ខ្មៅ
dubious	0	0	0	1	0	1	0	0	0	1	គួរឱ្យសង្ស័យ
ducking	0	0	0	0	0	0	0	0	0	0	ទា
duct	0	0	0	0	0	0	0	0	0	0	បំពង់
ductile	0	0	0	0	0	0	0	0	0	0	ductile
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	ដល់​កំណត់
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	ថ្លៃឈ្នួល
duet	0	0	0	0	0	0	1	0	0	0	បទភ្លេង
dugout	0	0	0	0	0	0	0	0	0	0	ជីក
duke	0	0	0	0	0	0	1	0	0	0	អ្នកឧកញ៉ា
dull	0	0	0	0	0	1	0	1	0	0	រិល
dumb	0	0	0	0	0	1	0	0	0	0	ល្ងង់
dummy	0	0	0	0	0	1	0	0	0	0	អត់ចេះសោះ
dump	0	0	0	0	0	0	0	0	0	0	បោះចោល
dumps	1	0	0	0	0	1	0	1	0	0	កន្លែងចាក់សំរាម
dun	0	0	0	0	0	1	0	0	0	0	ដុន
dune	0	0	0	0	0	0	0	0	0	0	dune
dung	0	0	1	0	0	0	0	0	0	0	លាមក
dungeon	0	0	0	1	0	1	0	0	0	0	គុកងងឹត
duo	0	0	0	0	0	0	0	0	0	0	ពីរ
dupe	1	0	0	0	0	1	0	0	0	0	បោកប្រាស់
duplex	0	0	0	0	0	0	0	0	0	0	ពីរជាន់
duplicate	0	0	0	0	0	0	0	0	0	0	ស្ទួន
duplication	0	0	0	0	0	0	0	0	0	0	ស្ទួន
duplicity	1	0	0	0	0	1	0	0	0	0	ភាពស្ទួន
durability	0	0	0	0	0	0	1	0	0	1	ធន់
durable	0	0	0	0	0	0	1	0	0	1	ប្រើប្រាស់បានយូរ
duration	0	0	0	0	0	0	0	0	0	0	រយៈពេល
duress	1	0	1	1	0	1	0	1	0	0	ការបៀតបៀន
dusk	0	0	0	0	0	0	0	0	0	0	ព្រលប់
dusky	0	0	0	0	0	0	0	0	0	0	ព្រលប់
dust	0	0	0	0	0	1	0	0	0	0	ធូលី
duster	0	0	0	0	0	0	0	0	0	0	ម៉ាស៊ីនបូមធូលី
dusty	0	0	0	0	0	0	0	0	0	0	ធូលី
dutiful	0	1	0	0	0	0	1	0	0	1	កាតព្វកិច្ច
dwarf	0	0	0	0	0	0	0	0	0	0	មនុស្សតឿ
dwarfed	0	0	0	1	0	1	0	1	0	0	តឿ
dwell	0	0	0	0	0	0	0	0	0	0	ស្នាក់នៅ
dweller	0	0	0	0	0	0	0	0	0	0	អ្នករស់នៅ
dwelling	0	0	0	0	0	0	0	0	0	0	លំនៅដ្ឋាន
dye	0	0	0	0	0	0	0	0	0	0	លាបពណ៌
dying	1	0	1	1	0	1	0	1	0	0	ស្លាប់
dyke	0	0	0	0	0	0	0	0	0	0	ទំនប់ទឹក
dynamic	0	0	0	0	0	0	0	0	1	0	ថាមវន្ត
dynamical	0	0	0	0	0	0	0	0	0	0	ថាមវន្ត
dynamics	0	0	0	0	0	0	0	0	0	0	ថាមវន្ត
dynamite	0	0	0	0	0	0	0	0	0	0	ឌីណាមិត
dynasty	0	0	0	0	0	0	0	0	0	0	រាជវង្ស
dysentery	0	0	1	0	0	1	0	1	0	0	រាគ
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	អន្ទះសារ
eagerness	0	1	0	0	1	0	1	0	0	1	សេចក្តីប្រាថ្នា
eagle	0	0	0	0	0	0	0	0	0	1	ឥន្ទ្រី
ear	0	0	0	0	0	0	0	0	0	0	ត្រចៀក
earl	0	0	0	0	0	0	1	0	0	0	អេល
earlier	0	0	0	0	0	0	0	0	0	0	មុន។
early	0	0	0	0	0	0	0	0	0	0	ដើម
earn	0	0	0	0	0	0	1	0	0	0	រកបាន
earnest	0	0	0	0	0	0	1	0	0	0	ស្មោះត្រង់
earnestly	0	0	0	0	0	0	1	0	0	0	ដោយស្មោះ
earnestness	0	0	0	0	0	0	1	0	0	0	ភាពស្មោះត្រង់
earnings	0	0	0	0	0	0	0	0	0	0	ប្រាក់ចំណូល
earring	0	0	0	0	0	0	0	0	0	0	ក្រវិល
earshot	0	0	0	0	0	0	0	0	0	0	ត្រចៀកកាំ
earth	0	0	0	0	0	0	0	0	0	0	ផែនដី
earthenware	0	0	0	0	0	0	0	0	0	0	ដីឥដ្ឋ
earthly	0	0	0	0	0	0	0	0	0	0	ផែនដី
earthquake	1	0	0	1	0	1	0	1	1	0	ការរញ្ជួយដី
earthy	0	0	0	0	0	0	0	0	0	0	ដី
ease	0	0	0	0	0	0	1	0	0	0	ភាពងាយស្រួល
easel	0	0	0	0	0	0	0	0	0	0	easel
easement	0	0	0	0	0	0	1	0	0	0	ភាពងាយស្រួល
easily	0	0	0	0	0	0	0	0	0	0	យ៉ាង​ងាយស្រួល
easy	0	0	0	0	0	0	0	0	0	0	ងាយស្រួល
easygoing	0	0	0	0	0	0	1	0	0	0	ងាយស្រួល
eat	0	0	0	0	0	0	1	0	0	0	បរិភោគ
eating	0	0	0	0	0	0	0	0	0	0	បរិភោគ
eavesdropping	0	0	0	0	0	1	0	0	0	0	ការលួចស្តាប់
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	អេបូន
eccentric	0	0	0	0	0	0	0	0	0	0	ប្លែក
eccentricity	0	0	0	0	0	0	0	0	0	0	ភាពចម្លែក
ecclesiastical	0	0	0	0	0	0	0	0	0	0	សាសនា
echo	0	0	0	0	0	0	0	0	0	0	អេកូ
eclectic	0	0	0	0	0	0	0	0	0	0	អេឡិចត្រូនិក
eclipse	0	0	0	0	0	0	0	0	0	0	សូរ្យគ្រាស
ecliptic	0	0	0	0	0	0	0	0	0	0	សូរ្យគ្រាស
economical	0	0	0	0	0	0	0	0	0	0	សេដ្ឋកិច្ច
economics	0	0	0	0	0	0	0	0	0	0	សេដ្ឋកិច្ច
economy	0	0	0	0	0	0	0	0	0	1	សេដ្ឋកិច្ច
ecstasy	0	1	0	0	1	0	1	0	0	0	សោកស្ដាយ
ecstatic	0	1	0	0	1	0	1	0	1	0	រីករាយ
ecumenical	0	0	0	0	0	0	0	0	0	0	ecumenical
eddy	0	0	0	0	0	0	0	0	0	0	eddy
edge	0	0	0	0	0	0	0	0	0	0	គែម
edging	0	0	0	0	0	0	0	0	0	0	គែម
edible	0	0	0	0	0	0	0	0	0	0	អាចបរិភោគបាន។
edict	0	0	0	1	0	1	0	0	0	0	ប្រកាស
edification	0	1	0	0	1	0	1	0	0	1	ការកែលម្អ
edifice	0	0	0	0	0	0	0	0	0	0	អគារ
edit	0	0	0	0	0	0	0	0	0	0	កែសម្រួល
edition	0	1	0	0	0	0	0	0	0	0	បោះពុម្ព
editor	0	0	0	0	0	0	0	0	0	0	កម្មវិធីនិពន្ធ
editorial	0	0	0	0	0	0	0	0	0	0	វិចារណកថា
educate	0	0	0	0	0	0	1	0	0	0	អប់រំ
educated	0	0	0	0	0	0	1	0	0	0	បានទទួលការអប់រំ
education	0	0	0	0	0	0	0	0	0	0	ការអប់រំ
educational	0	0	0	0	0	0	1	0	0	1	អប់រំ
eel	0	0	0	1	0	0	0	0	0	0	អន្ទង់
effect	0	0	0	0	0	0	0	0	0	0	ឥទ្ធិពល
effective	0	0	0	0	0	0	1	0	0	1	មានប្រសិទ្ធភាព
effects	0	0	0	0	0	0	0	0	0	0	ផលប៉ះពាល់
effectual	0	0	0	0	0	0	0	0	0	0	មានប្រសិទ្ធិភាព
effectually	0	0	0	0	0	0	0	0	0	0	ប្រកបដោយប្រសិទ្ធភាព
effectuate	0	0	0	0	0	0	0	0	0	0	មានប្រសិទ្ធិភាព
effeminate	0	0	0	0	0	1	0	0	0	0	បញ្ចេញក្លិន
efficacious	0	0	0	0	0	0	0	0	0	0	មានប្រសិទ្ធភាព
efficacy	0	0	0	0	0	0	1	0	0	0	ប្រសិទ្ធភាព
efficiency	0	0	0	0	0	0	1	0	0	0	ប្រសិទ្ធភាព
efficient	0	1	0	0	0	0	1	0	0	1	ប្រសិទ្ធភាព
effigy	1	0	0	0	0	0	0	0	0	0	effigy
effort	0	0	0	0	0	0	1	0	0	0	ការខិតខំប្រឹងប្រែង
effusion	0	0	0	0	0	0	0	0	0	0	ការហូរចេញ
egg	0	0	0	0	0	0	0	0	0	0	ស៊ុត
ego	0	0	0	0	0	0	0	0	0	0	អត្មា
egotistical	0	0	1	0	0	1	0	0	0	0	អត្មានិយម
egregious	1	0	1	0	0	1	0	0	0	0	ធ្ងន់ធ្ងរ
egress	0	0	0	0	0	0	0	0	0	0	ចេញ
eighth	0	0	0	0	0	0	0	0	0	0	ទីប្រាំបី
eighty	0	0	0	0	0	0	0	0	0	0	ប៉ែតសិប
ejaculate	0	0	0	0	0	0	0	0	0	0	បញ្ចេញទឹកកាម
ejaculation	0	1	0	0	1	0	1	0	1	1	ការបញ្ចេញទឹកកាម
eject	0	0	0	0	0	1	0	0	0	0	ច្រានចេញ
ejection	0	0	0	0	0	1	0	0	0	0	ការបណ្តេញចេញ
elaborate	0	0	0	0	0	0	0	0	0	0	ល្អិតល្អន់
elaboration	0	0	0	0	0	0	1	0	0	0	ភាពល្អិតល្អន់
elan	0	0	0	0	0	0	0	0	0	0	អេឡែន
elapse	0	0	0	0	0	0	0	0	0	0	កន្លងផុតទៅ
elapsed	0	0	0	0	0	0	0	0	0	0	កន្លងផុតទៅ
elastic	0	0	0	0	0	0	0	0	0	0	យឺត
elasticity	0	0	0	0	0	0	0	0	0	0	ការបត់បែន
elated	0	0	0	0	1	0	1	0	0	0	រីករាយ
elbow	1	0	0	0	0	0	0	0	0	0	កែងដៃ
eld	0	0	0	0	0	0	0	0	0	0	ចាស់
elder	0	0	0	0	0	0	1	0	0	1	ចាស់
elders	0	0	0	0	0	0	1	0	0	1	មនុស្សចាស់
eldest	0	0	0	0	0	0	0	0	0	0	កូនច្បង
elect	0	0	0	0	0	0	1	0	0	1	ជ្រើសរើស
election	0	0	0	0	0	0	0	0	0	0	ការបោះឆ្នោត
elector	0	0	0	0	0	0	0	0	0	0	អ្នកបោះឆ្នោត
electorate	0	0	0	0	0	0	0	0	0	1	អ្នកបោះឆ្នោត
electric	0	0	0	0	1	0	1	0	1	0	អគ្គិសនី
electricity	0	0	0	0	0	0	1	0	0	0	អគ្គិសនី
elegance	0	1	0	0	1	0	1	0	0	1	ភាពឆើតឆាយ
elegant	0	0	0	0	1	0	1	0	0	0	ឆើតឆាយ
element	0	0	0	0	0	0	0	0	0	0	ធាតុ
elementary	0	0	0	0	0	0	0	0	0	0	បឋមសិក្សា
elements	0	0	0	0	0	0	0	0	0	0	ធាតុ
elephant	0	0	0	0	0	0	0	0	0	0	ដំរី
elevate	0	0	0	0	0	0	0	0	0	0	លើក
elevation	0	1	0	1	1	0	1	0	0	1	កម្ពស់
elevator	0	0	0	0	0	0	0	0	0	0	ជណ្តើរយន្ត
eleven	0	0	0	0	0	0	0	0	0	0	ដប់មួយ
eleventh	0	0	0	0	0	0	0	0	0	0	ទីដប់មួយ។
elf	1	0	1	1	0	0	0	0	0	0	អេលហ្វ
elicit	0	0	0	0	0	0	0	0	0	0	ទាញ
eligible	0	0	0	0	0	0	1	0	0	0	មានសិទ្ធិ
elimination	1	0	1	1	0	1	0	1	0	0	ការលុបបំបាត់
elite	0	1	0	0	1	0	1	0	0	1	វរជន
elk	0	0	0	0	0	0	0	0	0	0	elk
ell	0	0	0	0	0	0	0	0	0	0	អែល
ellipse	0	0	0	0	0	0	0	0	0	0	ពងក្រពើ
ellipsis	0	0	0	0	0	0	0	0	0	0	ពងក្រពើ
ellipsoid	0	0	0	0	0	0	0	0	0	0	រាងពងក្រពើ
elliptic	0	0	0	0	0	0	0	0	0	0	រាងពងក្រពើ
elliptical	0	0	0	0	0	0	0	0	0	0	រាងពងក្រពើ
elongate	0	0	0	0	0	0	0	0	0	0	ពន្លូត
elongation	0	0	0	0	0	0	0	0	0	0	ការពន្លូត
eloquence	0	0	0	0	0	0	1	0	0	0	ភាពវៃឆ្លាត
eloquent	0	0	0	0	0	0	1	0	0	0	ពូកែ
elucidate	0	0	0	0	0	0	1	0	0	1	បំភ្លឺ
elucidation	0	0	0	0	0	0	0	0	0	0	ការបកស្រាយ
elude	0	0	0	0	0	0	0	0	0	0	គេចចេញ
elusive	0	0	0	0	0	1	0	0	1	0	ពិបាកយល់
emaciated	0	0	0	1	0	1	0	1	0	0	ស្លេកស្លាំង
emanate	0	0	0	0	0	0	0	0	0	0	បញ្ចេញ
emancipation	0	1	0	0	1	0	1	0	0	0	ការរំដោះខ្លួន
embankment	0	0	0	0	0	0	0	0	0	0	ទំនប់ទឹក
embargo	0	0	0	0	0	1	0	0	0	0	ការហ៊ុមព័ទ្ធ
embark	0	0	0	0	0	0	0	0	0	0	ចាប់ផ្តើម
embarrass	0	0	0	0	0	1	0	1	0	0	អាម៉ាស់
embarrassing	0	0	0	0	0	1	0	0	0	0	អាម៉ាស់
embarrassment	0	0	0	1	0	1	0	1	1	0	ភាពអាម៉ាស់
embassy	0	0	0	0	0	0	0	0	0	0	ស្ថានទូត
embed	0	0	0	0	0	0	0	0	0	0	បង្កប់
embellish	0	0	0	0	0	0	0	0	0	0	តុបតែង
embellishment	0	0	0	0	0	0	0	0	0	0	ការតុបតែង
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	ការកេងបន្លំ
emblem	0	0	0	0	0	0	0	0	0	0	និមិត្តសញ្ញា
emblematic	0	0	0	0	0	0	0	0	0	0	និមិត្តសញ្ញា
embodiment	0	0	0	0	0	0	0	0	0	0	តំណាង
embolism	0	0	0	1	0	1	0	1	0	0	ស្ទះសរសៃឈាម
embossed	0	0	0	0	0	0	0	0	0	0	ក្រឡោត
embrace	0	1	0	0	1	0	1	0	1	1	ឱប
embroidered	0	0	0	0	0	0	0	0	0	0	ប៉ាក់
embroidery	0	0	0	0	0	0	0	0	0	0	ប៉ាក់
embroiled	0	0	0	0	0	1	0	0	0	0	បង្កប់
embryo	0	0	0	0	0	0	0	0	0	0	អំប្រ៊ីយ៉ុង
embryonic	0	0	0	0	0	0	0	0	0	0	អំប្រ៊ីយ៉ុង
emerald	0	0	0	0	0	0	0	0	0	0	ត្បូងមរកត
emerge	0	0	0	0	0	0	0	0	0	0	ផុសឡើង
emergence	0	0	0	0	0	0	0	0	0	0	ការកើតឡើង
emergency	0	0	0	1	0	1	0	1	1	0	គ្រាអាសន្ន
emeritus	0	0	0	0	0	0	1	0	0	0	កិត្តិយស
emigrate	0	0	0	0	0	0	0	0	0	0	ធ្វើចំណាកស្រុក
emigration	0	0	0	0	0	0	0	0	0	0	ការធ្វើចំណាកស្រុក
eminence	0	0	0	0	0	0	1	0	0	1	ភាពល្បីល្បាញ
eminent	0	0	0	0	0	0	1	0	0	0	លេចធ្លោ
eminently	0	0	0	0	0	0	1	0	0	0	ដ៏ឧត្តុង្គឧត្តម
emir	0	0	0	0	0	0	1	0	0	0	អេមៀ
emission	0	0	0	0	0	0	0	0	0	0	ការបំភាយ
emit	0	0	0	0	0	0	0	0	0	0	បញ្ចេញ
emotion	0	0	0	0	0	0	0	0	0	0	អារម្មណ៍
emotional	0	0	0	0	0	0	0	0	0	0	អារម្មណ៍
emotive	0	0	0	0	0	0	0	0	0	0	អារម្មណ៍
empathy	0	0	0	0	0	0	1	0	0	0	ការយល់ចិត្ត
emperor	0	0	0	0	0	0	0	0	0	0	អធិរាជ
emphasis	0	0	0	0	0	0	0	0	0	0	ការសង្កត់ធ្ងន់
emphasize	0	0	0	0	0	0	0	0	0	1	សង្កត់ធ្ងន់
emphatic	0	0	0	0	0	0	0	0	0	0	សង្កត់ធ្ងន់
empire	0	0	0	0	0	0	0	0	0	0	ចក្រភព
empirical	0	0	0	0	0	0	0	0	0	0	ជាក់ស្តែង
empiricism	0	0	0	0	0	0	0	0	0	0	លទ្ធិនិយម
employ	0	0	0	0	0	0	0	0	0	1	ជួល
employer	0	0	0	0	0	0	0	0	0	0	និយោជក
employment	0	0	0	0	0	0	0	0	0	0	ការងារ
emporium	0	0	0	0	0	0	0	0	0	0	ផ្សារទំនើប
empower	0	0	0	0	0	0	1	0	0	0	ផ្តល់អំណាច
empress	0	0	0	0	0	0	0	0	0	0	អធិរាជ
emptiness	0	0	0	0	0	0	0	1	0	0	ភាពទទេ
emption	0	0	0	0	0	0	0	0	0	0	ការបញ្ចេញចោល
empty	0	0	0	0	0	0	0	0	0	0	ទទេ
emulate	0	0	0	0	0	0	1	0	0	0	ត្រាប់តាម
emulsion	0	0	0	0	0	0	0	0	0	0	សារធាតុ emulsion
enable	0	0	0	0	0	0	1	0	0	1	បើក
enablement	0	0	0	0	0	0	1	0	0	1	ការអនុញ្ញាត
enact	0	0	0	0	0	0	0	0	0	0	អនុម័ត
enactment	0	0	0	0	0	0	0	0	0	0	ការអនុម័ត
enamel	0	0	0	0	0	0	0	0	0	0	enamel
encampment	0	0	0	0	0	0	0	0	0	0	ជំរំ
enchant	0	1	0	0	1	0	1	0	1	0	មន្តស្នេហ៍
enchanted	0	0	0	0	1	0	1	0	0	1	ជក់ចិត្ត
enchanting	0	1	0	0	1	0	1	0	0	0	គួរឱ្យទាក់ទាញ
enchantment	0	0	0	0	0	0	0	0	0	0	ភាពទាក់ទាញ
encircle	0	0	0	0	0	0	0	0	0	0	ឡោមព័ទ្ធ
encircling	0	0	0	0	0	0	0	0	0	0	ឡោមព័ទ្ធ
enclave	0	0	0	0	0	1	0	0	0	0	រង្វង់
enclose	0	0	0	0	0	0	0	0	0	0	រុំព័ទ្ធ
encode	0	0	0	0	0	0	0	0	0	0	អ៊ិនកូដ
encompass	0	0	0	0	0	0	0	0	0	0	ហ៊ុមព័ទ្ធ
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	ជួប
encourage	0	0	0	0	1	0	1	0	0	1	លើកទឹកចិត្ត
encouragement	0	0	0	0	0	0	1	0	0	0	ការលើកទឹកចិត្ត
encroach	0	0	0	0	0	0	0	0	0	0	រំលោភបំពាន
encroachment	0	0	0	1	0	1	0	0	0	0	ការរំលោភបំពាន
encrypt	0	0	0	0	0	0	0	0	0	0	អ៊ិនគ្រីប
encumbrance	1	0	0	1	0	1	0	1	0	0	encumbrance
encyclopedia	0	0	0	0	0	0	1	0	0	1	សព្វវចនាធិប្បាយ
end	0	0	0	0	0	0	0	0	0	0	ចប់
endanger	0	1	0	1	0	1	0	0	0	0	គ្រោះថ្នាក់
endangered	0	0	0	1	0	1	0	0	0	0	ជិតផុតពូជ
endeavor	0	1	0	0	0	0	1	0	0	0	ការ​ខិត​ខំ
ended	0	0	0	0	0	0	0	0	0	0	បានបញ្ចប់
endemic	0	0	1	1	0	1	0	1	0	0	ឆ្លង
ending	0	0	0	0	0	0	0	0	0	0	ការបញ្ចប់
endless	1	0	0	1	1	1	1	1	0	1	គ្មានទីបញ្ចប់
endocarditis	0	0	0	1	0	0	0	1	0	0	រលាក endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	ការយល់ព្រម
endow	0	0	0	0	0	0	1	0	0	1	អំណោយទាន
endowed	0	0	0	0	0	0	1	0	0	0	អំណោយទាន
endowment	0	0	0	0	0	0	1	0	0	1	អំណោយទាន
endpapers	0	0	0	0	0	0	0	0	0	0	ក្រដាសបញ្ចប់
endpoint	0	0	0	0	0	0	0	0	0	0	ចំណុចបញ្ចប់
endurance	0	0	0	0	0	0	1	0	0	0	ការស៊ូទ្រាំ
endure	0	0	0	0	0	0	1	0	0	0	ស៊ូទ្រាំ
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	សត្រូវ
energetic	0	0	0	0	0	0	1	0	0	0	ស្វាហាប់
energy	0	0	0	0	0	0	0	0	0	0	ថាមពល
enforce	1	0	0	1	0	1	1	0	0	0	អនុវត្ត
enforcement	0	0	0	0	0	1	0	0	0	0	ការអនុវត្ត
engage	0	0	0	0	0	0	0	0	0	0	ចូលរួម
engaged	0	1	0	0	1	0	1	0	0	1	ភ្ជាប់ពាក្យ
engagement	0	0	0	0	0	0	0	0	0	0	ការចូលរួម
engaging	0	0	0	0	1	0	1	0	0	1	ចូលរួម
engender	0	0	0	0	0	0	0	0	0	0	បង្កើត
engine	0	0	0	0	0	0	0	0	0	0	ម៉ាស៊ីន
engineer	0	0	0	0	0	0	0	0	0	0	វិស្វករ
engineering	0	0	0	0	0	0	0	0	0	0	វិស្វកម្ម
engrave	0	0	0	0	0	0	0	0	0	0	ឆ្លាក់
engraved	0	0	0	0	0	0	0	0	0	0	ឆ្លាក់
engraver	0	0	0	0	0	0	0	0	0	0	ឆ្លាក់
engraving	0	0	0	0	0	0	0	0	0	0	ឆ្លាក់
engrossed	0	0	0	0	0	0	0	0	0	0	ច្របូកច្របល់
engrossing	0	0	0	0	0	0	0	0	0	0	ច្របូកច្របល់
engulf	0	1	0	0	0	0	0	0	0	0	engulf
enhance	0	0	0	0	0	0	1	0	0	0	លើកកំពស់
enigma	0	0	0	0	0	0	0	0	0	0	enigma
enigmatic	0	0	0	1	0	1	0	0	0	0	អាថ៌កំបាំង
enjoin	0	0	0	0	0	0	0	0	0	0	បញ្ចូល
enjoy	0	1	0	0	1	0	1	0	0	1	រីករាយ
enjoying	0	1	0	0	1	0	1	0	0	1	រីករាយ
enlarged	0	0	0	0	0	0	0	0	0	0	ពង្រីក
enlargement	0	0	0	0	0	0	0	0	0	0	ការពង្រីក
enlighten	0	0	0	0	1	0	1	0	0	1	បំភ្លឺ
enlightenment	0	0	0	0	1	0	1	0	0	1	ការត្រាស់ដឹង
enlist	0	0	0	0	0	0	0	0	0	0	ចុះឈ្មោះ
enliven	0	0	0	0	1	0	1	0	1	1	រស់រវើក
enmity	1	0	0	1	0	1	0	1	0	0	សត្រូវ
enormity	0	0	0	0	0	0	0	0	0	0	ភាពធំធេង
enormous	0	0	0	0	0	0	0	0	0	0	ដ៏ធំសម្បើម
enormously	0	0	0	0	0	0	0	0	0	0	យ៉ាងសម្បើម
enrich	0	0	0	0	0	0	1	0	0	0	បង្កើន
enroll	0	1	0	0	0	0	0	0	0	1	ចុះឈ្មោះ
ensemble	0	0	0	0	0	0	1	0	0	1	ក្រុម
ensign	0	0	0	0	0	0	1	0	0	0	ចុះហត្ថលេខា
enslave	0	0	0	0	0	1	0	0	0	0	ទាសករ
enslaved	1	0	1	1	0	1	0	1	0	0	ធ្វើជាទាសករ
enslavement	0	0	0	0	0	1	0	0	0	0	ទាសករ
ensue	0	0	0	0	0	0	0	0	0	0	បន្ត
ensure	0	0	0	0	0	0	0	0	0	0	ធានា
entail	0	0	0	0	0	0	0	0	0	0	បញ្ចូល
entangled	1	0	1	1	0	1	0	1	0	0	ជាប់គាំង
entanglement	0	0	0	0	0	1	0	0	0	0	ការជាប់គាំង
enter	0	0	0	0	0	0	0	0	0	0	ចូល
enterprise	0	0	0	0	0	0	0	0	0	0	សហគ្រាស
enterprising	0	0	0	0	0	0	1	0	0	0	សហគ្រាស
entertain	0	0	0	0	1	0	1	0	0	0	កម្សាន្ត
entertained	0	0	0	0	1	0	1	0	0	0	កំសាន្ត
entertaining	0	1	0	0	1	0	1	0	0	0	កម្សាន្ត
entertainment	0	1	0	0	1	0	1	0	1	1	ការកម្សាន្ត
enthusiasm	0	1	0	0	1	0	1	0	1	0	ភាពរីករាយ
enthusiast	0	1	0	0	1	0	1	0	1	0	អ្នកចូលចិត្ត
entice	0	0	0	0	0	0	0	0	0	0	ល្បួង
entire	0	0	0	0	0	0	0	0	0	0	ទាំងមូល
entirety	0	0	0	0	0	0	0	0	0	0	ទាំងស្រុង
entitle	0	0	0	0	0	0	0	0	0	0	សិទ្ធិ
entity	0	0	0	0	0	0	0	0	0	0	អង្គភាព
entomology	0	0	0	0	0	0	0	0	0	0	entomology
