English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Polish Word
cat	0	0	0	0	0	0	0	0	0	0	kot
catabolism	0	0	0	0	0	0	0	0	0	0	katabolizm
catalog	0	0	0	0	0	0	0	0	0	0	katalog
catalogue	0	0	0	0	0	0	0	0	0	0	katalog
catalysis	0	0	0	0	0	0	0	0	0	0	kataliza
catalytic	0	0	0	0	0	0	0	0	0	0	katalityczny
catamaran	0	0	0	0	0	0	0	0	0	0	katamaran
catapult	0	0	0	0	0	0	0	0	0	0	katapultować
cataract	0	1	0	1	0	1	0	1	0	0	zaćma
catastrophe	1	0	1	1	0	1	0	1	1	0	katastrofa
catch	0	0	0	0	0	0	0	0	1	0	złapać
catching	0	0	0	0	0	0	0	0	0	0	uchwyt
catechism	0	0	1	0	0	0	0	0	0	0	katechizm
categorical	0	0	0	0	0	0	1	0	0	0	kategoryczny
category	0	0	0	0	0	0	0	0	0	0	Kategoria
cater	0	0	0	0	0	0	1	0	0	0	zaopatrywać
caterer	0	0	0	0	0	0	0	0	0	0	żywieniowiec
caterpillar	0	0	0	0	0	0	0	0	0	0	gąsienica
cates	0	0	0	0	0	0	0	0	0	0	Kates
cathartic	0	0	0	0	0	0	1	0	0	0	środek przeczyszczający
cathedral	0	0	0	0	1	0	1	0	0	1	katedra
catheter	0	0	0	0	0	1	0	0	0	0	cewnik
catnip	0	0	0	0	0	0	0	0	0	0	kocimiętka
cattle	0	0	0	0	0	0	0	0	0	0	bydło
caucus	0	0	0	0	0	0	0	0	0	0	klika
caudal	0	0	0	0	0	0	0	0	0	0	ogonowy
caulk	0	0	0	0	0	0	0	0	0	0	uszczelniać
causal	0	0	0	0	0	0	0	0	0	0	przyczynowy
causality	0	0	0	0	0	0	0	0	0	0	przyczynowość
causation	0	0	0	0	0	0	0	0	0	0	związek przyczynowy
caused	0	0	0	0	0	0	0	0	0	0	spowodowany
causeway	0	0	0	0	0	0	0	0	0	0	grobla
caution	1	1	0	1	0	1	0	0	0	0	ostrożność
cautionary	0	0	0	1	0	0	0	0	0	0	ostrzegawczy
cautious	0	1	0	1	0	0	1	0	0	1	ostrożny
cautiously	0	0	0	1	0	0	1	0	0	0	ostrożnie
cavalry	0	0	0	0	0	0	0	0	0	0	kawaleria
cave	0	0	0	0	0	0	0	0	0	0	jaskinia
caveat	0	0	0	0	0	0	0	0	0	0	zastrzeżenie
cavern	0	0	0	0	0	0	0	0	0	0	grota
cavernous	0	0	0	0	0	0	0	0	0	0	przepastny
cavity	0	0	0	0	0	0	0	0	0	0	wgłębienie
cayenne	0	0	0	0	0	0	0	0	0	0	Cayenne
cease	0	0	0	0	0	0	0	0	0	0	przerwać
ceaseless	0	0	0	0	0	0	0	0	0	0	nieustanny
cede	0	0	0	0	0	1	0	0	0	0	scedować
ceiling	0	0	0	0	0	0	0	0	0	0	sufit
celebrant	0	0	0	0	0	0	0	0	0	0	celebrans
celebrated	0	1	0	0	1	0	1	0	0	0	słynny
celebrating	0	1	0	0	1	0	1	0	0	0	świętować
celebration	0	1	0	0	1	0	1	0	1	1	uroczystość
celebrity	1	1	1	0	1	1	1	0	1	1	sława
celestial	0	1	0	0	1	0	1	0	0	0	niebiański
celibacy	0	0	0	0	0	0	0	0	0	0	celibat
cell	0	0	0	0	0	0	0	0	0	0	komórka
cellar	0	0	0	0	0	0	0	0	0	0	piwnica
cellular	0	0	0	0	0	0	0	0	0	0	komórkowy
celluloid	0	0	0	0	0	0	0	0	0	0	celuloid
cement	0	1	0	0	0	0	0	0	0	1	cement
cemented	0	0	0	0	0	0	0	0	0	0	cementowany
cemetery	0	0	0	1	0	1	0	1	0	0	cmentarz
censor	1	0	1	1	0	1	0	0	0	1	cenzor
censure	0	0	0	0	0	1	0	0	0	0	cenzura
census	0	0	0	0	0	0	0	0	0	0	spis ludności
cent	0	0	0	0	0	0	0	0	0	0	cent
centenary	0	0	0	0	0	0	0	0	0	0	stulecie
centennial	0	0	0	0	0	0	0	0	0	0	stulecie
center	0	0	0	0	0	0	1	0	0	1	środek
centimeter	0	0	0	0	0	0	0	0	0	0	centymetr
central	0	0	0	0	0	0	0	0	0	0	centralny
centrality	0	0	0	0	0	0	0	0	0	0	centralność
centralization	0	0	0	0	0	0	0	0	0	0	centralizacja
centralize	0	0	0	0	0	0	0	0	0	0	scentralizować
centrally	0	0	0	0	0	0	0	0	0	0	centralnie
centrifugal	0	0	0	0	0	0	0	0	0	0	odśrodkowy
centrifuge	0	0	0	0	0	0	0	0	0	0	odwirować
centurion	0	0	0	0	0	0	1	0	0	0	centurion
century	0	0	0	0	0	0	0	0	0	0	wiek
ceramics	0	0	0	0	0	0	0	0	0	0	ceramika
cereal	0	0	0	0	0	0	0	0	0	0	płatki śniadaniowe
cereals	0	0	0	0	0	0	0	0	0	0	płatki
cerebral	0	0	0	0	0	0	1	0	0	0	mózgowy
ceremonial	0	0	0	0	0	0	0	0	0	0	ceremoniał
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonia
certainty	0	0	0	0	0	0	1	0	0	0	pewność
certificate	0	0	0	0	0	0	0	0	0	0	certyfikat
certify	0	0	0	0	0	0	0	0	0	1	poświadczać
cess	0	0	1	0	0	1	0	0	0	0	c.o
cessation	0	0	0	0	0	1	0	0	0	0	zaprzestanie
chaff	1	0	0	1	0	1	0	0	0	0	plewy
chafing	0	0	0	0	0	1	0	0	0	0	otarcia
chagrin	0	0	1	0	0	1	0	1	0	0	zmartwienie
chain	0	0	0	0	0	0	0	0	0	0	łańcuch
chair	0	0	0	0	0	0	0	0	0	0	krzesło
chairman	0	0	0	0	0	0	1	0	0	1	przewodniczący
chairperson	0	0	0	0	0	0	0	0	0	0	przewodniczący
chairwoman	0	0	0	0	0	0	1	0	0	1	przewodnicząca
chaise	0	0	0	0	0	0	0	0	0	0	landara
chalet	0	0	0	0	0	0	0	0	0	0	szalet
chalice	0	0	0	0	0	0	0	0	0	0	kielich
chalk	0	0	0	0	0	0	0	0	0	0	kreda
challenge	1	0	0	1	0	1	0	0	0	0	wyzwanie
chamber	0	0	0	0	0	0	0	0	0	0	izba
chambers	0	0	0	0	0	0	0	0	0	0	kancelaria
chameleon	0	0	0	0	0	0	0	0	0	0	kameleon
champagne	0	0	0	0	0	0	0	0	0	0	szampan
champion	0	1	0	0	1	0	1	0	0	1	mistrz
chance	0	0	0	0	0	0	0	0	1	0	szansa
chancellor	0	0	0	0	0	0	0	0	0	1	kanclerz
chandelier	0	0	0	0	0	0	0	0	0	0	żyrandol
chandler	0	0	0	0	0	0	0	0	0	0	kupiec
change	0	0	0	1	0	0	0	0	0	0	zmiana
changeable	0	1	0	0	0	0	0	0	1	0	zmienny
changed	0	0	0	0	0	0	0	0	0	0	zmieniony
changer	0	0	0	0	0	0	0	0	0	0	zmieniacz
changing	0	0	0	0	0	0	0	0	0	0	wymiana pieniędzy
channel	0	0	0	0	0	0	0	0	0	0	kanał
chant	1	1	0	0	1	0	1	0	1	0	intonować
chaos	1	0	0	1	0	1	0	1	0	0	chaos
chaotic	1	0	0	0	0	1	0	0	0	0	chaotyczny
chap	0	0	0	0	0	0	0	0	0	0	facet
chapel	0	0	0	0	0	0	0	0	0	0	kaplica
chaplain	0	0	0	0	0	0	0	0	0	1	kapelan
chapman	0	0	0	0	0	0	0	0	0	0	domokrążca
chaps	0	0	0	0	0	0	0	0	0	0	chłopaki
chapter	0	0	0	0	0	0	0	0	0	0	rozdział
char	0	0	0	0	0	0	0	0	0	0	zwęglać
character	0	0	0	0	0	0	0	0	0	0	postać
characteristic	0	0	0	0	0	0	0	0	0	0	Charakterystyka
characterize	0	0	0	0	0	0	0	0	0	0	charakteryzować
charade	0	0	0	0	0	1	0	0	0	0	szarada
charcoal	0	0	0	0	0	0	0	0	0	0	węgiel drzewny
charge	0	0	0	0	0	0	0	0	0	0	opłata
chargeable	0	0	0	1	0	1	0	1	0	0	podlegający opłacie
charger	0	0	0	0	0	0	1	0	0	0	ładowarka
chariot	0	0	0	0	0	0	0	0	0	0	rydwan
charitable	0	1	0	0	1	0	1	0	0	1	charytatywny
charity	0	0	0	0	1	0	1	0	0	0	jałmużna
charm	0	0	0	0	0	0	1	0	0	0	czar
charmed	0	0	0	0	1	1	1	0	0	0	oczarowany
charmer	0	0	0	0	0	0	0	0	0	0	czarodziej
charming	0	0	0	0	0	0	1	0	0	0	uroczy
chart	0	0	0	0	0	0	0	0	0	1	wykres
charter	0	0	0	0	0	0	0	0	0	0	czarter
chartered	0	0	0	0	0	0	0	0	0	0	czarterowany
chase	0	0	0	0	0	1	0	0	0	0	pościg
chasm	0	0	0	1	0	0	0	0	0	0	przepaść
chastisement	0	0	0	0	0	1	0	0	0	0	kara
chastity	0	1	0	0	0	0	1	0	0	1	czystość
chat	0	0	0	0	0	0	0	0	0	0	czat
chateau	0	0	0	0	0	0	0	0	0	0	pałac
chatter	0	0	0	0	0	0	0	0	0	0	gadać
chattering	0	0	0	0	0	0	1	0	0	0	gadać
chatty	0	0	0	0	0	1	0	0	0	0	gawędziarski
chauffeur	0	0	0	0	0	0	0	0	0	0	szofer
cheap	0	0	0	0	0	1	0	0	0	0	tani
cheat	1	0	1	0	0	1	0	0	0	0	oszukać
check	0	0	0	0	0	0	0	0	0	0	sprawdzać
checker	0	0	0	0	0	0	0	0	0	0	szachownica
checkered	0	0	0	0	0	0	0	0	0	0	w kratkę
checkers	0	0	0	0	0	0	0	0	0	0	warcaby
checklist	0	0	0	0	0	0	1	0	0	1	lista kontrolna
cheek	0	0	0	0	0	0	0	0	0	0	policzek
cheeks	0	0	0	0	0	0	0	0	0	0	policzki
cheep	0	0	0	0	0	0	0	0	0	0	pisk
cheer	0	1	0	0	1	0	1	0	1	1	wiwat
cheerful	0	0	0	0	1	0	1	0	1	0	wesoły
cheerfulness	0	1	0	0	1	0	1	0	0	1	wesołość
cheering	0	0	0	0	1	0	1	0	0	0	doping
cheery	0	1	0	0	1	0	1	0	0	0	wesoły
cheesecake	0	0	0	0	0	1	0	0	0	0	sernik
cheetah	0	0	0	0	0	0	0	0	0	0	gepard
chemise	0	0	0	0	0	0	0	0	0	0	koszula
chemist	0	0	0	0	0	0	1	0	0	1	chemik
chemistry	0	0	0	0	0	0	0	0	0	0	chemia
cheque	0	0	0	0	0	0	0	0	0	0	sprawdzać
cherish	0	1	0	0	1	0	1	0	1	1	kochać
cherry	0	0	0	0	0	0	1	0	0	0	wiśnia
chess	0	0	0	0	0	0	0	0	0	0	szachy
chest	0	0	0	0	0	0	0	0	0	0	skrzynia
chestnut	0	0	0	0	0	0	0	0	0	0	kasztan
chevron	0	0	0	0	0	0	0	0	0	0	szewron
chew	0	0	0	0	0	0	0	0	0	0	żuć
chic	0	0	0	0	0	0	0	0	0	0	szyk
chicane	0	1	0	0	0	1	0	0	1	1	szykany
chicken	0	0	0	1	0	0	0	0	0	0	kurczak
chief	0	0	0	0	0	0	0	0	0	0	szef
chiefly	0	0	0	0	0	0	0	0	0	0	głównie
chieftain	0	0	0	0	0	0	1	0	0	0	wódz
child	0	1	0	0	1	0	1	0	0	0	dziecko
childbirth	0	0	0	0	0	0	0	0	0	0	poród
childhood	0	0	0	0	1	0	1	0	0	0	dzieciństwo
childish	0	0	0	0	0	1	0	0	0	0	dziecinny
chill	0	0	0	0	0	0	0	0	0	0	chłod
chilly	0	0	0	0	0	1	0	0	0	0	chłodno
chime	0	0	0	0	0	0	0	0	0	0	kurant
chimera	0	0	0	1	0	0	0	0	1	0	chimera
chimes	0	0	0	0	0	0	0	0	0	0	dzwonki
chimney	0	0	0	0	0	0	0	0	0	0	komin
china	0	0	0	0	0	0	0	0	0	0	Chiny
chine	0	0	0	0	0	0	0	0	0	0	chińszczyzna
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	żeton
chipping	0	0	0	0	0	0	0	0	0	0	odpryskiwanie
chirp	0	0	0	0	1	0	1	0	0	0	ćwierkanie
chisel	0	0	0	0	0	0	1	0	0	0	dłuto
chit	0	0	0	0	0	0	0	0	0	0	pętak
chivalry	0	0	0	0	0	0	1	0	0	0	rycerskość
chloroform	0	0	0	0	0	1	0	0	0	0	chloroform
chocolate	0	1	0	0	1	0	1	0	0	1	czekolada
choice	0	0	0	0	0	0	1	0	0	0	wybór
choir	0	0	0	0	1	0	1	0	0	1	chór
choke	1	0	0	0	0	1	0	1	0	0	dusić
cholera	0	0	1	1	0	1	0	1	0	0	cholera
choose	0	0	0	0	0	0	0	0	0	0	wybierać
choosing	0	0	0	0	0	0	0	0	0	0	wybierając
chop	0	0	0	0	0	1	0	0	0	0	siekać
chopping	0	0	0	0	0	0	0	0	0	0	okazały
chops	0	0	0	0	0	0	0	0	0	0	kotlety
choral	0	0	0	0	1	0	1	0	0	0	chóralny
chords	0	0	0	0	0	0	0	0	0	0	akordy
chore	0	0	0	0	0	1	0	0	0	0	obowiązek
chorus	0	0	0	0	0	0	1	0	0	0	chór
chosen	0	0	0	0	0	0	1	0	0	0	wybrany
chowder	0	0	0	0	0	0	1	0	0	0	chowder
christening	0	0	0	0	0	0	0	0	0	0	chrzest
chromatic	0	0	0	0	0	0	0	0	0	0	chromatyczny
chromatography	0	0	0	0	0	0	0	0	0	0	chromatografia
chromosome	0	0	0	0	0	0	0	0	0	0	chromosom
chronic	0	0	0	0	0	1	0	1	0	0	chroniczny
chronicle	0	0	0	0	0	0	1	0	0	1	kronika
chronograph	0	0	0	0	0	0	0	0	0	0	chronograf
chronological	0	0	0	0	0	0	0	0	0	0	chronologiczny
chuck	0	0	0	0	0	0	0	0	0	0	gdakanie
chuckle	0	1	0	0	1	0	1	0	1	1	chichot
chunk	0	0	0	0	0	0	0	0	0	0	kawałek
chunky	0	0	0	0	0	0	0	0	0	0	masywny
church	0	1	0	0	1	0	1	0	0	1	kościół
churchyard	0	0	0	0	0	0	0	0	0	0	cmentarz
churn	0	0	0	0	0	0	0	0	0	0	maselnica
chute	0	0	0	0	0	0	0	0	0	0	zjeżdżalnia
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	cześć
cider	0	0	0	0	0	0	1	0	0	0	cydr
cigar	0	0	0	0	0	0	0	0	0	0	cygaro
cigarette	0	0	0	0	0	1	0	0	0	0	papieros
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	żużel
cinema	0	0	0	0	0	0	0	0	0	0	kino
cinematographer	0	0	0	0	0	0	0	0	0	0	operator filmowy
cinematography	0	0	0	0	0	0	0	0	0	0	kinematografia
cinnamon	0	0	0	0	0	0	0	0	0	0	cynamon
cipher	0	0	0	0	0	0	0	0	0	0	szyfr
circle	0	0	0	0	0	0	0	0	0	0	okrąg
circling	0	0	0	0	0	0	0	0	0	0	krążyć
circuit	0	0	0	0	0	0	0	0	0	0	okrążenie
circular	0	0	0	0	0	0	0	0	0	0	okólnik
circulate	0	0	0	0	0	0	0	0	0	0	cyrkulować
circulation	0	0	0	0	0	0	0	0	0	0	krążenie
circumcision	0	0	0	0	0	0	1	0	0	0	obrzezanie
circumference	0	0	0	0	0	0	0	0	0	0	obwód
circumferential	0	0	0	0	0	0	0	0	0	0	obwodowy
circumscribed	0	0	0	0	0	0	0	0	0	0	ograniczony
circumstance	0	0	0	0	0	0	0	0	0	0	okoliczność
circumstantial	0	0	0	0	0	0	0	0	0	0	przypadkowy
circumvention	0	0	0	0	0	1	1	0	0	0	podstęp
circus	0	0	0	0	0	0	0	0	0	0	cyrk
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	cysterna
citadel	0	0	0	0	0	0	0	0	0	0	cytadela
citation	0	0	0	0	0	0	0	0	0	0	cytat
citizen	0	0	0	0	0	0	1	0	0	0	obywatel
citrine	0	0	0	0	0	0	0	0	0	0	cytryn
city	0	0	0	0	0	0	0	0	0	0	Miasto
civic	0	0	0	0	0	0	0	0	0	0	obywatelski
civil	0	0	0	0	0	0	1	0	0	0	cywilny
civilian	0	0	0	0	0	0	0	0	0	0	cywil
civility	0	0	0	0	0	0	1	0	0	0	grzeczność
civilization	0	0	0	0	0	0	1	0	0	1	cywilizacja
civilized	0	0	0	0	1	0	1	0	0	1	cywilizowany
clad	0	0	0	0	0	0	0	0	0	0	ubrany
claim	0	0	0	0	0	0	0	0	0	0	prawo
claimant	1	0	1	0	0	0	0	0	0	0	pretendent
clairvoyant	0	0	0	0	0	0	1	0	0	0	jasnowidz
clam	0	0	0	0	0	0	0	0	0	0	małż
clamor	1	1	1	0	0	1	0	0	1	0	krzyk
clamp	0	0	0	0	0	0	0	0	0	0	Zacisk
clan	0	0	0	0	0	0	0	0	0	1	klan
clandestine	0	0	0	0	0	0	0	0	0	0	tajny
clap	0	1	0	0	1	0	1	0	0	1	klaskać
clarify	0	0	0	0	0	0	1	0	0	0	wyjaśniać
clarinet	0	0	0	0	0	0	0	0	0	0	klarnet
clarion	0	0	0	0	0	0	0	0	0	0	ostry
clarity	0	0	0	0	0	0	0	0	0	0	przejrzystość
clash	1	0	0	0	0	1	0	0	0	0	starcie
clashing	1	0	0	1	0	1	0	0	0	0	zderzenie
clasp	0	0	0	0	0	0	0	0	0	0	zapięcie
class	0	0	0	0	0	0	0	0	0	0	klasa
classic	0	0	0	0	0	0	1	0	0	0	klasyczny
classical	0	0	0	0	0	0	1	0	0	0	klasyczny
classics	0	0	0	0	1	0	1	0	0	0	klasyka
classification	0	0	0	0	0	0	0	0	0	0	Klasyfikacja
classify	0	0	0	0	0	0	1	0	0	0	klasyfikować
classmate	0	0	0	0	0	0	0	0	0	0	kolega z klasy
clatter	0	0	0	0	0	0	0	0	0	0	brzęk
clause	0	0	0	0	0	0	0	0	0	0	klauzula
clauses	0	0	0	0	0	0	0	0	0	0	klauzule
claw	1	0	0	1	0	1	0	0	0	0	pazur
claws	0	0	0	0	0	0	0	0	0	0	pazury
clay	0	0	0	0	0	0	0	0	0	0	glina
clean	0	0	0	0	1	0	1	0	0	1	czysty
cleaning	0	0	0	0	0	0	1	0	0	0	czyszczenie
cleanliness	0	0	0	0	0	0	1	0	0	0	czystość
cleanly	0	0	0	0	0	0	1	0	0	0	czysty
cleanse	0	0	0	0	0	0	1	0	0	0	oczyścić
cleansing	0	0	0	0	0	0	1	0	0	0	oczyszczanie
clearance	0	0	0	0	0	0	1	0	0	1	luz
clearing	0	0	0	0	0	0	0	0	0	0	clearing
clearness	0	0	0	0	0	0	1	0	0	0	jasność
cleavage	0	0	0	0	0	0	0	0	0	0	łupliwość
cleave	0	0	0	1	0	0	0	0	0	0	rozszczepiać
clef	0	0	0	0	0	0	0	0	0	0	klucz wiolinowy
cleft	0	0	0	0	0	0	0	0	0	0	rozszczep
clemency	0	0	0	0	0	0	0	0	0	0	łaska
clergy	0	0	0	0	0	0	0	0	0	0	kler
clergyman	0	0	0	0	0	0	0	0	0	0	duchowny
clerical	0	0	0	0	0	0	1	0	0	1	urzędniczy
clerk	0	0	0	0	0	0	0	0	0	0	urzędnik
clerkship	0	0	0	0	0	0	0	0	0	0	praktyka
clever	0	0	0	0	0	0	1	0	0	0	sprytny
cleverness	0	0	0	0	0	0	1	0	0	0	spryt
click	0	0	0	0	0	0	0	0	0	0	Kliknij
client	0	0	0	0	0	0	0	0	0	0	klient
clientele	0	0	0	0	0	0	0	0	0	0	klientela
cliff	0	0	0	1	0	0	0	0	0	0	Klif
climate	0	0	0	0	0	0	0	0	0	0	klimat
climatology	0	0	0	0	0	0	0	0	0	0	klimatologia
climax	0	1	0	0	1	0	1	0	1	1	punkt kulminacyjny
climb	0	0	0	0	0	0	0	0	0	0	wspinać się
cling	0	0	0	0	0	0	0	0	0	0	przylgnąć
clip	0	0	0	0	0	0	0	0	0	0	spinacz
clipper	0	0	0	0	0	0	0	0	0	0	kliper
clipping	0	0	0	0	0	0	0	0	0	0	obrzynek
clique	0	0	0	0	0	0	0	0	0	0	klika
cloak	0	0	0	0	0	0	0	0	0	0	płaszcz
clock	0	1	0	0	0	0	0	0	0	0	zegar
clockwork	0	0	0	0	0	0	0	0	0	0	w zegarku
clog	0	0	0	0	0	0	0	0	0	0	zatkać
cloister	0	0	0	0	0	1	0	0	0	0	klasztor
close	0	0	0	0	0	0	0	0	0	0	blisko
closed	0	0	0	0	0	0	0	0	0	0	Zamknięte
closeness	0	0	0	0	1	0	1	0	0	1	bliskość
closet	0	0	0	0	0	0	0	0	0	0	gabinet
closure	0	1	0	0	1	0	1	1	0	0	zamknięcie
clot	0	0	0	0	0	0	0	0	0	0	krzepnąć
cloth	0	0	0	0	0	0	0	0	0	0	płótno
clothe	0	0	0	0	0	0	1	0	0	0	odziać
clothes	0	0	0	0	0	0	0	0	0	0	odzież
clothesline	0	0	0	0	0	0	0	0	0	0	sznur do bielizny
clothing	0	0	0	0	0	0	0	0	0	0	odzież
cloud	0	0	0	0	0	0	0	0	0	0	Chmura
clouded	0	0	0	0	0	1	0	1	0	0	zachmurzony
cloudiness	0	0	0	1	0	1	0	0	0	0	zachmurzenie
cloudy	0	0	0	0	0	0	0	1	0	0	pochmurny
clover	0	0	0	0	0	0	0	0	0	0	koniczyna
cloves	0	0	0	0	0	0	0	0	0	0	goździki
clown	0	1	0	0	1	0	1	0	1	0	błazen
club	0	0	0	0	0	0	0	0	0	0	Klub
clubhouse	0	0	0	0	0	0	0	0	0	0	klub
clubs	0	0	0	0	0	0	0	0	0	0	kluby
clue	0	1	0	0	0	0	0	0	0	0	Wskazówka
clump	0	0	0	0	0	1	0	0	0	0	kępa
clumsy	0	0	1	0	0	1	0	0	0	0	niezdarny
cluster	0	0	0	0	0	0	0	0	0	0	grupa
clutch	0	0	0	0	0	0	0	0	0	0	sprzęgło
clutches	0	0	0	0	0	0	0	0	0	0	sprzęgła
clutter	0	0	0	0	0	0	0	0	0	0	nieład
coach	0	0	0	0	0	0	0	0	0	1	trener
coagulation	0	0	0	0	0	0	0	0	0	0	koagulacja
coal	0	0	0	0	0	0	0	0	0	0	węgiel
coalesce	0	0	0	0	0	0	0	0	0	1	łączyć
coalition	0	0	0	0	0	0	1	0	0	0	koalicja
coast	0	0	0	0	0	0	1	0	0	0	Wybrzeże
coastal	0	0	0	0	0	0	0	0	0	0	nadbrzeżny
coaster	0	0	0	0	0	0	0	0	0	0	podstawka
coat	0	0	0	0	0	0	0	0	0	0	płaszcz
coating	0	0	0	0	0	0	0	0	0	0	Powłoka
coax	0	0	0	0	0	0	0	0	0	1	nakłaniać
cobalt	0	0	0	0	0	0	0	0	0	0	kobalt
cobble	0	0	0	0	0	0	0	0	0	0	kostka
cobbler	0	0	0	0	0	0	0	0	0	0	szewc
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokaina
cock	0	0	0	0	0	0	0	0	0	0	kogut
cockpit	0	0	0	0	0	0	0	0	0	0	kabina pilota
cocktail	0	0	0	0	0	0	0	0	0	0	koktajl
cocoa	0	0	0	0	0	0	0	0	0	0	kakao
cocoon	0	0	0	0	0	0	0	0	0	0	kokon
cod	0	0	0	0	0	0	0	0	0	0	dorsz
code	0	0	0	0	0	0	0	0	0	0	kod
codex	0	0	0	0	0	0	0	0	0	0	kodeks
codification	0	0	0	0	0	0	0	0	0	0	kodyfikacja
codify	0	0	0	0	0	0	0	0	0	0	kodyfikować
coefficient	0	0	0	0	0	0	0	0	0	0	współczynnik
coerce	1	0	1	1	0	1	0	0	0	0	przymusić
coercion	1	0	1	1	0	1	0	1	0	0	przymus
coercive	0	0	0	0	0	0	0	0	0	0	przymusowy
coexist	0	0	0	0	0	0	1	0	0	1	współistnieć
coexistence	0	0	0	0	0	0	0	0	0	0	współistnienie
coexisting	0	0	0	0	0	0	0	0	0	1	współistnienie
coffee	0	0	0	0	0	0	0	0	0	0	Kawa
coffin	0	0	0	1	0	1	0	1	0	0	trumna
cog	0	0	0	0	0	0	0	0	0	0	koło zębate
cogent	0	0	0	0	0	0	1	0	0	1	przekonywający
cognate	0	0	0	0	0	0	0	0	0	0	pokrewny
cognition	0	0	0	0	0	0	0	0	0	0	poznawanie
cognitive	0	0	0	0	0	0	1	0	0	0	kognitywny
cohabitation	0	0	0	0	0	0	0	0	0	0	współżycie
coherence	0	0	0	0	0	0	1	0	0	0	konsekwencja
coherent	0	0	0	0	0	0	1	0	0	0	zgodny
cohesion	0	0	0	0	0	0	0	0	0	1	spójność
cohesive	0	0	0	0	0	0	1	0	0	1	spoisty
cohort	0	0	0	0	0	0	0	0	0	0	kohorta
coil	0	0	0	0	0	0	0	0	0	0	cewka
coiled	0	0	0	0	0	0	0	0	0	0	zwinięty
coin	0	0	0	0	0	0	0	0	0	0	moneta
coinage	0	0	0	0	0	0	0	0	0	0	waluta
coincide	0	0	0	0	0	0	0	0	0	0	zbiec się
coincidence	0	0	0	0	0	0	0	0	1	0	zbieg okoliczności
coincident	0	0	0	0	0	0	0	0	0	0	zgodny
coinciding	0	0	0	0	0	0	0	0	0	0	zbiegające się
coke	0	0	0	0	0	0	0	0	0	0	koks
cold	0	0	0	0	0	1	0	0	0	0	przeziębienie
coldly	0	0	0	0	0	1	0	0	0	0	ozięble
coldness	1	0	1	1	0	1	0	1	0	0	chłód
colic	0	0	0	0	0	1	0	0	0	0	kolka
collaborator	0	0	0	0	0	0	0	0	0	1	współpracownik
collapse	0	0	1	1	0	1	0	1	0	0	upadek
collar	0	0	0	0	0	0	0	0	0	0	kołnierz
collate	0	0	0	0	0	0	0	0	0	0	zestawić
collateral	0	0	0	0	0	0	0	0	0	1	zabezpieczenie
collation	0	0	0	0	0	0	0	0	0	0	porównanie
colleague	0	0	0	0	0	0	0	0	0	0	kolega z pracy
collect	0	0	0	0	0	0	0	0	0	0	zebrać
collected	0	0	0	0	0	0	0	0	0	0	Zebrane
collection	0	0	0	0	0	0	0	0	0	0	kolekcja
collective	0	0	0	0	0	0	0	0	0	0	kolektyw
collectively	0	0	0	0	0	0	1	0	0	1	zbiorowo
collector	0	0	0	0	0	0	0	0	0	0	kolektor
college	0	0	0	0	0	0	0	0	0	0	Szkoła Wyższa
collegiate	0	0	0	0	0	0	0	0	0	0	kolegialny
collide	0	0	0	0	0	0	0	0	0	0	zderzyć się
collie	0	0	0	0	0	0	0	0	0	0	kollia
collision	1	0	0	0	0	1	0	0	0	0	kolizja
collocation	0	0	0	0	0	0	0	0	0	0	rozmieszczenie
colloquial	0	0	0	0	0	0	0	0	0	0	potoczny
collusion	1	0	1	1	0	1	0	1	0	0	zmowa
colon	0	0	0	0	0	0	0	0	0	0	okrężnica
colonel	0	0	0	0	0	0	1	0	0	1	pułkownik
colonial	0	0	0	0	0	0	0	0	0	0	kolonialny
colony	0	0	0	0	0	0	0	0	0	0	kolonia
colophon	0	0	0	0	0	0	0	0	0	0	kolofon
color	0	0	0	0	0	0	0	0	0	0	kolor
coloration	0	0	0	0	0	0	0	0	0	0	ubarwienie
colored	0	0	0	0	0	0	0	0	0	0	kolorowy
coloring	0	0	0	0	0	0	0	0	0	0	kolorowanie
colorless	0	0	0	0	0	0	0	0	0	0	bezbarwny
colors	0	0	0	0	0	0	0	0	0	0	zabarwienie
colossal	0	0	0	0	0	0	1	0	0	0	kolosalny
colt	0	0	0	0	0	0	0	0	0	0	źrebię
column	0	0	0	0	0	0	0	0	0	0	kolumna
columnar	0	0	0	0	0	0	0	0	0	0	kolumnowy
coma	0	0	0	1	0	1	0	1	0	0	śpiączka
comatose	0	0	0	1	0	1	0	1	0	0	śpiączkowy
comb	0	0	0	0	0	0	0	0	0	0	grzebień
combat	1	0	0	1	0	1	0	0	0	0	walka
combatant	1	0	0	1	0	1	0	0	0	0	bojownik
