English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Myanmar-Burmese Word
denial	0	0	0	0	0	1	0	0	0	0	ငြင်းဆိုခြင်း။
denied	0	0	0	0	0	1	0	1	0	0	ငြင်းသည်။
denomination	0	0	0	0	0	0	0	0	0	0	ဂိုဏ်းခွဲ
denominational	0	0	0	0	0	0	0	0	0	0	ဂိုဏ်းခွဲ
denominator	0	0	0	0	0	0	0	0	0	0	ပိုင်းခြေ
denote	0	0	0	0	0	0	0	0	0	0	မှတ်သားပါ။
denounce	1	0	1	0	0	1	0	0	0	0	ရှုတ်ချသည်။
dense	0	0	0	0	0	0	0	0	0	0	သိပ်သည်း
density	0	0	0	0	0	0	0	0	0	0	သိပ်သည်းဆ
dent	0	0	0	0	0	0	0	0	0	0	အံ
dentistry	0	0	0	1	0	0	0	0	0	0	သွားဘက်ဆိုင်ရာ
denunciation	1	0	1	1	0	1	0	0	0	0	ရှုတ်ချခြင်း။
deny	1	0	0	0	0	1	0	0	0	0	ငြင်း
denying	0	1	0	0	0	1	0	0	0	0	ငြင်းသည်။
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	ထွက်သွား
departed	0	0	0	0	0	1	0	1	0	0	ထွက်ခွာခဲ့သည်။
department	0	0	0	0	0	0	0	0	0	0	ဌာန
departure	0	0	0	0	0	1	0	1	0	0	ထွက်ခွာ
depend	0	1	0	0	0	0	0	0	0	1	မှီခို
dependant	0	0	0	0	0	0	0	0	0	0	မှီခို
dependence	0	0	0	1	0	1	0	1	0	0	မှီခိုမှု
dependency	0	0	0	0	0	1	0	0	0	0	မှီခိုမှု
dependent	0	0	0	0	0	1	1	0	0	1	မှီခို
depict	0	0	0	0	0	0	0	0	0	0	ပုံဖော်သည်။
depicting	0	0	0	0	0	0	0	0	0	0	သရုပ်ဖော်သည်။
depletion	0	0	0	0	0	0	0	0	0	0	ကုန်ခမ်းခြင်း။
deplorable	1	0	1	1	0	1	0	1	0	0	စိတ်ပျက်ဖွယ်
deplore	1	0	1	0	0	1	0	1	0	0	မြတ်နိုးပါ။
deploy	0	0	0	0	0	0	0	0	0	0	ဖြန့်ကျက်
deport	0	0	0	1	0	1	0	1	0	0	ပြည်နှင်ဒဏ်ပေး
deportation	1	0	0	1	0	1	0	1	0	0	ပြည်နှင်ဒဏ်ပေးခြင်း
deposit	0	0	0	0	0	0	0	0	0	0	သိုက်
depositary	0	0	0	0	0	0	0	0	0	0	ငွေသွင်း
deposition	0	0	0	0	0	0	0	0	0	0	အစစ်ခံခြင်း။
depository	0	0	0	0	0	0	0	0	0	1	အပ်နှံမှု
depot	0	0	0	0	0	0	0	0	0	0	ဒိုင်
depraved	1	1	1	1	0	1	0	1	0	0	ဒုဿီလ
depravity	1	0	1	0	0	1	0	0	0	0	ဒုစရိုက်
depreciate	1	0	1	0	0	1	0	0	0	0	တန်ဖိုးလျှော့
depreciated	1	0	1	1	0	1	0	1	0	0	တန်ဖိုးလျှော့
depreciation	0	0	0	1	0	1	0	0	0	0	တန်ဖိုးလျှော့
depress	0	0	0	1	0	1	0	1	0	0	စိတ်ဓာတ်ကျခြင်း။
depressed	1	0	0	1	0	1	0	1	0	0	စိတ်ဓာတ်ကျ
depressing	0	0	1	0	0	1	0	1	0	0	စိတ်ပျက်စရာ
depression	0	0	0	0	0	1	0	1	0	0	စိတ်ဓာတ်ကျခြင်း။
depressive	0	0	0	0	0	1	0	1	0	0	စိတ်ကျရောဂါ
deprivation	1	0	1	1	0	1	0	1	0	0	တာဝန်တရပ်
depth	0	0	0	0	0	0	1	0	0	1	အနက်
deputy	0	0	0	0	0	0	0	0	0	1	ဒု
derail	0	0	0	0	0	0	0	0	0	0	လမ်းချော်
deranged	1	0	1	1	0	1	0	0	0	0	စိတ်အနှောင့်အယှက်ဖြစ်
derelict	0	0	0	0	0	1	0	0	0	0	ဖျက်သိမ်းရန်
derision	1	0	1	0	0	1	0	0	0	0	ကဲ့ရဲ့ခြင်း။
derivation	0	0	0	0	0	0	0	0	0	0	ဆင်းသက်လာသည်။
derivative	0	0	0	0	0	0	0	0	0	0	ဆင်းသက်လာသည်။
derive	0	0	0	0	0	0	0	0	0	0	ရယူသည်။
dermal	0	0	0	0	0	0	0	0	0	0	ရှိူက်
dermatologist	0	0	0	0	0	0	0	0	0	1	အရေပြားဆရာဝန်
dermatology	0	0	0	0	0	0	0	0	0	0	အရေပြားရောဂါဗေဒ
derogation	1	0	1	1	0	1	0	1	0	0	ဆုတ်ယုတ်မှု
derogatory	1	0	1	1	0	1	0	1	0	0	ညစ်ညမ်းသော
descend	0	0	0	0	0	0	0	0	0	0	ဆင်း
descendant	0	0	0	0	0	0	0	0	0	0	သားစဉ်မြေးဆက်
descendent	0	0	0	0	0	0	0	0	0	0	ဆင်းသက်သည်။
descending	0	0	0	0	0	0	0	0	0	0	ဆင်းလာသည်။
descent	0	0	0	1	0	0	0	1	0	0	မျိုးနွယ်
describe	0	0	0	0	0	0	0	0	0	0	ဖော်ပြပါ။
description	0	0	0	0	0	0	0	0	0	0	ဖော်ပြချက်
descriptive	0	0	0	0	0	0	1	0	0	0	ဖော်ပြချက်
desecration	1	0	1	1	0	1	0	1	0	0	အရှက်ခွဲခြင်း။
desert	1	0	1	1	0	1	0	1	0	0	ကန္တာရ
deserted	1	0	1	1	0	1	0	1	0	0	စွန့်ခွါ
desertion	0	0	0	0	0	1	0	0	0	0	တပ်ပြေး
deserve	1	1	0	0	0	0	1	0	0	1	ထိုက်တန်ပါတယ်။
deserved	0	0	0	0	0	0	1	0	0	0	ထိုက်တန်ပါတယ်။
deserving	0	0	0	0	0	0	0	0	0	0	ထိုက်တန်သော
design	0	0	0	0	0	0	0	0	0	0	ဒီဇိုင်း
designate	0	0	0	0	0	0	0	0	0	0	သတ်မှတ်သည်။
designation	0	0	0	0	0	0	0	0	0	1	အစွမ်းကုန်
designed	0	0	0	0	0	0	0	0	0	0	ဒီဇိုင်းထုတ်ထားသည်။
designer	0	0	0	0	0	0	1	0	0	0	ဒီဇိုင်နာ
designing	0	0	0	0	0	0	0	0	0	0	ဒီဇိုင်းဆွဲခြင်း။
desirability	0	0	0	0	0	0	0	0	0	0	နှစ်လိုဖွယ်
desirable	0	0	0	0	0	0	1	0	0	0	နှစ်လိုဖွယ်ကောင်းသော
desiring	0	0	0	0	0	0	1	0	0	0	ဆန္ဒရှိသော
desirous	0	0	0	0	0	0	1	0	0	0	နှစ်လိုဖွယ်
desist	1	0	1	0	0	1	0	0	0	0	ဖယ်ထုတ်သည်။
desk	0	0	0	0	0	0	0	0	0	0	စားပွဲခုံ
desolation	0	0	0	1	0	1	0	1	0	0	မှိုင်တွေ
despair	1	0	1	1	0	1	0	1	0	0	စိတ်ပျက်အားငယ်
despairing	0	0	0	1	0	1	0	1	0	0	စိတ်ပျက်လက်ပျက်
despatch	0	0	0	0	0	0	0	0	0	0	ပေးပို့သည်။
desperate	0	0	0	0	0	1	0	0	0	0	အပူတပြင်း
desperation	0	0	0	0	0	0	0	0	0	0	စိတ်ပျက်အားငယ်ခြင်း။
despicable	1	0	1	0	0	1	0	0	0	0	စက်ဆုပ်ဖွယ်ကောင်းသော
despise	1	0	1	0	0	1	0	0	0	0	မထီမဲ့မြင်ပြုခြင်း။
despotic	0	0	0	1	0	1	0	0	0	0	despotic
despotism	1	0	1	1	0	1	0	1	0	0	မုန်းတီးခြင်း
dessert	0	0	0	0	0	0	0	0	0	0	အချိုပွဲ
destination	0	1	0	1	1	0	1	1	1	0	ဦးတည်ရာ
destined	0	1	0	0	0	0	0	0	0	0	ရည်မှန်းသည်။
destiny	0	0	0	0	0	0	0	0	0	0	ကံကြမ္မာ
destitute	0	0	0	1	0	1	0	1	0	0	မွဲတေ
destroyed	1	0	0	1	0	1	0	1	0	0	ဖျက်ဆီးပစ်
destroyer	1	0	0	1	0	1	0	0	0	0	ဖျက်သင်္ဘော
destroying	1	0	0	1	0	1	0	1	0	0	ဖျက်ဆီးခြင်း။
destruction	1	0	0	0	0	1	0	0	0	0	ပျက်စီးခြင်း။
destructive	1	0	1	1	0	1	0	0	0	0	ဖျက်ဆီးတတ်သော
detach	0	0	0	0	0	0	0	0	0	0	ခွာ
detached	0	0	0	0	0	0	0	0	0	0	သီးခြား
detachment	0	0	0	0	0	1	0	0	0	0	ပက်လက်
detail	0	0	0	0	0	0	0	0	0	0	အသေးစိတ်
details	0	0	0	0	0	0	0	0	0	0	အသေးစိတ်
detain	0	0	0	0	0	1	0	0	0	0	ထိန်းသိမ်း
detainee	1	1	0	1	0	1	0	1	0	0	အထိန်းသိမ်းခံ
detect	0	0	0	0	0	0	1	0	0	0	detect
detectable	0	0	0	0	0	0	0	0	0	0	သိရှိနိုင်သည်။
detection	0	0	0	0	0	0	1	0	0	0	ထောက်လှမ်းခြင်း။
detective	0	0	0	0	0	0	0	0	0	0	ခုံထောက်
detector	0	0	0	0	0	0	0	0	0	0	detector
detention	0	0	0	0	0	1	0	1	0	0	ထိန်းသိမ်းခြင်း။
deter	0	0	0	0	0	0	0	0	0	0	ဟန့်တား
detergent	0	0	0	0	0	0	0	0	0	0	ဆပ်ပြာ
deteriorate	0	0	0	1	0	1	0	1	0	0	ဆိုးရွားသည်။
deteriorated	0	0	1	0	0	1	0	1	0	0	ယိုယွင်းလာသည်။
deterioration	1	0	1	1	0	1	0	1	0	0	ယိုယွင်းခြင်း။
determinable	0	0	0	0	0	0	0	0	0	0	ဆုံးဖြတ်နိုင်သော
determinate	0	1	0	0	0	0	0	0	0	1	ဆုံးဖြတ်သည်။
determination	0	0	0	0	0	0	1	0	0	1	ဆုံးဖြတ်ချက်
determined	0	0	0	0	0	0	1	0	0	0	ဆုံးဖြတ်သည်။
detest	1	0	1	0	0	1	0	0	0	0	ရွံရှာသည်။
detonate	0	0	0	1	0	1	0	0	1	0	ပေါက်ကွဲသည်။
detonation	1	0	0	0	0	0	0	0	0	0	ဖောက်ခွဲမှု
detour	0	0	0	0	0	0	0	0	0	0	ဝိုက်
detract	1	0	0	0	0	1	0	0	0	0	နှောင့်ယှက်သည်။
detriment	0	0	0	0	0	1	0	0	0	0	ထိခိုက်မှု
detrimental	0	0	0	0	0	1	0	0	0	0	ထိခိုက်နိုင်သည်။
detritus	0	0	0	0	0	1	0	0	0	0	ဝမ်းစာ
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	ပျက်စီးစေပါသည်။
devastating	1	0	1	1	0	1	0	1	0	1	အပျက်အစီး
devastation	1	0	0	1	0	1	0	1	1	0	ပျက်စီးခြင်း
develop	0	1	0	0	0	0	1	0	0	0	ဖွံ့ဖြိုးတိုးတက်
developing	0	0	0	0	0	0	0	0	0	0	ဖွံ့ဖြိုးဆဲ
development	0	0	0	0	0	0	0	0	0	0	ဖွံ့ဖြိုးတိုးတက်မှု
deviate	0	0	0	0	0	0	0	0	0	0	သွေဖည်
deviating	0	0	0	0	0	0	0	0	0	0	သွေဖည်ခြင်း။
deviation	0	0	0	0	0	0	0	1	0	0	သွေဖည်
device	0	0	0	0	0	0	0	0	0	0	စက်ကိရိယာ
devil	1	1	1	1	0	1	0	1	0	0	မာရ်နတ်
devilish	0	0	1	1	0	1	0	0	0	0	မကောင်းဆိုးဝါး
devious	0	0	0	0	0	1	0	0	0	0	မိုက်မဲသော
devise	0	0	0	0	0	0	0	0	0	0	ကြံစည်
devoid	0	0	0	0	0	0	0	0	0	0	ကင်းမဲ့သော
devolution	0	0	0	0	0	1	0	0	0	0	ဖောက်ပြန်ခြင်း
devolve	0	0	0	0	0	0	0	0	0	0	devolve
devote	0	0	0	0	0	0	0	0	0	0	ရသမျှ
devotee	0	0	0	0	0	0	0	0	0	0	ကိုးကွယ်ဆည်းကပ်သူ
devotional	0	0	0	0	0	0	1	0	0	1	ဘုရားဝတ်ပြုခြင်း။
devour	0	0	0	0	0	1	0	0	0	0	ကိုက်စား
devout	0	1	0	0	1	0	1	0	0	1	ကိုင်းရှိုင်းသူ
dew	0	0	0	0	0	0	0	0	0	0	နှင်းရည်
dexter	0	0	0	0	0	0	0	0	0	0	လက်ဆော့
dexterity	0	0	0	0	0	0	1	0	0	0	လက်စွမ်း
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	ဆိုးရွားသော
diagnosis	0	1	0	1	0	1	0	0	0	1	ရောဂါအမည်
diagnostic	0	0	0	0	0	0	0	0	0	0	ရောဂါရှာဖွေရေး
diagnostics	0	0	0	0	0	0	0	0	0	0	ရောဂါရှာဖွေရေး
diagram	0	0	0	0	0	0	0	0	0	0	အခုမှ
dial	0	0	0	0	0	0	0	0	0	0	ဒိုင်ခွက်
dialect	0	0	0	0	0	0	0	0	0	0	ဒေသိယစကား
dialectic	0	0	0	0	0	0	0	0	0	0	ဒေသိယစကား
dialogue	0	0	0	0	0	0	0	0	0	0	တွေ့ဆုံဆွေးနွေးရေး
diameter	0	0	0	0	0	0	0	0	0	0	အချင်း
diamond	0	0	0	0	1	0	1	0	0	0	စိန်
diamonds	0	0	0	0	0	0	0	0	0	0	စိန်များ
diaper	0	0	1	0	0	0	0	0	0	0	အနှီး
diaphragm	0	0	0	0	0	0	0	0	0	0	diaphragm
diarrhoea	0	0	1	0	0	0	0	0	0	0	ဝမ်းလျှောခြင်း။
diary	0	0	0	0	1	0	1	0	0	1	ဒိုင်ယာရီ
diatribe	1	0	1	0	0	1	0	0	0	0	ဆီးချိုရောဂါ
dice	0	0	0	0	0	0	0	0	0	0	အန်စာတုံး
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotomous
dichotomy	0	0	0	0	0	0	0	0	0	0	dichotomy
dictate	0	0	0	0	0	0	0	0	0	0	အမိန့်ပေးသည်။
dictation	0	0	0	0	0	0	0	0	0	0	သတ်ပုံ
dictator	0	0	0	1	0	1	0	0	0	0	အာဏာရှင်
dictatorial	1	0	0	0	0	1	0	0	0	0	အာဏာရှင်
dictatorship	1	1	1	1	0	1	0	1	0	0	အာဏာရှင်စနစ်
diction	0	0	0	0	0	0	0	0	0	0	အဘိဓာန်
dictionary	0	0	0	0	0	0	1	0	0	1	အဘိဓာန်
dictum	0	0	0	0	0	0	0	0	0	1	အဆိုအမိန့်
didactic	0	0	0	0	0	0	1	0	0	0	ကျင့်ကြံမှု
die	0	0	0	1	0	1	0	1	0	0	သေ
diet	0	0	0	0	0	0	0	0	0	0	အစားအသောက်
dietary	0	1	0	0	0	0	1	0	0	0	အစားအသောက်
differ	0	0	0	0	0	0	0	0	0	0	ကွဲပြားသည်။
difference	0	0	0	0	0	0	0	0	0	0	ကွာခြားချက်
differences	0	0	0	0	0	0	0	0	0	0	ကွဲပြားမှုများ
differential	0	0	0	0	0	0	0	0	0	1	ကွဲပြားမှု
differentiation	0	0	0	0	0	0	0	0	0	0	ကွဲပြားမှု
differently	0	0	0	0	0	0	0	0	1	0	မတူပါ။
differing	0	0	0	0	0	0	0	0	0	0	ကွဲပြားသည်။
difficult	0	0	0	1	0	0	0	0	0	0	ခက်တယ်။
difficulties	0	0	0	0	0	1	0	1	0	0	အခက်အခဲများ
difficulty	1	0	0	1	0	1	0	1	0	0	အခက်အခဲ
diffuse	0	0	0	0	0	0	0	0	0	0	ပျံ့
diffusion	0	0	0	0	0	0	0	0	0	0	ပျံ့နှံ့ခြင်း။
dig	0	0	0	0	0	0	0	0	0	0	တူးပါ။
digest	0	0	0	0	0	0	0	0	0	0	ချေဖျက်သည်။
digestion	0	0	0	0	0	0	0	0	0	0	အစာမကြေ
digit	0	0	0	0	0	0	0	0	0	1	ဂဏန်း
dignified	0	0	0	0	0	0	1	0	0	0	ဂုဏ်သိက္ခာရှိသော
dignity	0	0	0	0	0	0	1	0	0	1	ဂုဏ်သိက္ခာ
digress	0	1	0	0	0	1	0	0	0	0	ယုတ်မာသော
digs	0	0	0	0	0	0	0	0	0	0	တူးသည်။
dike	0	0	0	1	0	0	0	0	0	0	ဒိုက်
dilapidated	0	0	1	0	0	1	0	1	0	0	ချုံးချုံးကျ
dilatation	0	0	0	0	0	0	0	0	0	0	ချဲ့ထွင်ခြင်း။
dilation	0	0	0	0	0	0	0	0	0	0	ချဲ့ထွင်ခြင်း။
dilemma	0	0	0	0	0	0	0	0	0	0	အကြပ်အတည်း
diligence	0	0	0	0	0	0	1	0	0	1	လုံ့လဝီရိယ
diligent	0	0	0	0	0	0	0	0	0	0	ဝီရိယ
diluent	0	0	0	0	0	0	0	0	0	0	မှေးမှိန်
dilute	0	0	0	0	0	1	0	0	0	0	မှေးမှိန်
diluted	0	0	0	0	0	0	0	0	0	0	မှေးမှိန်
dilution	0	0	0	0	0	0	0	0	0	0	ပျော့ပျောင်း
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	အတိုင်းအတာ
diminish	0	0	0	0	0	1	0	1	0	0	လျှော့ပါ။
diminished	0	0	0	0	0	1	0	0	0	0	လျော့သွားတယ်။
diminution	0	0	0	0	0	0	0	0	0	0	ကျဆင်းခြင်း။
diminutive	0	0	0	0	0	0	0	0	0	0	အညှက်
din	0	0	0	0	0	1	0	0	0	0	ဒင်
dine	0	0	0	0	0	0	0	0	0	0	ထမင်းစား
diner	0	0	0	0	0	0	0	0	0	0	ထမင်းစား
dinner	0	0	0	0	0	0	1	0	0	0	ညစာ
dinosaur	0	0	0	1	0	0	0	0	0	0	ဒိုင်နိုဆော
dint	0	0	0	0	0	0	0	0	0	0	မှိန်
diocesan	0	0	0	0	0	0	0	0	0	0	ဒိုင်ယာစန်
diocese	0	0	0	0	0	0	0	0	0	0	ဂိုဏ်းချုပ်
diorama	0	0	0	0	0	0	0	0	0	0	ဒိုင်ယာရာမာ
dip	0	0	0	0	0	0	0	0	0	0	နစ်
diploma	0	0	0	0	0	0	0	0	0	0	ဒီပလိုမာ
diplomacy	0	1	0	0	0	0	1	0	0	1	သံတမန်ရေးရာ
diplomat	0	0	0	0	0	0	0	0	0	0	သံတမန်
diplomatic	0	0	0	0	0	0	1	0	0	1	သံတမန်ရေးရာ
dire	0	0	1	1	0	1	0	1	1	0	ကြောက်မက်ဖွယ်ရာ
directed	0	0	0	0	0	0	0	0	0	0	ညွှန်ကြားသည်။
direction	0	0	0	0	0	0	0	0	0	0	ဦးတည်ချက်
directly	0	0	0	0	0	0	0	0	0	0	တိုက်ရိုက်
director	0	0	0	0	0	0	1	0	0	1	ဒါရိုက်တာ
directory	0	0	0	0	0	0	0	0	0	0	လမ်းညွှန်
dirt	0	0	1	0	0	1	0	0	0	0	အညစ်အကြေး
dirty	0	0	1	0	0	1	0	0	0	0	ညစ်ပတ်သည်။
disability	0	0	0	0	0	1	0	1	0	0	မသန်စွမ်းမှု
disable	0	0	0	1	0	1	0	1	0	0	ပိတ်ပါ။
disabled	0	0	0	1	0	1	0	1	0	0	မသန်စွမ်း
disadvantage	0	0	0	0	0	0	0	0	0	0	အားနည်းချက်
disaffected	0	0	0	0	0	1	0	0	0	0	စိတ်ထိခိုက်
disagree	1	0	0	0	0	1	0	0	0	0	သဘောမတူပါ။
disagreeable	0	0	0	0	0	0	0	0	0	0	အနိဋ္ဌာရုံ
disagreeing	1	0	0	0	0	1	0	1	0	0	သဘောမတူပါ။
disagreement	1	0	0	0	0	1	0	1	0	0	သဘောမတူ
disallow	0	0	0	0	0	0	0	0	0	0	ခွင့်မပြုပါ။
disallowed	1	0	1	1	0	1	0	1	0	0	ခွင့်မပြုပါ။
disappear	0	0	0	1	0	0	0	0	0	0	ပျောက်
disappearance	0	0	0	0	0	0	0	0	0	0	ပျောက်ဆုံးမှု
disappearing	0	0	0	0	0	0	0	0	0	0	ပျောက်နေသည်။
disappoint	1	0	1	0	0	1	0	1	0	0	စိတ်ပျက်
disappointed	1	0	1	0	0	1	0	1	0	0	စိတ်ပျက်
disappointing	0	0	0	0	0	1	0	1	0	0	စိတ်ပျက်စရာ
disappointment	0	0	1	0	0	1	0	1	0	0	စိတ်ပျက်စရာ
disapproval	0	0	0	0	0	1	0	1	0	0	မနှစ်သက်မှု
disapprove	1	0	1	1	0	1	0	1	0	0	မနှစ်သက်ပါ။
disapproved	1	0	0	0	0	1	0	1	0	0	အတည်မပြု
disapproving	1	0	1	0	0	1	0	1	0	0	မနှစ်သက်ပါ။
disarm	0	0	0	0	0	0	0	0	0	0	လက်နက်ဖြုတ်
disarray	0	0	0	0	0	0	0	0	0	0	ဝရုန်းသုန်းကား
disaster	1	0	1	1	0	1	0	1	1	0	ဘေးအန္တရာယ်
disastrous	1	0	0	1	0	1	0	1	0	0	ဘေးအန္တရာယ်
disband	0	0	0	0	0	0	0	0	0	0	ဖျက်သိမ်း
disbelief	0	0	0	0	0	0	0	0	0	0	မယုံကြည်မှု
disbelieve	0	0	0	0	0	1	0	0	0	0	မယုံကြည်ပါ။
disburse	0	0	0	0	0	0	0	0	0	0	ထုတ်ပေးသည်။
disbursement	0	0	0	0	0	0	0	0	0	0	ငွေပေးချေမှု
disc	0	0	0	0	0	0	0	0	0	0	disc ကို
discarded	0	0	0	0	0	0	0	0	0	0	လွှင့်ပစ်သည်။
discards	0	0	0	0	0	1	0	0	0	0	လွှင့်ပစ်သည်။
discern	0	0	0	0	0	0	0	0	0	0	ပိုင်းခြားပါ။
discernible	0	0	0	0	0	0	0	0	0	0	ပိုင်းခြားသိသာသည်။
discerning	0	0	0	0	0	0	0	0	0	0	ပိုင်းခြားခြင်း။
discernment	0	0	0	0	0	0	0	0	0	0	ပိုင်းခြားသိမြင်မှု
discharge	0	0	0	0	0	1	0	0	0	0	ဥတု
disciple	0	0	0	0	0	0	0	0	0	1	တပည့်
discipline	0	0	0	1	0	1	0	0	0	0	စည်းကမ်း
disclaim	1	0	1	0	0	1	0	0	0	1	ငြင်းဆိုချက်
disclaimer	0	0	0	0	0	0	0	0	0	0	ရှင်းလင်းချက်
disclose	0	0	0	0	0	0	0	0	0	0	ထုတ်ဖော်
disclosed	0	0	0	0	0	0	0	0	0	1	ထုတ်ဖော်ခဲ့သည်။
disclosure	0	0	0	0	0	0	0	0	0	0	ထုတ်ဖော်
discoloration	0	0	1	0	0	1	0	0	0	0	အရောင်ပြောင်းခြင်း။
discolored	0	0	1	0	0	1	0	1	0	0	အရောင်ဖျော့သည်။
discomfort	0	0	0	0	0	1	0	1	0	0	မသက်မသာ
disconnect	0	0	0	0	0	1	0	1	0	0	အဆက်ဖြတ်ပါ။
disconnected	0	0	0	0	0	1	0	1	0	0	အဆက်ပြတ်သွားသည်။
disconnection	0	0	0	0	0	1	0	0	0	0	အဆက်ဖြတ်ခြင်း။
discontent	1	0	1	1	0	1	0	1	0	0	မကျေနပ်
discontinuance	0	0	0	0	0	0	0	0	0	0	အပြတ်
discontinue	0	0	0	0	0	1	0	0	0	0	ဆက်မလုပ်တော့ပါ။
discontinuity	0	0	1	1	0	1	0	1	0	0	အဆက်ပြတ်ခြင်း။
discontinuous	0	0	0	0	0	0	0	0	0	0	အဆက်မပြတ်
discord	1	0	1	0	0	1	0	0	0	0	သဘောထားကွဲလွဲမှု
discount	0	0	0	0	0	0	0	0	0	0	လျှော့စျေး
discounted	0	0	0	0	0	0	0	0	0	0	လျှော့ထားတယ်။
discourage	0	0	0	1	0	1	0	1	0	0	စိတ်ဓာတ်ကျခြင်း။
discouraged	0	0	0	0	0	0	0	0	0	0	စိတ်ပျက်အားလျော့
discouragement	0	0	0	0	0	1	0	0	0	0	စိတ်ဓာတ်ကျခြင်း။
discourse	0	0	0	0	0	0	0	0	0	0	ဟောပြောချက်
discover	0	0	0	0	0	0	0	0	0	0	ရှာဖွေတွေ့ရှိ
discovery	0	0	0	0	0	0	1	0	0	0	ရှာဖွေတွေ့ရှိမှု
discredit	0	0	0	0	0	1	0	0	0	0	ဂုဏ်သိက္ခာ
discreet	0	1	0	0	0	0	1	0	0	0	သတိပညာ
discrepancy	0	0	0	0	0	0	0	0	0	0	ကွဲလွဲမှု
discrete	0	0	0	0	0	0	0	0	0	0	အပြောအဆို
discretion	0	1	0	0	0	0	1	0	0	1	သမ္မာသတိ
discretionary	0	0	0	0	0	0	1	0	0	0	လိုသလို
discriminate	1	0	0	0	0	1	0	1	0	0	ခွဲခြားဆက်ဆံပါ။
discriminating	0	0	1	0	0	1	0	0	0	0	ခွဲခြားဆက်ဆံခြင်း။
discrimination	1	0	1	1	0	1	0	1	0	0	ခွဲခြားဆက်ဆံခံရမှု
discus	0	0	0	0	0	0	0	0	0	0	discus
discuss	0	0	0	0	0	0	0	0	0	0	ဆွေးနွေးပါ။
discussion	0	0	0	0	0	0	1	0	0	0	ဆွေးနွေးခြင်း။
disdain	1	0	1	0	0	1	0	0	0	0	အထင်အမြင်သေး
disease	1	0	1	1	0	1	0	1	0	0	ရောဂါ
diseased	0	0	1	1	0	1	0	1	0	0	ရောဂါသည်
disembodied	0	0	0	1	0	1	0	1	0	0	disembodied
disengage	0	0	0	0	0	0	0	0	0	0	ဖြုတ်ချပါ။
disengagement	0	0	0	0	0	1	0	0	0	0	ခွဲထွက်ခြင်း။
disfigured	1	0	1	1	0	1	0	1	0	0	ရုပ်ပျက်ဆင်းပျက်
disgrace	1	0	1	0	0	1	0	1	0	0	အရှက်တကွဲ အကျိုးနည်း
disgraced	1	0	1	0	0	1	0	1	0	0	အရှက်ကွဲတယ်။
disgraceful	1	0	1	0	0	1	0	0	0	0	အရှက်ခွဲသော
disgruntled	1	0	1	0	0	1	0	1	0	0	မကျေမနပ်
disguise	0	0	0	0	0	0	0	0	0	0	ရုပ်ဖျက်
disguised	0	0	0	0	0	0	0	0	0	0	ရုပ်ဖျက်
disgust	1	0	1	1	0	1	0	1	0	0	စက်ဆုတ်
disgusting	1	0	1	1	0	1	0	0	0	0	ရွံမုန်းစရာ
dish	0	0	0	0	0	0	0	0	0	0	ပန်းကန်
disheartened	0	0	0	0	0	1	0	1	0	0	စိတ်ပျက်မိသည်။
disheartening	0	0	0	0	0	1	0	1	0	0	စိတ်ပျက်စရာ
dishonest	1	0	1	0	0	1	0	1	0	0	မရိုးသားသော
dishonesty	0	0	1	0	0	1	0	0	0	0	မရိုးသားမှု
dishonor	1	0	1	1	0	1	0	1	0	0	အသရေပျက်ခြင်း။
disillusionment	1	0	1	0	0	1	0	1	0	0	စိတ်ပျက်ခြင်း
disinfect	0	0	0	0	0	0	0	0	0	0	ဆေးခတ်ပါ။
disinfectant	0	0	0	0	0	0	0	0	0	0	ပိုးသတ်ဆေး
disinfection	0	0	0	0	0	0	1	0	0	0	ပိုးသတ်ခြင်း။
disinformation	1	0	0	1	0	1	0	0	0	0	မဟုတ်မမှန်သတင်း
disingenuous	0	0	1	0	0	1	0	0	0	0	မသမာသော
disintegrate	0	0	1	1	0	1	0	0	0	0	ပြိုကွဲ
disintegration	0	0	0	0	0	1	0	0	0	0	ပြိုကွဲခြင်း။
disinterested	0	0	0	0	0	1	0	0	0	0	စိတ်မဝင်စား
disjoint	0	0	0	0	0	0	0	0	0	0	မကွဲလွဲ
disjointed	0	0	0	0	0	0	0	0	0	0	မကွဲလွဲ
disjunctive	0	0	0	0	0	0	0	0	0	0	ထူးခြားသော
disk	0	0	0	0	0	0	0	0	0	0	ဒစ်
diskette	0	0	0	0	0	0	0	0	0	0	ဒစ်စကတ်
dislike	1	0	1	0	0	1	0	0	0	0	မကြိုက်
disliked	1	0	0	0	0	1	0	1	0	0	မကြိုက်
dislocated	1	0	1	1	0	1	0	1	0	0	အဆစ်လွဲခြင်း။
dislocation	0	0	0	0	0	0	0	0	0	0	နေရာရွှေ့ပြောင်းခြင်း။
dislodge	0	0	0	0	0	0	0	0	0	0	dislodge
