English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Urdu Word
compress	1	0	0	0	0	0	0	0	0	0	کمپریس
compressed	0	0	0	0	0	0	0	0	0	0	کمپریسڈ
compressible	0	0	0	0	0	0	0	0	0	0	سکڑنے والا
compression	0	0	0	0	0	0	0	0	0	0	کمپریشن
comprise	0	0	0	0	0	0	0	0	0	0	پر مشتمل
compromise	0	0	0	0	0	0	0	0	0	0	سمجھوتہ
comptroller	0	0	0	0	0	0	0	0	0	1	کنٹرولر
compulsion	1	0	0	0	0	1	0	0	0	0	مجبوری
compulsory	0	0	0	0	0	1	0	0	0	0	لازمی
computable	0	0	0	0	0	0	0	0	0	0	کمپیوٹیبل
computation	0	0	0	0	0	0	0	0	0	0	حساب
compute	0	0	0	0	0	0	0	0	0	0	حساب
computer	0	0	0	0	0	0	0	0	0	0	کمپیوٹر
comrade	0	0	0	0	0	0	1	0	0	1	کامریڈ
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	جوڑنا
concave	0	0	0	0	0	0	0	0	0	0	مقعر
conceal	0	0	0	0	0	1	0	1	0	0	چھپانا
concealed	0	1	0	1	0	1	0	0	1	0	چھپا ہوا
concealment	1	1	0	1	0	1	0	0	0	0	چھپانا
conceit	0	0	0	0	0	1	0	0	0	0	تکبر
conceited	0	0	0	0	0	1	0	0	0	0	مغرور
conceivable	0	0	0	0	0	0	0	0	0	0	قابل فہم
concentrate	0	0	0	0	0	0	0	0	0	0	توجہ مرکوز
concentration	0	0	0	0	0	0	0	0	0	0	توجہ مرکوز کرنا
concentric	0	0	0	0	0	0	1	0	0	0	مرتکز
conception	0	0	0	0	0	0	0	0	0	0	تصور
concern	0	0	0	0	0	0	0	0	0	0	تشویش
concerned	0	0	0	1	0	0	0	1	0	0	فکرمند
concert	0	0	0	0	0	0	0	0	0	0	کنسرٹ
concession	0	0	0	0	0	0	0	0	0	0	رعایت
concessional	0	0	0	0	0	0	0	0	0	0	رعایتی
concierge	0	0	0	0	0	0	0	0	0	0	دربان
conciliation	0	0	0	0	1	0	1	0	0	1	مفاہمت
concise	0	0	0	0	0	0	0	0	0	0	مختصر
conclave	0	0	0	0	0	0	0	0	0	0	کنکلیو
conclude	0	0	0	0	0	0	0	0	0	0	نتیجہ اخذ کرنا
concluding	0	0	0	0	0	0	1	0	0	0	اختتام پذیر
conclusion	0	0	0	0	0	0	0	0	0	0	نتیجہ
concoction	0	0	0	0	0	0	0	0	0	0	ترکیب
concomitant	0	0	0	0	0	0	0	0	0	0	ہم آہنگ
concord	0	0	0	0	0	0	1	0	0	1	اتفاق
concordance	0	0	0	0	0	0	1	0	0	1	ہم آہنگی
concours	0	0	0	0	0	0	0	0	0	0	اتفاق کرتا ہے
concourse	0	0	0	0	0	0	0	0	0	0	اجتماع
concrete	0	0	0	0	0	0	0	0	0	0	کنکریٹ
concurrence	0	0	0	0	0	0	0	0	0	0	اتفاق
concurrent	0	0	0	0	0	0	0	0	0	0	بیک وقت
concurring	0	0	0	0	0	0	0	0	0	0	متفق
concussion	1	0	0	0	0	1	0	1	0	0	ہلچل
condemn	1	0	0	0	0	1	0	0	0	0	مذمت
condemnation	1	1	1	1	0	1	0	1	0	0	مذمت
condensation	0	0	0	0	0	0	0	0	0	0	گاڑھا ہونا
condensed	0	0	0	0	0	0	0	0	0	0	گاڑھا ہوا
condescending	0	0	0	0	0	1	0	0	0	0	تعزیت کرنے والا
condescension	1	0	1	0	0	1	0	1	0	0	تعزیت
condiment	0	0	0	0	0	0	0	0	0	0	مصالحہ
condition	0	0	0	0	0	0	0	0	0	0	حالت
conditional	0	0	0	0	0	0	0	0	0	0	مشروط
conditionally	0	0	0	0	0	0	0	0	0	0	مشروط طور پر
conditioned	0	0	0	0	0	0	0	0	0	0	مشروط
conditions	0	0	0	0	0	0	0	0	0	0	حالات
condolence	0	0	0	0	0	0	1	1	0	0	تعزیت
condone	0	0	0	0	0	0	1	0	0	0	معاف کرنا
conducive	0	0	0	0	0	0	1	0	0	0	سازگار
conduct	0	0	0	0	0	0	0	0	0	0	طرز عمل
conduction	0	0	0	0	0	0	0	0	0	0	ترسیل
conductivity	0	0	0	0	0	0	1	0	0	0	چالکتا
conductor	0	0	0	0	0	0	0	0	0	0	موصل
conduit	0	0	0	0	0	0	0	0	0	0	نالی
cone	0	0	0	0	0	0	0	0	0	0	شنک
confederate	0	0	0	0	0	0	1	0	0	1	اتحاد
confederation	0	0	0	0	0	0	0	0	0	0	کنفیڈریشن
confer	0	0	0	0	0	0	0	0	0	0	عطا کرنا
conference	0	0	0	0	0	0	0	0	0	0	کانفرنس
confess	0	0	0	0	0	1	1	0	0	1	اقرار
confession	0	1	0	1	0	1	0	1	1	0	اعتراف
confessional	0	0	0	1	0	0	0	0	0	1	اعترافی
confessions	0	0	0	0	0	0	0	0	0	0	اعترافات
confide	0	0	0	0	0	0	0	0	0	1	یقین
confidence	0	0	0	1	1	0	1	0	0	1	اعتماد
confident	0	0	0	0	1	0	1	0	0	1	پراعتماد
confidential	0	0	0	0	0	0	0	0	0	1	رازدارانہ
confidentially	0	0	0	0	0	0	0	0	0	1	رازداری سے
configuration	0	0	0	0	0	0	0	0	0	0	ترتیب
confine	1	0	0	1	0	1	0	1	0	0	محدود
confined	1	0	1	1	0	1	0	1	0	0	محدود
confinement	1	0	0	1	0	1	0	1	0	0	قید
confines	0	0	0	0	0	0	0	0	0	0	محدود
confirm	0	0	0	0	0	0	0	0	0	0	تصدیق کریں
confirmation	0	0	0	0	0	0	0	0	0	1	تصدیق
confirmatory	0	0	0	0	0	0	0	0	0	0	تصدیق کرنے والا
confirmed	0	0	0	0	0	0	1	0	0	1	تصدیق شدہ
confiscate	1	0	0	0	0	1	0	1	0	0	ضبط کرنا
confiscation	0	0	0	0	0	1	0	0	0	0	ضبطی
conflagration	1	0	0	1	0	1	0	0	0	0	بھڑکاؤ
conflict	1	0	0	1	0	1	0	1	0	0	تنازعہ
conflicting	0	0	0	0	0	1	0	0	0	0	متضاد
confluence	0	0	0	0	0	0	0	0	0	0	سنگم
conformance	0	0	0	0	0	0	1	0	0	0	مطابقت
conformation	0	0	0	0	0	0	0	0	0	0	تشکیل
conformity	0	0	0	0	0	0	0	0	0	1	مطابقت
confound	0	0	0	0	0	1	0	0	0	0	الجھاؤ
confounded	0	0	0	0	0	1	0	0	0	0	پریشان
confront	1	0	0	0	0	0	0	0	0	0	سامنا کرنا
confuse	0	0	0	0	0	1	0	0	0	0	الجھانا
confusion	1	0	0	1	0	1	0	0	0	0	الجھاؤ
congenial	0	0	0	0	0	0	1	0	0	0	ملنسار
congenital	0	0	0	0	0	0	0	0	0	0	پیدائشی
congestion	0	0	0	0	0	1	0	0	0	0	بھیڑ
conglomerate	0	0	0	0	0	0	0	0	0	1	جماعت
conglomeration	0	0	0	0	0	0	0	0	0	0	اجتماع
congratulatory	0	0	0	0	1	0	1	0	0	0	مبارکباد
congregate	0	0	0	0	0	0	0	0	0	0	جمع
congregation	0	0	0	0	0	0	1	0	0	1	جماعت
congress	0	0	1	0	0	0	0	0	0	1	کانگریس
congressional	0	0	0	0	0	0	0	0	0	0	کانگریسی
congressman	0	0	0	0	0	0	0	0	0	1	کانگریس مین
congruence	0	0	0	0	0	0	1	0	0	1	موافقت
conic	0	0	0	0	0	0	0	0	0	0	مخروطی
conical	0	0	0	0	0	0	0	0	0	0	مخروطی
conjecture	0	1	0	0	0	0	0	0	0	0	قیاس
conjugal	0	0	0	0	0	0	0	0	0	0	ازدواجی
conjugate	0	0	0	0	0	0	0	0	0	0	جوڑنا
conjugation	0	0	0	0	0	0	0	0	0	0	جوڑ
conjunction	0	0	0	0	0	0	0	0	0	0	کنکشن
conjunctive	0	0	0	0	0	0	0	0	0	0	conjunctive
conjure	0	1	0	0	0	0	0	0	1	0	جادو کرنا
conjuring	0	0	0	0	0	1	0	0	0	0	جادو کرنا
connect	0	0	0	0	0	0	0	0	0	0	جڑیں
connected	0	0	0	0	0	0	0	0	0	0	منسلک
connection	0	0	0	0	0	0	0	0	0	0	کنکشن
connective	0	0	0	0	0	0	0	0	0	1	مربوط
connoisseur	0	0	0	0	1	0	1	0	0	1	ماہر
conquer	0	0	0	0	0	0	0	0	0	0	فتح
conqueror	0	0	0	0	0	0	0	0	0	0	فاتح
conquest	1	0	0	1	0	1	0	0	0	0	فتح
conscience	0	0	0	0	0	0	1	0	0	1	ضمیر
conscientious	0	0	0	0	0	0	1	0	0	1	باضمیر
consciousness	0	0	0	0	0	0	1	0	0	0	شعور
conscription	0	0	0	0	0	0	0	0	0	0	بھرتی
consecration	0	1	0	0	1	0	1	1	0	1	تقدیس
consecutive	0	0	0	0	0	0	0	0	0	0	لگاتار
consent	0	0	0	0	0	0	0	0	0	0	رضامندی
consenting	0	0	0	0	0	0	0	0	0	0	رضامندی
consequence	0	0	0	0	0	0	0	0	0	0	نتیجہ
consequent	0	1	0	0	0	0	0	0	0	0	نتیجے میں
conservation	0	1	0	0	0	0	1	0	0	1	تحفظ
conservatism	0	0	0	0	0	0	0	0	0	0	قدامت پسندی
conservative	0	0	0	0	0	0	0	0	0	0	قدامت پسند
conservatory	0	0	0	0	0	0	0	0	0	0	شیشے کا کمرہ
conserve	0	0	0	0	0	0	1	0	0	0	محفوظ کرنا
considerable	0	0	0	0	0	0	1	0	0	0	قابل غور
considerate	0	0	0	0	0	0	1	0	0	1	غور کرنے والا
consignee	0	0	0	0	0	0	0	0	0	0	بھیجنے والا
consignment	0	0	0	0	0	0	0	0	0	0	مستعمل اشیاء
consistency	0	0	0	0	0	0	1	0	0	1	مستقل مزاجی
consistent	0	0	0	0	0	0	0	0	0	0	متواتر
consolation	0	0	0	0	0	0	0	0	0	0	تسلی
console	0	0	0	0	0	0	1	1	0	0	تسلی
consolidate	0	0	0	0	0	0	0	0	0	0	مضبوط کرنا
consolidation	0	0	0	0	0	0	0	0	0	0	استحکام
consonant	0	0	0	0	0	0	1	0	0	0	تلفظ
consort	0	0	0	0	0	0	0	0	0	1	ساتھی
conspicuous	0	0	0	0	0	0	0	0	0	0	نمایاں
conspiracy	0	0	0	1	0	0	0	0	0	0	سازش
conspirator	1	1	1	1	0	1	0	0	0	0	سازش کرنے والا
conspire	0	0	0	1	0	1	0	0	0	0	سازش
constable	0	0	0	0	0	0	0	0	0	1	کانسٹیبل
constancy	0	0	0	0	0	0	1	0	0	1	مستقل مزاجی
constant	0	0	0	0	0	0	1	0	0	1	مسلسل
constantly	0	0	0	0	0	0	0	0	0	1	مسلسل
constellation	0	0	0	0	0	0	0	0	0	0	نکشتر
consternation	1	0	0	1	0	1	0	0	0	0	گھبراہٹ
constipation	0	0	1	0	0	1	0	0	0	0	قبض
constituent	0	0	0	0	0	0	0	0	0	0	جزو
constituents	0	0	0	0	0	0	0	0	0	0	اجزاء
constitute	0	0	0	0	0	0	0	0	0	1	تشکیل
constitution	0	0	0	0	0	0	0	0	0	0	آئین
constitutional	0	0	0	0	0	0	1	0	0	1	آئینی
constitutionality	0	0	0	0	0	0	0	0	0	0	آئینی
constrain	0	0	0	1	0	1	0	0	0	0	مجبور
constrained	0	0	0	0	0	1	0	0	0	0	مجبور
constraint	1	0	0	1	0	1	0	1	0	0	رکاوٹ
construct	0	0	0	0	0	0	1	0	0	0	تعمیر
construction	0	0	0	0	0	0	0	0	0	0	تعمیراتی
construe	0	0	0	0	0	0	0	0	0	0	تعبیر کرنا
consul	0	0	0	0	0	0	0	0	0	1	قونصل
consult	0	0	0	0	0	0	0	0	0	1	مشورہ
consultation	0	0	0	0	0	0	0	0	0	0	مشاورت
consume	0	0	0	0	0	0	0	0	0	0	استعمال
consuming	0	0	0	0	0	0	0	0	0	0	استعمال
consummate	0	0	0	0	0	0	1	0	0	0	مکمل
consummation	0	0	0	0	0	0	0	0	0	0	تکمیل
consumption	0	0	0	0	0	0	0	0	0	0	کھپت
contact	0	0	0	0	0	0	1	0	0	0	رابطہ
contagion	0	1	1	1	0	1	0	0	0	0	متعدی
contagious	0	0	1	1	0	1	0	0	0	0	متعدی
containment	0	0	0	0	0	0	0	0	0	0	روک تھام
contaminate	0	0	1	0	0	1	0	0	0	0	آلودہ کرنا
contaminated	0	0	1	1	0	1	0	1	0	0	آلودہ
contamination	0	0	1	0	0	1	0	0	0	0	آلودگی
contemplate	0	0	0	0	0	0	0	0	0	0	غور کرنا
contemplation	0	0	0	0	0	0	1	0	0	0	غور و فکر
contemplative	0	0	0	0	0	0	0	0	0	0	غور کرنے والا
contemporaneous	0	0	0	0	0	0	0	0	0	0	ہم عصر
contemporary	0	0	0	0	0	0	0	0	0	0	ہم عصر
contempt	1	0	1	1	0	1	0	0	0	0	توہین
contemptible	1	0	1	0	0	1	0	0	0	0	حقیر
contemptuous	1	0	0	0	0	1	0	0	0	0	توہین آمیز
contending	0	0	0	0	0	0	0	0	0	0	جھگڑا
content	0	0	0	0	1	0	1	0	0	1	مواد
contention	0	0	0	0	0	0	0	0	0	0	تنازعہ
contentious	1	0	1	1	0	1	0	0	0	0	متنازعہ
contents	0	0	0	0	0	0	0	0	0	0	مواد
context	0	0	0	0	0	0	0	0	0	0	خیال، سیاق
contiguous	0	0	0	0	0	0	0	0	0	0	متصل
continence	0	0	0	0	0	0	0	0	0	0	تسلسل
continent	0	0	0	0	0	0	0	0	0	0	براعظم
continental	0	0	0	0	0	0	0	0	0	0	براعظمی
contingency	0	0	0	0	0	0	0	0	0	0	ہنگامی
contingent	0	1	0	0	0	0	0	0	0	0	دستہ
continual	0	0	0	0	0	0	0	0	0	0	مسلسل
continually	0	0	0	0	0	0	0	0	0	0	مسلسل
continuance	0	0	0	0	0	0	0	0	0	0	تسلسل
continuation	0	1	0	0	0	0	0	0	0	0	تسلسل
continue	0	1	0	0	0	0	1	0	0	1	جاری رہے
continued	0	0	0	0	0	0	0	0	0	0	جاری رکھا
continuing	0	0	0	0	0	0	0	0	0	0	جاری
continuity	0	0	0	0	0	0	0	0	0	0	تسلسل
continuous	0	0	0	0	0	0	0	0	0	0	مسلسل
continuously	0	0	0	0	0	0	0	0	0	0	مسلسل
contour	0	0	0	0	0	0	1	0	0	0	سموچ
contraband	1	0	1	1	0	1	0	0	0	0	ممنوعہ
contract	0	0	0	0	0	0	0	0	0	0	معاہدہ
contracted	0	0	0	0	0	1	0	0	0	0	معاہدہ
contractile	0	0	0	0	0	0	0	0	0	0	سکڑاؤ
contracting	0	0	0	0	0	0	0	0	0	0	معاہدہ
contraction	0	0	0	0	0	0	0	0	0	0	سنکچن
contradict	1	0	0	0	0	1	0	0	0	0	متصادم
contradiction	0	0	0	0	0	1	0	0	0	0	تضاد
contradictory	0	0	0	0	0	1	0	0	0	0	متضاد
contrary	0	0	0	0	0	1	0	0	0	0	برعکس
contrast	0	0	0	0	0	0	0	0	0	0	برعکس
contrasted	0	0	0	0	0	1	0	0	0	0	متضاد
contravene	0	0	0	0	0	1	0	0	0	0	خلاف ورزی
contravention	0	0	0	0	0	1	0	0	0	0	خلاف ورزی
contribute	0	0	0	0	0	0	1	0	0	0	شراکت
contributor	0	0	0	0	0	0	1	0	0	1	شراکت دار
contrived	0	0	0	0	0	0	0	0	0	0	contrived
control	0	0	0	0	0	0	0	0	0	0	اختیار
controversial	1	0	0	0	0	1	0	0	0	0	متنازعہ
controversy	0	0	0	0	0	1	0	0	0	0	تنازعہ
conundrum	0	0	0	0	0	0	0	0	0	0	معمہ
convalescent	0	0	0	0	0	0	0	0	0	0	صحت یاب
convection	0	0	0	0	0	0	0	0	0	0	نقل و حمل
convene	0	0	0	0	0	0	0	0	0	0	بلانا
convenience	0	0	0	0	0	0	1	0	0	0	سہولت
conveniences	0	0	0	0	0	0	0	0	0	0	سہولتیں
convenient	0	0	0	0	0	0	1	0	0	0	آسان
convent	0	0	0	0	0	0	1	0	0	1	کانونٹ
convention	0	0	0	0	0	0	1	0	0	0	کنونشن
conventional	0	0	0	0	0	0	0	0	0	0	روایتی
converge	0	0	0	0	0	0	0	0	0	0	جمع
convergence	0	1	0	0	0	0	0	0	0	0	ہم آہنگی
convergent	0	0	0	0	0	0	0	0	0	0	متغیر
conversant	0	0	0	0	0	0	1	0	0	0	بات چیت کرنے والا
conversation	0	0	0	0	0	0	0	0	0	0	بات چیت
conversational	0	0	0	0	0	0	1	0	0	0	بات چیت
converse	0	0	0	0	0	0	0	0	0	0	بات چیت
conversing	0	0	0	0	0	0	0	0	0	0	بات چیت
conversion	0	0	0	0	0	0	0	0	0	0	تبدیلی
convert	0	0	0	0	0	0	1	0	0	0	تبدیل
converted	0	0	0	0	0	0	0	0	0	0	تبدیل
convertible	0	0	0	0	0	0	0	0	0	0	بدلنے والا
convex	0	0	0	0	0	0	0	0	0	0	محدب
convexity	0	0	0	0	0	0	0	0	0	0	محدب
convey	0	0	0	0	0	0	0	0	0	0	پہنچانا
conveyance	0	0	0	0	0	0	0	0	0	0	نقل و حمل
conveyancing	0	0	0	0	0	0	0	0	0	1	پہنچانا
convict	1	0	1	1	0	1	0	1	0	0	مجرم
conviction	0	0	0	0	0	1	0	0	0	0	یقین
convince	0	1	0	0	0	0	1	0	0	1	قائل
convinced	0	0	0	0	0	0	0	0	0	1	قائل
convincing	0	0	0	0	0	0	0	0	0	1	قائل کرنے والا
convocation	0	0	0	0	0	0	0	0	0	0	کانووکیشن
convoluted	0	0	0	0	0	0	0	0	0	0	پیچیدہ
convolution	0	0	0	0	0	0	0	0	0	0	کنولیشن
convoy	0	0	0	0	0	0	0	0	0	0	قافلہ
coo	0	0	0	0	0	0	0	0	0	0	coo
cook	0	0	0	0	0	0	0	0	0	0	پکانا
cookery	0	0	0	0	0	0	0	0	0	0	کھانا پکانے
cooking	0	0	0	0	0	0	0	0	0	0	کھانا پکانے
cool	0	0	0	0	0	0	1	0	0	0	ٹھنڈا
cooler	0	0	0	0	0	0	0	0	0	0	کولر
cooling	0	0	0	0	0	0	0	0	0	0	کولنگ
coolness	0	0	0	0	0	0	1	0	0	0	ٹھنڈک
coop	1	0	1	0	0	1	0	0	0	0	coop
cooperate	0	0	0	0	0	0	1	0	0	0	تعاون
cooperating	0	0	0	0	0	0	1	0	0	1	تعاون
cooperation	0	0	0	0	0	0	1	0	0	1	تعاون
cooperative	0	0	0	0	0	0	1	0	0	1	تعاون
coordinate	0	0	0	0	0	0	0	0	0	0	کوآرڈینیٹ
cop	0	0	0	1	0	0	0	0	0	1	پولیس
copious	0	0	0	0	0	0	0	0	0	0	بھر پور
copper	0	0	0	0	0	0	0	0	0	0	تانبا
copy	0	0	0	0	0	1	0	0	0	0	کاپی
copycat	1	0	1	0	0	1	0	0	0	0	کاپی کیٹ
copying	0	0	0	0	0	0	0	0	0	0	نقل کرنا
copyright	0	0	0	0	0	0	0	0	0	0	کاپی رائٹ
coral	0	0	0	0	0	0	0	0	0	0	مرجان
cord	0	0	0	0	0	0	0	0	0	0	ڈوری
cordon	0	0	0	0	0	0	0	0	0	0	کورڈن
corduroy	0	0	0	0	0	0	0	0	0	0	کورڈورائے
core	0	0	0	0	0	0	1	0	0	0	لازمی
cork	0	0	0	0	0	0	0	0	0	0	کارک
corkscrew	0	0	0	0	0	0	0	0	0	0	کارک سکرو
corn	0	0	0	0	0	0	0	0	0	0	مکئی
cornea	0	0	0	0	0	0	0	0	0	0	کارنیا
corner	0	0	0	0	0	0	0	0	0	0	کونے
cornet	0	0	0	0	0	0	0	0	0	0	کارنیٹ
cornice	0	0	0	0	0	0	0	0	0	0	کارنیس
cornstarch	0	0	0	0	0	0	0	0	0	0	مکئی کا سٹارچ
corollary	0	0	0	0	0	0	0	0	0	0	نتیجہ
corona	0	0	0	0	0	0	0	0	0	0	کورونا
coronation	0	0	0	0	1	0	1	0	0	1	تاجپوشی
coroner	0	0	0	0	0	1	0	0	0	0	کورونر
corporal	0	0	0	0	0	1	0	0	0	0	جسمانی
corporate	0	0	0	0	0	0	0	0	0	0	کارپوریٹ
corporation	0	0	0	0	0	0	1	0	0	1	کارپوریشن
corporeal	0	0	0	0	0	0	1	0	0	0	جسمانی
corps	0	0	0	0	0	0	0	0	0	0	کور
corpse	0	0	1	0	0	1	0	1	0	0	لاش
corpus	0	0	0	0	0	0	0	0	0	0	کارپس
corral	0	0	0	0	0	0	0	0	0	0	کورل
correction	0	0	0	0	0	1	0	0	0	0	اصلاح
corrective	0	0	0	0	0	0	1	0	0	0	اصلاحی
correctness	0	0	0	0	0	0	0	0	0	1	درستگی
correlation	0	0	0	0	0	0	0	0	0	0	ارتباط
correlative	0	0	0	0	0	0	0	0	0	0	متعلقہ
correspond	0	0	0	0	0	0	0	0	0	0	مطابقت
correspondence	0	1	0	0	0	0	1	0	0	0	خط و کتابت
correspondent	0	0	0	0	0	0	0	0	0	0	نامہ نگار
corridor	0	0	0	0	0	0	0	0	0	0	راہداری
corroborate	0	0	0	0	0	0	1	0	0	1	تصدیق کرنا
corroboration	0	0	0	0	0	0	0	0	0	1	تصدیق
corrosion	0	0	0	0	0	1	0	0	0	0	سنکنرن
corrosive	0	0	0	1	0	1	0	0	0	0	گلانے والا
corrupt	0	0	0	0	0	1	0	0	0	0	کرپٹ
corrupting	1	0	1	1	0	1	0	1	0	0	خراب کرنے والا
corruption	0	0	1	0	0	1	0	0	0	0	بدعنوانی
corse	0	0	0	0	0	0	0	1	0	0	کورس
corset	0	0	0	0	0	0	0	0	0	0	کارسیٹ
cortex	0	0	0	0	0	0	0	0	0	0	پرانتستا
cortical	0	0	0	0	0	0	0	0	0	0	cortical
corvette	0	0	0	0	0	0	0	0	0	0	کارویٹ
cosmetic	0	0	0	0	0	0	0	0	0	0	کاسمیٹک
cosmetics	0	0	0	0	0	0	0	0	0	0	کاسمیٹکس
cosmic	0	0	0	0	0	0	0	0	0	0	کائناتی
cosmology	0	0	0	0	0	0	0	0	0	0	کاسمولوجی
cosmopolitan	0	0	0	0	0	0	1	0	0	1	کاسموپولیٹن
cosmos	0	0	0	0	0	0	0	0	0	0	cosmos
cost	0	0	0	0	0	0	0	0	0	0	لاگت
costly	0	0	0	0	0	0	0	0	0	0	مہنگا
costume	0	0	0	0	0	0	0	0	0	0	کپڑے
cosy	0	0	0	0	0	0	1	0	0	0	آرام دہ
cot	0	0	0	0	0	0	0	0	0	0	پلنگ
cote	0	0	0	0	0	0	0	0	0	0	کوٹ
cottage	0	0	0	0	0	0	0	0	0	0	کاٹیج
cotton	0	0	0	0	0	0	0	0	0	0	کپاس
couch	0	0	0	0	0	0	0	1	0	0	صوفہ
cougar	0	0	0	0	0	0	0	0	0	0	کوگر
cough	0	0	1	0	0	1	0	0	0	0	کھانسی
council	0	1	0	0	0	0	1	0	0	1	کونسل
counsel	0	0	0	0	0	0	1	0	0	1	مشورہ
counsellor	1	0	0	1	0	1	0	0	0	1	مشیر
counselor	0	0	0	0	0	0	1	0	0	1	مشیر
count	0	0	0	0	0	0	1	0	0	1	شمار
countdown	0	1	0	0	0	0	0	0	0	0	الٹی گنتی
countenance	0	0	0	0	0	0	0	0	0	0	چہرہ
counter	0	0	0	0	0	0	0	0	0	0	کاؤنٹر
counteract	0	0	0	0	0	0	0	0	0	0	رد عمل
counterbalance	0	0	0	0	0	0	0	0	0	0	انسداد توازن
counterclaim	0	0	0	0	0	0	0	0	0	0	جوابی دعوی
counterpart	0	0	0	0	0	0	0	0	0	0	ہم منصب
countess	0	0	0	0	0	0	1	0	0	0	کاؤنٹیس
countless	0	0	0	0	0	0	0	0	0	0	بے شمار
country	0	0	0	0	0	0	0	0	0	0	ملک
countryman	0	0	0	0	0	0	0	0	0	1	ہم وطن
counts	0	0	0	0	0	0	0	0	0	0	شمار کرتا ہے
county	0	0	0	0	0	0	0	0	0	1	کاؤنٹی
coup	1	0	0	0	0	0	0	0	1	0	بغاوت
couple	0	0	0	0	0	0	0	0	0	0	جوڑے
coupled	0	0	0	0	0	0	0	0	0	0	جوڑا
coupon	0	0	0	0	0	0	0	0	0	0	کوپن
courage	0	0	0	0	0	0	1	0	0	0	ہمت
courageous	0	0	0	1	0	0	1	0	0	0	بہادر
courier	0	0	0	0	0	0	0	0	0	1	کورئیر
courses	0	0	0	0	0	0	0	0	0	0	کورسز
coursing	0	0	0	0	0	1	0	0	0	0	کورس کرنا
court	1	1	0	1	0	0	0	0	0	0	عدالت
courteous	0	0	0	0	0	0	1	0	0	0	شائستہ
courtesy	0	0	0	0	0	0	1	0	0	0	بشکریہ
courthouse	0	0	0	0	0	0	0	0	0	0	عدالت
courts	0	0	0	0	0	0	0	0	0	0	عدالتیں
courtship	0	1	0	0	1	0	1	0	0	1	صحبت
courtyard	0	0	0	0	0	0	0	0	0	0	صحن
cove	0	1	1	1	1	0	1	0	0	0	cove
covenant	0	0	0	0	0	0	1	0	0	1	عہد
cover	0	0	0	0	0	0	0	0	0	1	احاطہ
covered	0	0	0	0	0	0	0	0	0	0	احاطہ کرتا ہے
covering	0	0	0	0	0	0	0	0	0	0	ڈھانپنا
covert	0	0	0	0	0	0	0	0	0	0	خفیہ
covet	0	0	0	0	0	1	0	0	0	0	لالچ
cow	0	0	0	0	0	0	0	0	0	0	گائے
coward	0	0	1	1	0	1	0	1	0	0	بزدل
cowardice	0	0	0	1	0	1	0	0	0	0	ساتھی
cowardly	0	0	0	1	0	1	0	0	0	0	بزدل
cowboy	0	0	0	0	0	0	0	0	0	0	چرواہا
cowhide	0	0	0	0	0	0	0	0	0	0	گائے کی چمڑی
cowl	0	0	0	0	0	0	0	0	0	0	cowl
coworker	0	0	0	0	0	0	0	0	0	0	ساتھی کارکن
coy	0	0	0	1	0	0	0	0	0	0	coy
coyote	0	0	0	1	0	0	0	0	0	0	کویوٹ
crab	0	0	0	0	0	0	0	0	0	0	کیکڑا
crabby	1	0	0	0	0	1	0	0	0	0	کربی
crack	0	0	0	0	0	1	0	0	0	0	شگاف
cracked	1	0	0	1	0	1	0	0	0	0	پھٹے
cracker	0	0	0	0	0	0	0	0	0	0	کریکر
cracking	0	0	0	0	0	1	0	0	0	0	کریکنگ
crackle	0	0	0	0	0	0	0	0	0	0	کڑکنا
cradle	0	1	0	0	1	0	1	0	0	1	جھولا
craft	0	0	0	0	0	0	1	0	0	0	دستکاری
craftsman	0	0	0	0	0	0	1	0	0	0	کاریگر
crafty	0	0	0	0	0	0	0	0	0	0	چالاک
craig	0	0	0	0	0	0	0	0	0	0	کریگ
crammed	0	0	0	0	0	0	0	0	0	0	گرے ہوئے
cramp	0	1	0	0	0	1	0	0	0	0	درد
cramped	0	0	0	0	0	1	0	0	0	0	تنگ
crane	0	0	0	0	0	0	0	0	0	0	کرین
cranium	0	0	0	0	0	0	0	0	0	0	کرینیم
crank	0	0	0	0	0	1	0	0	0	0	کرینک
cranky	1	0	0	0	0	1	0	0	0	0	خبطی
crap	0	0	1	0	0	1	0	0	0	0	گھٹیا
craps	0	1	0	0	0	0	0	0	0	0	گھٹیا
crash	0	0	0	1	0	1	0	1	1	0	حادثہ
crate	0	0	0	0	0	0	0	0	0	0	کریٹ
crater	0	0	0	0	0	0	0	0	0	0	گڑھا
crave	0	1	0	0	0	0	0	0	0	0	خواہش
craving	0	1	0	0	0	0	0	0	0	0	ترس
crawfish	0	0	0	0	0	0	0	0	0	0	کرافش
crawl	0	0	1	0	0	1	0	0	0	0	رینگنا
crayons	0	0	0	0	0	0	0	0	0	0	crayons
craze	0	0	0	0	0	0	0	0	0	0	جنون
crazed	1	0	0	1	0	1	0	0	0	0	پاگل
crazy	1	0	0	1	0	1	0	1	0	0	پاگل
creaking	0	0	0	0	0	1	0	0	0	0	کریکنگ
cream	0	1	0	0	1	0	1	0	1	0	کریم
creamer	0	0	0	0	0	0	0	0	0	0	کریمر
creamy	0	0	0	0	0	0	0	0	0	0	کریمی
