English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Uyghur Word
demand	1	0	0	0	0	1	0	0	0	0	ئېھتىياج
demanding	0	0	0	0	0	1	0	0	0	0	تەلەپچان
demeanor	0	0	0	0	0	0	0	0	0	0	demeanor
demented	0	0	0	1	0	1	0	0	0	0	demented
dementia	0	0	0	1	0	1	0	1	0	0	دېۋەڭلىك
demise	0	0	0	1	0	1	0	1	0	0	ھالاك بولۇش
democracy	0	0	0	0	0	0	1	0	0	0	دېموكراتىيە
democrat	0	0	0	0	0	0	0	0	0	0	دېموكراتچى
demolish	1	0	0	0	0	1	0	1	0	0	چېقىش
demolition	0	0	0	0	0	1	0	0	0	0	چېقىش
demon	1	0	1	1	0	1	0	1	0	0	جىن
demonic	1	0	1	1	0	1	0	1	0	0	جىن
demonstrable	0	0	0	0	0	0	1	0	0	0	demonstrable
demonstrate	0	0	0	0	0	0	0	0	0	0	كۆرسەت
demonstrated	0	0	0	0	0	0	0	0	0	0	كۆرسىتىلدى
demonstrating	0	0	0	0	0	0	0	0	0	0	نامايىش
demonstration	0	0	0	0	0	0	0	0	0	0	نامايىش
demonstrative	0	0	0	0	1	0	1	1	0	0	demonstrative
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstrant
demoralized	0	0	0	1	0	1	0	1	0	0	چۈشكۈنلەشتى
demos	0	0	0	0	0	0	0	0	0	0	demo
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	رەت قىلىش
denied	0	0	0	0	0	1	0	1	0	0	رەت قىلىندى
denomination	0	0	0	0	0	0	0	0	0	0	تەڭگە
denominational	0	0	0	0	0	0	0	0	0	0	دىن
denominator	0	0	0	0	0	0	0	0	0	0	denominator
denote	0	0	0	0	0	0	0	0	0	0	denote
denounce	1	0	1	0	0	1	0	0	0	0	ئىنكار قىلىش
dense	0	0	0	0	0	0	0	0	0	0	قويۇق
density	0	0	0	0	0	0	0	0	0	0	زىچلىقى
dent	0	0	0	0	0	0	0	0	0	0	dent
dentistry	0	0	0	1	0	0	0	0	0	0	چىش دوختۇرى
denunciation	1	0	1	1	0	1	0	0	0	0	ئىنكار قىلىش
deny	1	0	0	0	0	1	0	0	0	0	رەت قىلىش
denying	0	1	0	0	0	1	0	0	0	0	رەت قىلىش
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	كەت
departed	0	0	0	0	0	1	0	1	0	0	كەتتى
department	0	0	0	0	0	0	0	0	0	0	تارماق
departure	0	0	0	0	0	1	0	1	0	0	ئايرىلىش
depend	0	1	0	0	0	0	0	0	0	1	تايىنىش
dependant	0	0	0	0	0	0	0	0	0	0	بېقىنىش
dependence	0	0	0	1	0	1	0	1	0	0	تايىنىش
dependency	0	0	0	0	0	1	0	0	0	0	تايىنىشچانلىقى
dependent	0	0	0	0	0	1	1	0	0	1	بېقىنىش
depict	0	0	0	0	0	0	0	0	0	0	تەسۋىر
depicting	0	0	0	0	0	0	0	0	0	0	تەسۋىرلەش
depletion	0	0	0	0	0	0	0	0	0	0	depletion
deplorable	1	0	1	1	0	1	0	1	0	0	ئېچىنىشلىق
deplore	1	0	1	0	0	1	0	1	0	0	ئېچىنىشلىق
deploy	0	0	0	0	0	0	0	0	0	0	ئورۇنلاشتۇرۇڭ
deport	0	0	0	1	0	1	0	1	0	0	چېگرادىن قوغلاپ چىقىرىش
deportation	1	0	0	1	0	1	0	1	0	0	چېگرادىن قوغلاپ چىقىرىش
deposit	0	0	0	0	0	0	0	0	0	0	ئامانەت
depositary	0	0	0	0	0	0	0	0	0	0	ئامانەت قويغۇچى
deposition	0	0	0	0	0	0	0	0	0	0	deposition
depository	0	0	0	0	0	0	0	0	0	1	ئامانەت
depot	0	0	0	0	0	0	0	0	0	0	depot
depraved	1	1	1	1	0	1	0	1	0	0	بۇزۇلغان
depravity	1	0	1	0	0	1	0	0	0	0	بۇزۇقچىلىق
depreciate	1	0	1	0	0	1	0	0	0	0	ئامورتىزاتسىيە
depreciated	1	0	1	1	0	1	0	1	0	0	ئامورتىزاتسىيە قىلىنغان
depreciation	0	0	0	1	0	1	0	0	0	0	ئامورتىزاتسىيە
depress	0	0	0	1	0	1	0	1	0	0	چۈشكۈنلۈك
depressed	1	0	0	1	0	1	0	1	0	0	ئۈمىدسىزلەنگەن
depressing	0	0	1	0	0	1	0	1	0	0	چۈشكۈنلۈك
depression	0	0	0	0	0	1	0	1	0	0	چۈشكۈنلۈك
depressive	0	0	0	0	0	1	0	1	0	0	چۈشكۈنلۈك
deprivation	1	0	1	1	0	1	0	1	0	0	مەھرۇم قىلىش
depth	0	0	0	0	0	0	1	0	0	1	چوڭقۇرلۇق
deputy	0	0	0	0	0	0	0	0	0	1	ۋەكىل
derail	0	0	0	0	0	0	0	0	0	0	derail
deranged	1	0	1	1	0	1	0	0	0	0	deranged
derelict	0	0	0	0	0	1	0	0	0	0	ئەمەلدىن قالدۇرۇلدى
derision	1	0	1	0	0	1	0	0	0	0	مەسخىرە
derivation	0	0	0	0	0	0	0	0	0	0	derivation
derivative	0	0	0	0	0	0	0	0	0	0	derivative
derive	0	0	0	0	0	0	0	0	0	0	derive
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	تېرە كېسەللىكلىرى دوختۇرى
dermatology	0	0	0	0	0	0	0	0	0	0	dermatology
derogation	1	0	1	1	0	1	0	1	0	0	كەمسىتىش
derogatory	1	0	1	1	0	1	0	1	0	0	كەمسىتىش
descend	0	0	0	0	0	0	0	0	0	0	چۈشۈش
descendant	0	0	0	0	0	0	0	0	0	0	ئەۋلاد
descendent	0	0	0	0	0	0	0	0	0	0	ئەۋلاد
descending	0	0	0	0	0	0	0	0	0	0	تۆۋەنلەش
descent	0	0	0	1	0	0	0	1	0	0	چۈشۈش
describe	0	0	0	0	0	0	0	0	0	0	تەسۋىرلەڭ
description	0	0	0	0	0	0	0	0	0	0	description
descriptive	0	0	0	0	0	0	1	0	0	0	چۈشەندۈرۈش
desecration	1	0	1	1	0	1	0	1	0	0	ھاقارەت
desert	1	0	1	1	0	1	0	1	0	0	قۇملۇق
deserted	1	0	1	1	0	1	0	1	0	0	چۆلدەرەپ قالدى
desertion	0	0	0	0	0	1	0	0	0	0	چۆللىشىش
deserve	1	1	0	0	0	0	1	0	0	1	لايىق
deserved	0	0	0	0	0	0	1	0	0	0	لايىق
deserving	0	0	0	0	0	0	0	0	0	0	لايىق
design	0	0	0	0	0	0	0	0	0	0	لايىھىلەش
designate	0	0	0	0	0	0	0	0	0	0	بەلگىلەش
designation	0	0	0	0	0	0	0	0	0	1	بەلگىلەش
designed	0	0	0	0	0	0	0	0	0	0	لايىھەلەنگەن
designer	0	0	0	0	0	0	1	0	0	0	لايىھىلىگۈچى
designing	0	0	0	0	0	0	0	0	0	0	لايىھىلەش
desirability	0	0	0	0	0	0	0	0	0	0	ئارزۇ
desirable	0	0	0	0	0	0	1	0	0	0	كۆڭۈلدىكىدەك
desiring	0	0	0	0	0	0	1	0	0	0	ئارزۇ
desirous	0	0	0	0	0	0	1	0	0	0	ئارزۇ
desist	1	0	1	0	0	1	0	0	0	0	ۋاز كېچىڭ
desk	0	0	0	0	0	0	0	0	0	0	ئۈستەل
desolation	0	0	0	1	0	1	0	1	0	0	چۆلدەرەپ قالدى
despair	1	0	1	1	0	1	0	1	0	0	ئۈمىدسىزلىك
despairing	0	0	0	1	0	1	0	1	0	0	ئۈمىدسىزلىك
despatch	0	0	0	0	0	0	0	0	0	0	ئەۋەتىش
desperate	0	0	0	0	0	1	0	0	0	0	ئۈمىدسىزلەنگەن
desperation	0	0	0	0	0	0	0	0	0	0	ئۈمىدسىزلىك
despicable	1	0	1	0	0	1	0	0	0	0	پەسكەش
despise	1	0	1	0	0	1	0	0	0	0	پەس كۆرۈش
despotic	0	0	0	1	0	1	0	0	0	0	پەسكەش
despotism	1	0	1	1	0	1	0	1	0	0	ئۈمىدسىزلىك
dessert	0	0	0	0	0	0	0	0	0	0	تاتلىق يېمەكلىك
destination	0	1	0	1	1	0	1	1	1	0	مەنزىل
destined	0	1	0	0	0	0	0	0	0	0	تەقدىر
destiny	0	0	0	0	0	0	0	0	0	0	تەقدىر
destitute	0	0	0	1	0	1	0	1	0	0	نامرات
destroyed	1	0	0	1	0	1	0	1	0	0	ۋەيران بولدى
destroyer	1	0	0	1	0	1	0	0	0	0	بۇزغۇچى
destroying	1	0	0	1	0	1	0	1	0	0	بۇزغۇنچىلىق
destruction	1	0	0	0	0	1	0	0	0	0	بۇزغۇنچىلىق
destructive	1	0	1	1	0	1	0	0	0	0	بۇزغۇنچىلىق
detach	0	0	0	0	0	0	0	0	0	0	detach
detached	0	0	0	0	0	0	0	0	0	0	ئايرىلدى
detachment	0	0	0	0	0	1	0	0	0	0	تارماق ئەترەت
detail	0	0	0	0	0	0	0	0	0	0	تەپسىلاتى
details	0	0	0	0	0	0	0	0	0	0	تەپسىلاتلار
detain	0	0	0	0	0	1	0	0	0	0	تۇتۇپ تۇرۇڭ
detainee	1	1	0	1	0	1	0	1	0	0	تۇتقۇن
detect	0	0	0	0	0	0	1	0	0	0	بايقاش
detectable	0	0	0	0	0	0	0	0	0	0	بايقىغىلى بولىدۇ
detection	0	0	0	0	0	0	1	0	0	0	بايقاش
detective	0	0	0	0	0	0	0	0	0	0	رازۋېدكىچى
detector	0	0	0	0	0	0	0	0	0	0	تەكشۈرگۈچ
detention	0	0	0	0	0	1	0	1	0	0	تۇتۇپ تۇرۇش
deter	0	0	0	0	0	0	0	0	0	0	deter
detergent	0	0	0	0	0	0	0	0	0	0	يۇيۇش سۇيۇقلۇقى
deteriorate	0	0	0	1	0	1	0	1	0	0	ناچارلىشىش
deteriorated	0	0	1	0	0	1	0	1	0	0	ناچارلاشتى
deterioration	1	0	1	1	0	1	0	1	0	0	ناچارلىشىش
determinable	0	0	0	0	0	0	0	0	0	0	ئېنىقلىغىلى بولىدۇ
determinate	0	1	0	0	0	0	0	0	0	1	determinate
determination	0	0	0	0	0	0	1	0	0	1	قەتئىيلىك
determined	0	0	0	0	0	0	1	0	0	0	بېكىتىلگەن
detest	1	0	1	0	0	1	0	0	0	0	نەپرەت
detonate	0	0	0	1	0	1	0	0	1	0	پارتىلاش
detonation	1	0	0	0	0	0	0	0	0	0	پارتىلاش
detour	0	0	0	0	0	0	0	0	0	0	ئايلىنىش
detract	1	0	0	0	0	1	0	0	0	0	detract
detriment	0	0	0	0	0	1	0	0	0	0	زىيانلىق
detrimental	0	0	0	0	0	1	0	0	0	0	زىيانلىق
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	بۇزغۇنچىلىق
devastating	1	0	1	1	0	1	0	1	0	1	ۋەيران قىلغۇچ
devastation	1	0	0	1	0	1	0	1	1	0	بۇزغۇنچىلىق
develop	0	1	0	0	0	0	1	0	0	0	ئېچىش
developing	0	0	0	0	0	0	0	0	0	0	تەرەققىي قىلماقتا
development	0	0	0	0	0	0	0	0	0	0	تەرەققىيات
deviate	0	0	0	0	0	0	0	0	0	0	deviate
deviating	0	0	0	0	0	0	0	0	0	0	deviating
deviation	0	0	0	0	0	0	0	1	0	0	ئېغىش
device	0	0	0	0	0	0	0	0	0	0	ئۈسكۈنە
devil	1	1	1	1	0	1	0	1	0	0	ئىبلىس
devilish	0	0	1	1	0	1	0	0	0	0	شەيتان
devious	0	0	0	0	0	1	0	0	0	0	devious
devise	0	0	0	0	0	0	0	0	0	0	ئويلاپ بېقىڭ
devoid	0	0	0	0	0	0	0	0	0	0	devoid
devolution	0	0	0	0	0	1	0	0	0	0	devolution
devolve	0	0	0	0	0	0	0	0	0	0	devolve
devote	0	0	0	0	0	0	0	0	0	0	تەقۋادار
devotee	0	0	0	0	0	0	0	0	0	0	تەقۋادار
devotional	0	0	0	0	0	0	1	0	0	1	تەقۋادار
devour	0	0	0	0	0	1	0	0	0	0	يەپ
devout	0	1	0	0	1	0	1	0	0	1	تەقۋادار
dew	0	0	0	0	0	0	0	0	0	0	شەبنەم
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	dexterity
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	diabolical
diagnosis	0	1	0	1	0	1	0	0	0	1	دىئاگنوز
diagnostic	0	0	0	0	0	0	0	0	0	0	دىئاگنوز قويۇش
diagnostics	0	0	0	0	0	0	0	0	0	0	دىئاگنوز قويۇش
diagram	0	0	0	0	0	0	0	0	0	0	دىئاگرامما
dial	0	0	0	0	0	0	0	0	0	0	dial
dialect	0	0	0	0	0	0	0	0	0	0	دىئالېكت
dialectic	0	0	0	0	0	0	0	0	0	0	دىئالېكتىكىلىق
dialogue	0	0	0	0	0	0	0	0	0	0	دىئالوگ
diameter	0	0	0	0	0	0	0	0	0	0	دىئامېتىرى
diamond	0	0	0	0	1	0	1	0	0	0	ئالماس
diamonds	0	0	0	0	0	0	0	0	0	0	ئالماس
diaper	0	0	1	0	0	0	0	0	0	0	زاكا ئىشتىنى
diaphragm	0	0	0	0	0	0	0	0	0	0	diaphragm
diarrhoea	0	0	1	0	0	0	0	0	0	0	ئىچ سۈرۈش
diary	0	0	0	0	1	0	1	0	0	1	كۈندىلىك خاتىرە
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	dice
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotomous
dichotomy	0	0	0	0	0	0	0	0	0	0	dichotomy
dictate	0	0	0	0	0	0	0	0	0	0	بۇيرۇق
dictation	0	0	0	0	0	0	0	0	0	0	دىكتاتۇرا
dictator	0	0	0	1	0	1	0	0	0	0	دىكتاتور
dictatorial	1	0	0	0	0	1	0	0	0	0	مۇستەبىت
dictatorship	1	1	1	1	0	1	0	1	0	0	دىكتاتۇرا
diction	0	0	0	0	0	0	0	0	0	0	diction
dictionary	0	0	0	0	0	0	1	0	0	1	لۇغەت
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didactic
die	0	0	0	1	0	1	0	1	0	0	ئۆل
diet	0	0	0	0	0	0	0	0	0	0	يېمەك-ئىچمەك
dietary	0	1	0	0	0	0	1	0	0	0	يېمەك-ئىچمەك
differ	0	0	0	0	0	0	0	0	0	0	ئوخشىمايدۇ
difference	0	0	0	0	0	0	0	0	0	0	پەرقى
differences	0	0	0	0	0	0	0	0	0	0	ئوخشىماسلىق
differential	0	0	0	0	0	0	0	0	0	1	پەرقلىق
differentiation	0	0	0	0	0	0	0	0	0	0	پەرقلەندۈرۈش
differently	0	0	0	0	0	0	0	0	1	0	باشقىچە
differing	0	0	0	0	0	0	0	0	0	0	ئوخشىمايدۇ
difficult	0	0	0	1	0	0	0	0	0	0	قىيىن
difficulties	0	0	0	0	0	1	0	1	0	0	قىيىنچىلىق
difficulty	1	0	0	1	0	1	0	1	0	0	قىيىنچىلىق
diffuse	0	0	0	0	0	0	0	0	0	0	diffuse
diffusion	0	0	0	0	0	0	0	0	0	0	تارقاقلاشتۇرۇش
dig	0	0	0	0	0	0	0	0	0	0	dig
digest	0	0	0	0	0	0	0	0	0	0	ھەزىم قىلىش
digestion	0	0	0	0	0	0	0	0	0	0	ھەزىم قىلىش
digit	0	0	0	0	0	0	0	0	0	1	رەقەم
dignified	0	0	0	0	0	0	1	0	0	0	ھۆرمەتلىك
dignity	0	0	0	0	0	0	1	0	0	1	ئىززەت-ھۆرمەت
digress	0	1	0	0	0	1	0	0	0	0	digress
digs	0	0	0	0	0	0	0	0	0	0	digs
dike	0	0	0	1	0	0	0	0	0	0	dike
dilapidated	0	0	1	0	0	1	0	1	0	0	dilapidated
dilatation	0	0	0	0	0	0	0	0	0	0	dilatation
dilation	0	0	0	0	0	0	0	0	0	0	dilation
dilemma	0	0	0	0	0	0	0	0	0	0	قىيىنچىلىق
diligence	0	0	0	0	0	0	1	0	0	1	تىرىشچانلىق
diligent	0	0	0	0	0	0	0	0	0	0	تىرىشچان
diluent	0	0	0	0	0	0	0	0	0	0	diluent
dilute	0	0	0	0	0	1	0	0	0	0	dilute
diluted	0	0	0	0	0	0	0	0	0	0	سۇيۇقلاندۇرۇلغان
dilution	0	0	0	0	0	0	0	0	0	0	dilution
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	dimension
diminish	0	0	0	0	0	1	0	1	0	0	ئازىيىدۇ
diminished	0	0	0	0	0	1	0	0	0	0	ئازايدى
diminution	0	0	0	0	0	0	0	0	0	0	كېمەيتىش
diminutive	0	0	0	0	0	0	0	0	0	0	ئازايتىش
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	dine
diner	0	0	0	0	0	0	0	0	0	0	تاماقخانا
dinner	0	0	0	0	0	0	1	0	0	0	كەچلىك تاماق
dinosaur	0	0	0	1	0	0	0	0	0	0	دىنوزاۋر
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	diocesan
diocese	0	0	0	0	0	0	0	0	0	0	diocese
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	dip
diploma	0	0	0	0	0	0	0	0	0	0	دىپلوم
diplomacy	0	1	0	0	0	0	1	0	0	1	دىپلوماتىيىسى
diplomat	0	0	0	0	0	0	0	0	0	0	دىپلومات
diplomatic	0	0	0	0	0	0	1	0	0	1	دىپلوماتىك
dire	0	0	1	1	0	1	0	1	1	0	dire
directed	0	0	0	0	0	0	0	0	0	0	يۆنىلىشلىك
direction	0	0	0	0	0	0	0	0	0	0	يۆنىلىش
directly	0	0	0	0	0	0	0	0	0	0	بىۋاسىتە
director	0	0	0	0	0	0	1	0	0	1	مۇدىر
directory	0	0	0	0	0	0	0	0	0	0	مۇندەرىجە
dirt	0	0	1	0	0	1	0	0	0	0	توپا
dirty	0	0	1	0	0	1	0	0	0	0	مەينەت
disability	0	0	0	0	0	1	0	1	0	0	مېيىپ
disable	0	0	0	1	0	1	0	1	0	0	چەكلەش
disabled	0	0	0	1	0	1	0	1	0	0	چەكلەنگەن
disadvantage	0	0	0	0	0	0	0	0	0	0	كەمچىلىكى
disaffected	0	0	0	0	0	1	0	0	0	0	نارازى
disagree	1	0	0	0	0	1	0	0	0	0	قوشۇلمايدۇ
disagreeable	0	0	0	0	0	0	0	0	0	0	قوشۇلمايدۇ
disagreeing	1	0	0	0	0	1	0	1	0	0	قوشۇلمايدۇ
disagreement	1	0	0	0	0	1	0	1	0	0	ئىختىلاپ
disallow	0	0	0	0	0	0	0	0	0	0	disallow
disallowed	1	0	1	1	0	1	0	1	0	0	رەت قىلىندى
disappear	0	0	0	1	0	0	0	0	0	0	غايىب بولىدۇ
disappearance	0	0	0	0	0	0	0	0	0	0	غايىب بولۇش
disappearing	0	0	0	0	0	0	0	0	0	0	غايىب بولۇۋاتىدۇ
disappoint	1	0	1	0	0	1	0	1	0	0	ئۈمىدسىزلىك
disappointed	1	0	1	0	0	1	0	1	0	0	ئۈمىدسىزلەندى
disappointing	0	0	0	0	0	1	0	1	0	0	كىشىنى ئۈمىدسىزلەندۈرىدۇ
disappointment	0	0	1	0	0	1	0	1	0	0	ئۈمىدسىزلىك
disapproval	0	0	0	0	0	1	0	1	0	0	نارازى
disapprove	1	0	1	1	0	1	0	1	0	0	رەت قىلدى
disapproved	1	0	0	0	0	1	0	1	0	0	تەستىقلانمىدى
disapproving	1	0	1	0	0	1	0	1	0	0	نارازى
disarm	0	0	0	0	0	0	0	0	0	0	قورالسىزلاندۇرۇش
disarray	0	0	0	0	0	0	0	0	0	0	قالايمىقانچىلىق
disaster	1	0	1	1	0	1	0	1	1	0	ئاپەت
disastrous	1	0	0	1	0	1	0	1	0	0	ئاپەت
disband	0	0	0	0	0	0	0	0	0	0	تارقىتىۋېتىش
disbelief	0	0	0	0	0	0	0	0	0	0	ئىشەنمەسلىك
disbelieve	0	0	0	0	0	1	0	0	0	0	كاپىر
disburse	0	0	0	0	0	0	0	0	0	0	تارقىتىش
disbursement	0	0	0	0	0	0	0	0	0	0	تارقىتىش
disc	0	0	0	0	0	0	0	0	0	0	دىسكا
discarded	0	0	0	0	0	0	0	0	0	0	تاشلىۋېتىلدى
discards	0	0	0	0	0	1	0	0	0	0	تاشلىۋېتىدۇ
discern	0	0	0	0	0	0	0	0	0	0	discern
discernible	0	0	0	0	0	0	0	0	0	0	discernible
discerning	0	0	0	0	0	0	0	0	0	0	پەرقلەندۈرۈش
discernment	0	0	0	0	0	0	0	0	0	0	پەرقلەندۈرۈش
discharge	0	0	0	0	0	1	0	0	0	0	قويۇپ بېرىش
disciple	0	0	0	0	0	0	0	0	0	1	شاگىرتى
discipline	0	0	0	1	0	1	0	0	0	0	ئىنتىزام
disclaim	1	0	1	0	0	1	0	0	0	1	رەت قىلىش
disclaimer	0	0	0	0	0	0	0	0	0	0	ئاگاھلاندۇرۇش
disclose	0	0	0	0	0	0	0	0	0	0	ئاشكارىلاش
disclosed	0	0	0	0	0	0	0	0	0	1	ئاشكارىلاندى
disclosure	0	0	0	0	0	0	0	0	0	0	ئاشكارىلاش
discoloration	0	0	1	0	0	1	0	0	0	0	رەڭسىزلىنىش
discolored	0	0	1	0	0	1	0	1	0	0	رەڭسىز
discomfort	0	0	0	0	0	1	0	1	0	0	بىئاراملىق
disconnect	0	0	0	0	0	1	0	1	0	0	ئۈزۈۋېتىڭ
disconnected	0	0	0	0	0	1	0	1	0	0	ئۈزۈلۈپ قالدى
disconnection	0	0	0	0	0	1	0	0	0	0	ئۈزۈش
discontent	1	0	1	1	0	1	0	1	0	0	نارازى
discontinuance	0	0	0	0	0	0	0	0	0	0	توختىتىش
discontinue	0	0	0	0	0	1	0	0	0	0	توختىتىڭ
discontinuity	0	0	1	1	0	1	0	1	0	0	ئۈزۈلۈپ قېلىش
discontinuous	0	0	0	0	0	0	0	0	0	0	توختىماي
discord	1	0	1	0	0	1	0	0	0	0	ئىختىلاپ
discount	0	0	0	0	0	0	0	0	0	0	ئېتىبار
discounted	0	0	0	0	0	0	0	0	0	0	ئېتىبار قىلىندى
discourage	0	0	0	1	0	1	0	1	0	0	ئۈمىدسىزلىك
discouraged	0	0	0	0	0	0	0	0	0	0	ئۈمىدسىزلەنگەن
discouragement	0	0	0	0	0	1	0	0	0	0	ئۈمىدسىزلىك
discourse	0	0	0	0	0	0	0	0	0	0	discourse
discover	0	0	0	0	0	0	0	0	0	0	بايقاش
discovery	0	0	0	0	0	0	1	0	0	0	بايقاش
discredit	0	0	0	0	0	1	0	0	0	0	ئىناۋەتسىز
discreet	0	1	0	0	0	0	1	0	0	0	ئەقىللىق
discrepancy	0	0	0	0	0	0	0	0	0	0	زىددىيەت
discrete	0	0	0	0	0	0	0	0	0	0	discret
discretion	0	1	0	0	0	0	1	0	0	1	ئىختىيارى
discretionary	0	0	0	0	0	0	1	0	0	0	ئىختىيارىي
discriminate	1	0	0	0	0	1	0	1	0	0	كەمسىتىش
discriminating	0	0	1	0	0	1	0	0	0	0	كەمسىتىش
discrimination	1	0	1	1	0	1	0	1	0	0	كەمسىتىش
discus	0	0	0	0	0	0	0	0	0	0	discus
discuss	0	0	0	0	0	0	0	0	0	0	مۇلاھىزە قىلىڭ
discussion	0	0	0	0	0	0	1	0	0	0	مۇلاھىزە
disdain	1	0	1	0	0	1	0	0	0	0	ھۆرمەتسىزلىك
disease	1	0	1	1	0	1	0	1	0	0	كېسەل
diseased	0	0	1	1	0	1	0	1	0	0	كېسەل
disembodied	0	0	0	1	0	1	0	1	0	0	پارچىلىنىپ كەتتى
disengage	0	0	0	0	0	0	0	0	0	0	disengage
disengagement	0	0	0	0	0	1	0	0	0	0	disengagement
disfigured	1	0	1	1	0	1	0	1	0	0	ئۆزگەرتىلگەن
disgrace	1	0	1	0	0	1	0	1	0	0	نومۇس
disgraced	1	0	1	0	0	1	0	1	0	0	نومۇس
disgraceful	1	0	1	0	0	1	0	0	0	0	نومۇسسىزلىق
disgruntled	1	0	1	0	0	1	0	1	0	0	نارازى
disguise	0	0	0	0	0	0	0	0	0	0	نىقابلاش
disguised	0	0	0	0	0	0	0	0	0	0	نىقابلانغان
disgust	1	0	1	1	0	1	0	1	0	0	يىرگىنچلىك
disgusting	1	0	1	1	0	1	0	0	0	0	يىرگىنچلىك
dish	0	0	0	0	0	0	0	0	0	0	تاماق
disheartened	0	0	0	0	0	1	0	1	0	0	ئۈمىدسىزلەنگەن
disheartening	0	0	0	0	0	1	0	1	0	0	كىشىنى ئۈمىدسىزلەندۈرىدۇ
dishonest	1	0	1	0	0	1	0	1	0	0	سەمىمىيەتسىز
dishonesty	0	0	1	0	0	1	0	0	0	0	سەمىمىيەتسىزلىك
dishonor	1	0	1	1	0	1	0	1	0	0	نومۇسسىزلىق
disillusionment	1	0	1	0	0	1	0	1	0	0	ئۈمىدسىزلىك
disinfect	0	0	0	0	0	0	0	0	0	0	دېزىنفېكسىيە قىلىش
disinfectant	0	0	0	0	0	0	0	0	0	0	دېزىنفېكسىيە قىلغۇچى
disinfection	0	0	0	0	0	0	1	0	0	0	دېزىنفېكسىيە قىلىش
disinformation	1	0	0	1	0	1	0	0	0	0	disinformation
disingenuous	0	0	1	0	0	1	0	0	0	0	disingenuous
disintegrate	0	0	1	1	0	1	0	0	0	0	پارچىلىنىش
disintegration	0	0	0	0	0	1	0	0	0	0	پارچىلىنىش
disinterested	0	0	0	0	0	1	0	0	0	0	قىزىقمايدۇ
disjoint	0	0	0	0	0	0	0	0	0	0	disjoint
disjointed	0	0	0	0	0	0	0	0	0	0	ئۈمىدسىزلەنگەن
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunctive
disk	0	0	0	0	0	0	0	0	0	0	دىسكا
diskette	0	0	0	0	0	0	0	0	0	0	diskette
dislike	1	0	1	0	0	1	0	0	0	0	ياقتۇرمايدۇ
disliked	1	0	0	0	0	1	0	1	0	0	ياقتۇرمىدى
dislocated	1	0	1	1	0	1	0	1	0	0	تارقاقلاشتۇرۇلدى
dislocation	0	0	0	0	0	0	0	0	0	0	dislocation
dislodge	0	0	0	0	0	0	0	0	0	0	dislodge
dismal	0	0	1	1	0	1	0	1	0	0	كىشىنى ئۈمىدسىزلەندۈرىدۇ
dismay	1	1	0	1	0	1	0	1	1	0	بىئارام بولۇش
dismemberment	0	0	1	1	0	1	0	1	0	0	dismemberment
dismiss	0	0	0	0	0	0	0	0	0	0	ئىشتىن بوشىتىش
dismissal	1	0	1	1	0	1	0	1	1	0	ئىشتىن بوشىتىش
dismount	0	0	0	0	0	0	0	0	0	0	چۇۋۇش
disobedience	1	0	1	0	0	1	0	0	0	0	ئاسىيلىق قىلىش
disobedient	1	0	0	0	0	1	0	0	0	0	ئىتائەتسىز
disobey	1	0	1	0	0	1	0	0	0	0	ئاسىيلىق قىلىش
disorder	0	0	0	1	0	1	0	0	0	0	قالايمىقانچىلىق
disorderly	0	0	0	0	0	1	0	0	0	0	قالايمىقان
disorganized	0	0	0	0	0	1	0	0	0	0	تەرتىپسىز
disparage	1	0	1	0	0	1	0	1	0	0	كەمسىتىش
disparaging	1	0	1	0	0	1	0	1	0	0	كەمسىتىش
disparate	0	0	0	0	0	0	0	0	0	0	پەرھىز
disparity	1	0	1	0	0	1	0	1	0	0	ئوخشىماسلىق
dispassionate	0	0	0	0	0	1	0	1	0	0	تارقاق
dispatch	0	0	0	0	0	0	0	0	0	0	ئەۋەتىش
dispel	0	0	0	0	0	1	0	1	0	0	تارقاق
