English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Amharic Word
detriment	0	0	0	0	0	1	0	0	0	0	ጉዳት
detrimental	0	0	0	0	0	1	0	0	0	0	ጎጂ
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	አውዳሚ
devastating	1	0	1	1	0	1	0	1	0	1	አጥፊ
devastation	1	0	0	1	0	1	0	1	1	0	ውድመት
develop	0	1	0	0	0	0	1	0	0	0	ማዳበር
developing	0	0	0	0	0	0	0	0	0	0	በማደግ ላይ
development	0	0	0	0	0	0	0	0	0	0	ልማት
deviate	0	0	0	0	0	0	0	0	0	0	ማፈንገጥ
deviating	0	0	0	0	0	0	0	0	0	0	ማፈንገጥ
deviation	0	0	0	0	0	0	0	1	0	0	መዛባት
device	0	0	0	0	0	0	0	0	0	0	መሳሪያ
devil	1	1	1	1	0	1	0	1	0	0	ሰይጣን
devilish	0	0	1	1	0	1	0	0	0	0	ሰይጣን
devious	0	0	0	0	0	1	0	0	0	0	ተንኮለኛ
devise	0	0	0	0	0	0	0	0	0	0	መንደፍ
devoid	0	0	0	0	0	0	0	0	0	0	ባዶ
devolution	0	0	0	0	0	1	0	0	0	0	የስልጣን ሽግግር
devolve	0	0	0	0	0	0	0	0	0	0	ማፍረስ
devote	0	0	0	0	0	0	0	0	0	0	መሰጠት
devotee	0	0	0	0	0	0	0	0	0	0	ታማኝ
devotional	0	0	0	0	0	0	1	0	0	1	ሃይማኖታዊ
devour	0	0	0	0	0	1	0	0	0	0	በላ
devout	0	1	0	0	1	0	1	0	0	1	ሃይማኖተኛ
dew	0	0	0	0	0	0	0	0	0	0	ጤዛ
dexter	0	0	0	0	0	0	0	0	0	0	ቀያሪ
dexterity	0	0	0	0	0	0	1	0	0	0	ቅልጥፍና
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	ዲያብሎሳዊ
diagnosis	0	1	0	1	0	1	0	0	0	1	ምርመራ
diagnostic	0	0	0	0	0	0	0	0	0	0	ምርመራ
diagnostics	0	0	0	0	0	0	0	0	0	0	ምርመራዎች
diagram	0	0	0	0	0	0	0	0	0	0	ንድፍ
dial	0	0	0	0	0	0	0	0	0	0	ደውል
dialect	0	0	0	0	0	0	0	0	0	0	ዘዬ
dialectic	0	0	0	0	0	0	0	0	0	0	ዲያሌክቲክ
dialogue	0	0	0	0	0	0	0	0	0	0	ውይይት
diameter	0	0	0	0	0	0	0	0	0	0	ዲያሜትር
diamond	0	0	0	0	1	0	1	0	0	0	አልማዝ
diamonds	0	0	0	0	0	0	0	0	0	0	አልማዞች
diaper	0	0	1	0	0	0	0	0	0	0	የሽንት ጨርቅ
diaphragm	0	0	0	0	0	0	0	0	0	0	ድያፍራም
diarrhoea	0	0	1	0	0	0	0	0	0	0	ተቅማጥ
diary	0	0	0	0	1	0	1	0	0	1	ማስታወሻ ደብተር
diatribe	1	0	1	0	0	1	0	0	0	0	ዲያትሪብ
dice	0	0	0	0	0	0	0	0	0	0	ዳይስ
dichotomous	0	0	0	0	0	0	0	0	0	0	ዳይቾቶሚ
dichotomy	0	0	0	0	0	0	0	0	0	0	ዲኮቶሚ
dictate	0	0	0	0	0	0	0	0	0	0	ማዘዝ
dictation	0	0	0	0	0	0	0	0	0	0	የቃላት መፍቻ
dictator	0	0	0	1	0	1	0	0	0	0	አምባገነን
dictatorial	1	0	0	0	0	1	0	0	0	0	አምባገነን
dictatorship	1	1	1	1	0	1	0	1	0	0	አምባገነንነት
diction	0	0	0	0	0	0	0	0	0	0	መዝገበ ቃላት
dictionary	0	0	0	0	0	0	1	0	0	1	መዝገበ ቃላት
dictum	0	0	0	0	0	0	0	0	0	1	ዲክተም
didactic	0	0	0	0	0	0	1	0	0	0	ዳይዳክቲክ
die	0	0	0	1	0	1	0	1	0	0	መሞት
diet	0	0	0	0	0	0	0	0	0	0	አመጋገብ
dietary	0	1	0	0	0	0	1	0	0	0	አመጋገብ
differ	0	0	0	0	0	0	0	0	0	0	ይለያያሉ።
difference	0	0	0	0	0	0	0	0	0	0	ልዩነት
differences	0	0	0	0	0	0	0	0	0	0	ልዩነቶች
differential	0	0	0	0	0	0	0	0	0	1	ልዩነት
differentiation	0	0	0	0	0	0	0	0	0	0	ልዩነት
differently	0	0	0	0	0	0	0	0	1	0	በተለየ
differing	0	0	0	0	0	0	0	0	0	0	የሚለያዩ
difficult	0	0	0	1	0	0	0	0	0	0	አስቸጋሪ
difficulties	0	0	0	0	0	1	0	1	0	0	ችግሮች
difficulty	1	0	0	1	0	1	0	1	0	0	ችግር
diffuse	0	0	0	0	0	0	0	0	0	0	ማሰራጨት
diffusion	0	0	0	0	0	0	0	0	0	0	ስርጭት
dig	0	0	0	0	0	0	0	0	0	0	መቆፈር
digest	0	0	0	0	0	0	0	0	0	0	መፈጨት
digestion	0	0	0	0	0	0	0	0	0	0	መፈጨት
digit	0	0	0	0	0	0	0	0	0	1	አሃዝ
dignified	0	0	0	0	0	0	1	0	0	0	የተከበረ
dignity	0	0	0	0	0	0	1	0	0	1	ክብር
digress	0	1	0	0	0	1	0	0	0	0	መፍለቅለቅ
digs	0	0	0	0	0	0	0	0	0	0	ቁፋሮዎች
dike	0	0	0	1	0	0	0	0	0	0	ዳይክ
dilapidated	0	0	1	0	0	1	0	1	0	0	የተበላሸ
dilatation	0	0	0	0	0	0	0	0	0	0	መስፋፋት
dilation	0	0	0	0	0	0	0	0	0	0	መስፋፋት
dilemma	0	0	0	0	0	0	0	0	0	0	አጣብቂኝ
diligence	0	0	0	0	0	0	1	0	0	1	ትጋት
diligent	0	0	0	0	0	0	0	0	0	0	ታታሪ
diluent	0	0	0	0	0	0	0	0	0	0	ፈዘዝ ያለ
dilute	0	0	0	0	0	1	0	0	0	0	ፈዘዝ
diluted	0	0	0	0	0	0	0	0	0	0	ተበርዟል።
dilution	0	0	0	0	0	0	0	0	0	0	ማቅለጫ
dime	0	0	0	0	0	0	0	0	0	0	ዲም
dimension	0	0	0	0	0	0	0	0	0	0	ልኬት
diminish	0	0	0	0	0	1	0	1	0	0	ቀንስ
diminished	0	0	0	0	0	1	0	0	0	0	ቀንሷል
diminution	0	0	0	0	0	0	0	0	0	0	መቀነስ
diminutive	0	0	0	0	0	0	0	0	0	0	አናሳ
din	0	0	0	0	0	1	0	0	0	0	ዲን
dine	0	0	0	0	0	0	0	0	0	0	መብላት
diner	0	0	0	0	0	0	0	0	0	0	ዳይነር
dinner	0	0	0	0	0	0	1	0	0	0	እራት
dinosaur	0	0	0	1	0	0	0	0	0	0	ዳይኖሰር
dint	0	0	0	0	0	0	0	0	0	0	ዲንት
diocesan	0	0	0	0	0	0	0	0	0	0	ሀገረ ስብከት
diocese	0	0	0	0	0	0	0	0	0	0	ሀገረ ስብከት
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	መንከስ
diploma	0	0	0	0	0	0	0	0	0	0	ዲፕሎማ
diplomacy	0	1	0	0	0	0	1	0	0	1	ዲፕሎማሲ
diplomat	0	0	0	0	0	0	0	0	0	0	ዲፕሎማት
diplomatic	0	0	0	0	0	0	1	0	0	1	ዲፕሎማሲያዊ
dire	0	0	1	1	0	1	0	1	1	0	ከባድ
directed	0	0	0	0	0	0	0	0	0	0	ተመርቷል
direction	0	0	0	0	0	0	0	0	0	0	አቅጣጫ
directly	0	0	0	0	0	0	0	0	0	0	በቀጥታ
director	0	0	0	0	0	0	1	0	0	1	ዳይሬክተር
directory	0	0	0	0	0	0	0	0	0	0	ማውጫ
dirt	0	0	1	0	0	1	0	0	0	0	ቆሻሻ
dirty	0	0	1	0	0	1	0	0	0	0	ቆሻሻ
disability	0	0	0	0	0	1	0	1	0	0	አካል ጉዳተኝነት
disable	0	0	0	1	0	1	0	1	0	0	አሰናክል
disabled	0	0	0	1	0	1	0	1	0	0	አካል ጉዳተኛ
disadvantage	0	0	0	0	0	0	0	0	0	0	ጉዳት
disaffected	0	0	0	0	0	1	0	0	0	0	አልተጎዳም
disagree	1	0	0	0	0	1	0	0	0	0	አልስማማም
disagreeable	0	0	0	0	0	0	0	0	0	0	የማይስማማ
disagreeing	1	0	0	0	0	1	0	1	0	0	አለመስማማት
disagreement	1	0	0	0	0	1	0	1	0	0	አለመግባባት
disallow	0	0	0	0	0	0	0	0	0	0	አትፍቀድ
disallowed	1	0	1	1	0	1	0	1	0	0	አይፈቀድም
disappear	0	0	0	1	0	0	0	0	0	0	መጥፋት
disappearance	0	0	0	0	0	0	0	0	0	0	መጥፋት
disappearing	0	0	0	0	0	0	0	0	0	0	እየጠፋ ነው።
disappoint	1	0	1	0	0	1	0	1	0	0	ተስፋ አስቆራጭ
disappointed	1	0	1	0	0	1	0	1	0	0	ተስፋ ቆርጧል
disappointing	0	0	0	0	0	1	0	1	0	0	ተስፋ አስቆራጭ
disappointment	0	0	1	0	0	1	0	1	0	0	ተስፋ መቁረጥ
disapproval	0	0	0	0	0	1	0	1	0	0	አለመስማማት
disapprove	1	0	1	1	0	1	0	1	0	0	አልቀበልም።
disapproved	1	0	0	0	0	1	0	1	0	0	ተቀባይነት አላገኘም።
disapproving	1	0	1	0	0	1	0	1	0	0	አለመስማማት
disarm	0	0	0	0	0	0	0	0	0	0	ትጥቅ ማስፈታት።
disarray	0	0	0	0	0	0	0	0	0	0	ብጥብጥ
disaster	1	0	1	1	0	1	0	1	1	0	አደጋ
disastrous	1	0	0	1	0	1	0	1	0	0	አስከፊ
disband	0	0	0	0	0	0	0	0	0	0	መበታተን
disbelief	0	0	0	0	0	0	0	0	0	0	አለማመን
disbelieve	0	0	0	0	0	1	0	0	0	0	አለማመን
disburse	0	0	0	0	0	0	0	0	0	0	ማስከፈል
disbursement	0	0	0	0	0	0	0	0	0	0	ክፍያ
disc	0	0	0	0	0	0	0	0	0	0	ዲስክ
discarded	0	0	0	0	0	0	0	0	0	0	ተጥሏል
discards	0	0	0	0	0	1	0	0	0	0	ይጥላል
discern	0	0	0	0	0	0	0	0	0	0	ማስተዋል
discernible	0	0	0	0	0	0	0	0	0	0	ሊታወቅ የሚችል
discerning	0	0	0	0	0	0	0	0	0	0	አስተዋይ
discernment	0	0	0	0	0	0	0	0	0	0	ማስተዋል
discharge	0	0	0	0	0	1	0	0	0	0	መፍሰስ
disciple	0	0	0	0	0	0	0	0	0	1	ደቀመዝሙር
discipline	0	0	0	1	0	1	0	0	0	0	ተግሣጽ
disclaim	1	0	1	0	0	1	0	0	0	1	አለመቀበል
disclaimer	0	0	0	0	0	0	0	0	0	0	ማስተባበያ
disclose	0	0	0	0	0	0	0	0	0	0	ገለጽ
disclosed	0	0	0	0	0	0	0	0	0	1	ይፋ ሆነ
disclosure	0	0	0	0	0	0	0	0	0	0	ይፋ ማድረግ
discoloration	0	0	1	0	0	1	0	0	0	0	ቀለም መቀየር
discolored	0	0	1	0	0	1	0	1	0	0	ቀለም የተቀየረ
discomfort	0	0	0	0	0	1	0	1	0	0	አለመመቸት
disconnect	0	0	0	0	0	1	0	1	0	0	ግንኙነት አቋርጥ
disconnected	0	0	0	0	0	1	0	1	0	0	ግንኙነት ተቋርጧል
disconnection	0	0	0	0	0	1	0	0	0	0	ግንኙነት ማቋረጥ
discontent	1	0	1	1	0	1	0	1	0	0	አለመርካት።
discontinuance	0	0	0	0	0	0	0	0	0	0	ማቋረጥ
discontinue	0	0	0	0	0	1	0	0	0	0	ማቋረጥ
discontinuity	0	0	1	1	0	1	0	1	0	0	ማቋረጥ
discontinuous	0	0	0	0	0	0	0	0	0	0	የተቋረጠ
discord	1	0	1	0	0	1	0	0	0	0	አለመግባባት
discount	0	0	0	0	0	0	0	0	0	0	ቅናሽ
discounted	0	0	0	0	0	0	0	0	0	0	ቅናሽ
discourage	0	0	0	1	0	1	0	1	0	0	ተስፋ አስቆራጭ
discouraged	0	0	0	0	0	0	0	0	0	0	ተስፋ ቆርጧል
discouragement	0	0	0	0	0	1	0	0	0	0	ተስፋ መቁረጥ
discourse	0	0	0	0	0	0	0	0	0	0	ንግግር
discover	0	0	0	0	0	0	0	0	0	0	አግኝ
discovery	0	0	0	0	0	0	1	0	0	0	ግኝት
discredit	0	0	0	0	0	1	0	0	0	0	ማጣጣል
discreet	0	1	0	0	0	0	1	0	0	0	አስተዋይ
discrepancy	0	0	0	0	0	0	0	0	0	0	ልዩነት
discrete	0	0	0	0	0	0	0	0	0	0	የተለየ
discretion	0	1	0	0	0	0	1	0	0	1	ውሳኔ
discretionary	0	0	0	0	0	0	1	0	0	0	በምክንያታዊነት
discriminate	1	0	0	0	0	1	0	1	0	0	አድልዎ ማድረግ
discriminating	0	0	1	0	0	1	0	0	0	0	አድልዎ ማድረግ
discrimination	1	0	1	1	0	1	0	1	0	0	መድልዎ
discus	0	0	0	0	0	0	0	0	0	0	ውይይት
discuss	0	0	0	0	0	0	0	0	0	0	ተወያዩበት
discussion	0	0	0	0	0	0	1	0	0	0	ውይይት
disdain	1	0	1	0	0	1	0	0	0	0	ንቀት
disease	1	0	1	1	0	1	0	1	0	0	በሽታ
diseased	0	0	1	1	0	1	0	1	0	0	የታመመ
disembodied	0	0	0	1	0	1	0	1	0	0	አካል አልባ
disengage	0	0	0	0	0	0	0	0	0	0	መልቀቅ
disengagement	0	0	0	0	0	1	0	0	0	0	መፈናቀል
disfigured	1	0	1	1	0	1	0	1	0	0	ተበላሽቷል
disgrace	1	0	1	0	0	1	0	1	0	0	ውርደት
disgraced	1	0	1	0	0	1	0	1	0	0	የተዋረደ
disgraceful	1	0	1	0	0	1	0	0	0	0	አሳፋሪ
disgruntled	1	0	1	0	0	1	0	1	0	0	ተበሳጨ
disguise	0	0	0	0	0	0	0	0	0	0	መደበቅ
disguised	0	0	0	0	0	0	0	0	0	0	ተደብቋል
disgust	1	0	1	1	0	1	0	1	0	0	አስጸያፊ
disgusting	1	0	1	1	0	1	0	0	0	0	አስጸያፊ
dish	0	0	0	0	0	0	0	0	0	0	ዲሽ
disheartened	0	0	0	0	0	1	0	1	0	0	ተስፋ ቆርጧል
disheartening	0	0	0	0	0	1	0	1	0	0	ተስፋ አስቆራጭ
dishonest	1	0	1	0	0	1	0	1	0	0	ሐቀኝነት የጎደለው
dishonesty	0	0	1	0	0	1	0	0	0	0	ሐቀኝነት የጎደለው
dishonor	1	0	1	1	0	1	0	1	0	0	ውርደት
disillusionment	1	0	1	0	0	1	0	1	0	0	ተስፋ መቁረጥ
disinfect	0	0	0	0	0	0	0	0	0	0	ፀረ-ተባይ
disinfectant	0	0	0	0	0	0	0	0	0	0	ፀረ-ተባይ
disinfection	0	0	0	0	0	0	1	0	0	0	የበሽታ መከላከል
disinformation	1	0	0	1	0	1	0	0	0	0	የተሳሳተ መረጃ
disingenuous	0	0	1	0	0	1	0	0	0	0	የማይታመን
disintegrate	0	0	1	1	0	1	0	0	0	0	መበታተን
disintegration	0	0	0	0	0	1	0	0	0	0	መበታተን
disinterested	0	0	0	0	0	1	0	0	0	0	ፍላጎት የለኝም
disjoint	0	0	0	0	0	0	0	0	0	0	መከፋፈል
disjointed	0	0	0	0	0	0	0	0	0	0	የተበታተነ
disjunctive	0	0	0	0	0	0	0	0	0	0	ተቃራኒ
disk	0	0	0	0	0	0	0	0	0	0	ዲስክ
diskette	0	0	0	0	0	0	0	0	0	0	ዲስኬት
dislike	1	0	1	0	0	1	0	0	0	0	አለመውደድ
disliked	1	0	0	0	0	1	0	1	0	0	አልተወደደም
dislocated	1	0	1	1	0	1	0	1	0	0	ተፈናቅሏል
dislocation	0	0	0	0	0	0	0	0	0	0	መፈናቀል
dislodge	0	0	0	0	0	0	0	0	0	0	መፈናቀል
dismal	0	0	1	1	0	1	0	1	0	0	አስከፊ
dismay	1	1	0	1	0	1	0	1	1	0	ድንጋጤ
dismemberment	0	0	1	1	0	1	0	1	0	0	መበታተን
dismiss	0	0	0	0	0	0	0	0	0	0	ማሰናበት
dismissal	1	0	1	1	0	1	0	1	1	0	መባረር
dismount	0	0	0	0	0	0	0	0	0	0	መውረድ
disobedience	1	0	1	0	0	1	0	0	0	0	አለመታዘዝ
disobedient	1	0	0	0	0	1	0	0	0	0	የማይታዘዝ
disobey	1	0	1	0	0	1	0	0	0	0	አለመታዘዝ
disorder	0	0	0	1	0	1	0	0	0	0	እክል
disorderly	0	0	0	0	0	1	0	0	0	0	ሥርዓት አልበኝነት
disorganized	0	0	0	0	0	1	0	0	0	0	የተበታተነ
disparage	1	0	1	0	0	1	0	1	0	0	ንቀት
disparaging	1	0	1	0	0	1	0	1	0	0	ማጣጣል
disparate	0	0	0	0	0	0	0	0	0	0	የተለየ
disparity	1	0	1	0	0	1	0	1	0	0	ልዩነት
dispassionate	0	0	0	0	0	1	0	1	0	0	ተስፋ አስቆራጭ
dispatch	0	0	0	0	0	0	0	0	0	0	መላክ
dispel	0	0	0	0	0	1	0	1	0	0	ማባረር
dispensation	0	0	0	0	0	0	0	0	0	0	ስርጭት
dispense	0	0	0	0	0	0	0	0	0	0	ማሰራጨት
disperse	0	0	0	0	0	0	0	0	0	0	መበተን
dispersed	0	0	0	0	0	0	0	0	0	0	ተበታተነ
dispersion	0	0	0	0	0	1	0	0	0	0	መበታተን
displace	0	0	0	0	0	1	0	0	0	0	ማፈናቀል
displaced	1	0	0	1	0	0	0	1	0	0	የተፈናቀሉ
displacement	0	0	0	0	0	0	0	0	0	0	መፈናቀል
display	0	0	0	0	0	0	0	0	0	0	ማሳያ
displeased	1	0	1	1	0	1	0	1	0	0	አልተደሰተም
displeasure	0	0	1	0	0	1	0	0	0	0	አለመደሰት
disposal	0	0	0	0	0	1	0	0	0	0	ማስወገድ
dispose	0	0	1	0	0	0	0	0	0	0	ማስወገድ
disposed	0	1	0	0	0	0	1	0	0	1	ተወግዷል
disposition	0	0	0	0	0	0	0	0	0	0	ዝንባሌ
dispossessed	1	0	0	1	0	1	0	1	0	0	ንብረታቸው ተወግዷል
disprove	0	0	0	0	0	0	0	0	0	0	ማስተባበል
dispute	1	0	0	0	0	1	0	0	0	0	ክርክር
disqualification	0	0	0	0	0	1	0	0	0	0	ብቁ አለመሆን
disqualified	1	0	1	0	0	1	0	1	0	0	ተቀባይነት አላገኘም።
disqualify	0	0	0	0	0	1	0	1	0	0	ውድቅ ማድረግ
disregard	0	0	0	0	0	1	0	0	0	0	ችላ ማለት
disregarded	0	0	1	0	0	1	0	0	0	0	ችላ ተብሏል
disreputable	1	0	1	1	0	1	0	0	0	0	የማይታመን
disrepute	0	0	0	0	0	0	0	0	0	0	ስም ማጥፋት
disrespect	1	0	0	0	0	1	0	0	0	0	አለማክበር
disrespectful	1	0	1	1	0	1	0	1	0	0	አክብሮት የጎደለው
disruption	1	0	0	1	0	1	0	0	1	0	መቋረጥ
dissatisfaction	0	0	0	0	0	1	0	0	0	0	እርካታ ማጣት
dissatisfied	0	0	0	0	0	0	0	0	0	0	አልረካም።
dissect	0	0	0	0	0	0	0	0	0	0	መበታተን
dissection	0	0	1	0	0	0	0	0	0	0	መከፋፈል
disseminate	0	0	0	0	0	0	1	0	0	0	ማሰራጨት
dissemination	0	0	0	0	0	0	0	0	0	0	ማሰራጨት
dissension	1	0	0	0	0	1	0	0	0	0	አለመግባባት
dissent	0	0	0	0	0	0	0	0	0	0	አለመስማማት
dissenting	0	0	0	0	0	1	0	0	0	0	አለመስማማት
dissertation	0	0	0	0	0	0	0	0	0	0	የመመረቂያ ጽሑፍ
disservice	1	0	1	0	0	1	0	1	0	0	መጓደል
dissident	1	0	0	1	0	1	0	0	0	0	ተቃዋሚ
dissimilar	0	0	0	0	0	0	0	0	0	0	የማይመሳሰል
dissipate	0	0	0	0	0	0	0	0	0	0	መበታተን
dissipated	0	0	0	0	0	0	0	0	0	0	ተበታተነ
dissociation	0	0	0	0	0	0	0	0	0	0	መለያየት
dissolution	1	0	0	1	0	1	0	1	1	0	መሟሟት
dissolve	0	0	0	0	0	0	0	0	0	0	መፍታት
dissonance	1	0	0	0	0	1	0	0	0	0	አለመስማማት
dissuade	0	0	0	0	0	0	0	0	0	0	ማስተባበል
distal	0	0	0	0	0	0	0	0	0	0	ሩቅ
distance	0	0	0	0	0	0	0	0	0	0	ርቀት
distant	0	0	0	0	0	0	0	0	0	0	ሩቅ
distaste	0	0	1	0	0	1	0	0	0	0	ጥላቻ
distasteful	0	0	1	0	0	1	0	0	0	0	አስጸያፊ
distillate	0	0	0	0	0	0	0	0	0	0	distillate
distillation	0	0	0	0	0	0	1	0	0	0	distillation
distinction	0	0	0	0	0	0	1	0	0	0	ልዩነት
distinctive	0	0	0	0	0	0	0	0	0	0	የተለየ
distinguish	0	0	0	0	0	0	0	0	0	0	መለየት
distinguishable	0	0	0	0	0	0	0	0	0	0	መለየት ይቻላል
distinguished	0	0	0	0	0	0	0	0	0	0	ተለይቷል
distinguishing	0	0	0	0	0	0	0	0	0	0	መለየት
distorted	0	0	1	0	0	1	0	0	0	0	የተዛባ
distortion	0	0	0	0	0	1	0	0	0	0	መዛባት
distract	0	0	0	0	0	1	0	0	0	0	ትኩረትን ማዘናጋት
distracted	1	0	0	0	0	1	0	0	0	0	ተዘናግቷል
distracting	1	1	0	0	0	1	0	0	0	0	ትኩረትን የሚከፋፍል
distraction	0	0	0	0	0	1	0	0	0	0	ትኩረትን መሳብ
distraught	0	0	0	0	0	1	0	1	0	0	ተበሳጨ
distress	1	0	1	1	0	1	0	1	1	0	ጭንቀት
distressed	0	0	0	1	0	1	0	0	0	0	ተጨነቀ
distressing	1	0	0	1	0	1	0	0	0	0	የሚያስጨንቅ
distribute	0	0	0	0	0	0	0	0	0	0	ማሰራጨት
distribution	0	0	0	0	0	0	0	0	0	0	ስርጭት
district	0	0	0	0	0	0	0	0	0	0	ወረዳ
distrust	1	0	1	1	0	1	0	0	0	0	አለመተማመን
disturbance	1	0	0	1	0	1	0	1	1	0	ብጥብጥ
disturbed	1	0	0	0	0	1	0	1	0	0	የተረበሸ
disuse	0	0	0	0	0	1	0	0	0	0	አለመጠቀም
disused	1	0	0	0	0	1	0	0	0	0	ጥቅም ላይ የዋለ
ditch	0	0	0	0	0	0	0	0	0	0	ቦይ
ditto	0	0	0	0	0	0	0	0	0	0	ዲቶ
ditty	0	0	0	0	1	0	1	0	0	0	ዲቲ
diurnal	0	0	0	0	0	0	0	0	0	0	ዕለታዊ
divan	0	0	0	0	0	0	0	0	0	1	ዲቫን
dive	0	0	0	0	0	0	0	0	0	0	መስመጥ
diver	0	0	0	0	0	0	0	0	0	0	ጠላቂ
diverge	0	0	0	0	0	0	0	0	0	0	መለያየት
divergence	0	0	0	0	0	0	0	0	0	0	ልዩነት
divergent	0	0	0	0	0	1	0	0	1	0	የተለያዩ
diverging	0	0	0	0	0	0	0	0	0	0	መለያየት
divers	0	0	0	0	0	0	0	0	0	0	ጠላቂዎች
diverse	0	0	0	0	0	1	1	0	0	0	የተለያዩ
diversified	0	0	0	0	0	0	1	0	0	0	የተለያዩ
diversify	0	0	0	0	0	0	0	0	0	0	ማባዛት
diversion	0	0	0	0	0	0	1	0	1	0	አቅጣጫ መቀየር
diversity	0	0	0	0	0	0	0	0	0	0	ልዩነት
divert	0	0	0	0	0	0	0	0	0	0	አቅጣጫ መቀየር
diverting	0	0	0	0	0	0	0	0	0	0	አቅጣጫ መቀየር
divest	0	0	0	0	0	0	0	0	0	0	ማጥለቅለቅ
divested	0	0	0	0	0	1	0	0	0	0	ተዘበራረቀ
divestment	0	0	0	0	0	1	0	0	0	0	ማዛባት
divide	0	0	0	0	0	0	0	0	0	0	መከፋፈል
divided	0	0	0	0	0	0	0	0	0	0	ተከፋፍሏል።
dividend	0	0	0	0	0	0	0	0	0	0	ክፍፍል
divination	0	1	0	0	0	0	0	0	0	0	ሟርት
divine	0	0	0	0	0	0	0	0	0	0	መለኮታዊ
divinity	0	0	0	0	0	0	1	0	0	0	መለኮትነት
divisible	0	0	0	0	0	0	0	0	0	0	የሚከፋፈል
division	0	0	0	0	0	0	0	0	0	0	መከፋፈል
divisor	0	0	0	0	0	0	0	0	0	0	አካፋይ
divorce	1	0	1	1	0	1	0	1	1	1	ፍቺ
divulge	0	0	0	0	0	0	0	0	0	0	መግለጽ
dizziness	0	0	0	0	0	1	0	0	0	0	መፍዘዝ
dizzy	0	0	0	0	0	1	0	0	0	0	መፍዘዝ
docile	0	0	0	0	0	0	0	0	0	0	ታዛዥ
dock	0	0	0	0	0	0	0	0	0	0	መትከያ
docked	0	0	0	0	0	1	0	0	0	0	የተተከለው
docket	0	0	0	0	0	0	0	0	0	0	ዶክ
doctor	0	0	0	0	0	0	1	0	0	1	ዶክተር
doctrinal	0	0	0	0	0	0	0	0	0	0	ዶክትሪን
doctrine	0	0	0	0	0	0	0	0	0	1	ዶክትሪን
document	0	0	0	0	0	0	0	0	0	0	ሰነድ
documentary	0	0	0	0	0	0	0	0	0	0	ዘጋቢ ፊልም
dodge	0	0	0	0	0	0	0	0	0	0	ዶጅ
dodging	0	0	0	0	0	0	0	0	0	0	መደበቅ
doe	0	0	0	0	0	0	0	0	0	0	ዶይ
doer	0	0	0	0	0	0	1	0	0	0	አድራጊ
dog	0	0	0	0	0	0	0	0	0	0	ውሻ
dogged	0	0	0	0	0	0	1	0	0	0	የተዳከመ
dogma	0	0	0	0	0	0	0	0	0	1	ዶግማ
dogmatic	0	0	0	0	0	0	0	0	0	0	ቀኖናዊ
doings	0	0	0	0	0	0	0	0	0	0	ድርጊቶች
doit	0	0	0	0	0	1	0	0	0	0	አድርገው
doldrums	0	0	0	0	0	1	0	1	0	0	ድብርት
dole	0	0	0	0	0	1	0	1	0	0	ዶል
doll	0	0	0	0	1	0	0	0	0	0	አሻንጉሊት
dollar	0	0	0	0	0	0	0	0	0	0	ዶላር
dolor	0	0	0	0	0	1	0	1	0	0	ዶሎር
dolphin	0	0	0	0	1	0	1	0	1	1	ዶልፊን
domain	0	0	0	0	0	0	0	0	0	0	ጎራ
dome	0	0	0	0	0	0	0	0	0	0	ጉልላት
domestic	0	0	0	0	0	0	0	0	0	0	የቤት ውስጥ
domesticated	0	0	0	0	0	0	0	0	0	0	የቤት ውስጥ
domestication	0	0	0	0	0	0	0	0	0	0	የቤት ውስጥ ስራ
domicile	0	0	0	0	0	0	0	0	0	0	መኖሪያ ቤት
domiciled	0	0	0	0	0	0	0	0	0	0	መኖሪያ ቤት
dominance	0	0	0	0	0	0	0	0	0	0	የበላይነት
dominant	0	0	0	1	0	1	0	0	0	0	የበላይነት
dominate	1	0	0	1	0	1	1	0	0	0	የበላይነት
dominating	0	0	0	0	0	0	0	0	0	0	የበላይ መሆን
domination	1	0	0	1	0	1	0	1	0	0	የበላይነት
dominion	0	0	0	1	0	0	0	0	0	1	የበላይነት
domino	0	0	0	0	0	0	0	0	0	0	ዶሚኖ
don	0	0	0	0	0	0	1	0	0	1	ዶን
donation	0	0	0	0	0	0	1	0	0	0	ልገሳ
donkey	0	0	1	0	0	1	0	0	0	0	አህያ
donor	0	0	0	0	0	0	0	0	0	0	ለጋሽ
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	ጥፋት
doomed	0	0	0	1	0	1	0	1	0	0	ተፈርዶበታል
doomsday	1	1	1	1	0	1	0	1	0	0	የምጽአት ቀን
door	0	0	0	0	0	0	0	0	0	0	በር
doorbell	0	0	0	0	0	0	0	0	0	0	የበር ደወል
doorway	0	0	0	0	0	0	0	0	0	0	የበር በር
dormant	0	0	0	0	0	0	0	0	0	0	የተኛ
dormitory	0	0	0	0	0	0	0	0	0	0	ማደሪያ
dorsal	0	0	0	0	0	0	0	0	0	0	dorsal
