English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkmen Word
decipher	0	0	0	0	0	0	0	0	0	0	şifrlemek
decision	0	0	0	0	0	0	0	0	0	0	karar
decisive	0	0	0	0	0	0	0	0	0	0	aýgytly
deck	0	0	0	0	0	0	0	0	0	0	paluba
declaration	0	0	0	0	0	0	0	0	0	0	beýannama
declaratory	0	0	0	0	0	0	1	0	0	0	deklarasiýa
declare	0	0	0	0	0	0	0	0	0	0	yglan et
declination	0	0	0	0	0	1	0	0	0	0	pese gaçmak
decline	0	0	0	0	0	1	0	0	0	0	peselmegi
declining	0	0	0	0	0	1	0	0	0	0	azalýar
decompose	0	0	1	0	0	0	0	0	0	0	dargamak
decomposed	0	0	0	0	0	0	0	1	0	0	çüýrük
decomposition	0	0	1	1	0	1	0	1	0	0	dargamak
decorate	0	0	0	0	0	0	0	0	0	0	bezemek
decoration	0	0	0	0	0	0	0	0	0	0	bezeg
decorum	0	0	0	0	0	0	0	0	0	0	tertip-düzgün
decoy	0	0	0	0	0	0	0	0	1	0	aldaw
decrease	0	0	0	0	0	1	0	0	0	0	azalmagy
decreased	0	0	0	0	0	0	0	0	0	0	azaldy
decreasing	0	0	0	0	0	0	0	0	0	0	azalýar
decree	0	0	0	0	0	0	0	0	0	0	karar
decrement	0	0	0	0	0	1	0	0	0	0	azalmagy
decrepit	0	0	0	0	0	1	0	0	0	0	könelişen
decry	1	0	0	0	0	1	0	0	0	0	ret et
dedication	0	0	0	0	0	0	1	0	0	0	bagyşlamak
deduce	0	0	0	0	0	0	0	0	0	0	çykarmak
deduct	0	0	0	0	0	1	0	0	0	0	aýyrmak
deduction	0	0	0	0	0	0	0	0	0	0	aýyrmak
deed	0	0	0	0	0	0	0	0	0	1	iş
deepen	0	0	0	0	0	0	0	0	0	0	çuňlaşdyrmak
deer	0	0	0	0	0	0	0	0	0	0	sugun
defamation	0	0	1	1	0	1	0	0	0	0	töhmet
defamatory	1	0	0	0	0	1	0	0	0	0	töhmet
default	0	0	1	1	0	1	0	1	0	0	gaýybana
defeat	0	0	0	0	0	1	0	0	0	0	ýeňmek
defeated	0	0	0	0	0	1	0	1	0	0	ýeňildi
defect	1	0	0	0	0	1	0	0	0	0	kemçilik
defection	0	0	0	1	0	1	0	0	0	0	defekt
defective	0	0	1	0	0	1	0	0	0	0	kemçilikli
defend	0	0	0	1	0	0	1	0	0	0	goramak
defendant	1	0	0	1	0	0	0	1	0	0	günäkärlenýän
defended	0	0	0	0	0	0	1	0	0	1	gorady
defender	0	0	0	0	0	0	1	0	0	1	goragçy
defending	0	0	0	0	0	0	1	0	0	0	goramak
defense	1	1	0	1	0	0	1	0	0	0	goranmak
defenseless	0	0	0	1	0	1	0	1	0	0	goragsyz
defensible	0	0	0	0	0	0	0	0	0	0	goragly
defensive	0	0	0	0	0	0	0	0	0	0	goranmak
defer	0	0	0	0	0	0	0	0	0	0	yza süýşürmek
deference	0	0	0	0	0	0	1	0	0	1	hormat
deferral	0	0	0	0	0	1	0	0	0	0	yza süýşürmek
deferring	0	0	0	0	0	0	0	0	0	0	yza süýşürmek
defiance	1	0	1	1	0	1	0	0	0	0	boýun egmezlik
defiant	1	0	0	0	0	1	0	0	0	0	äsgermezlik
deficiency	0	0	0	0	0	1	0	0	0	0	ýetmezçiligi
deficit	0	0	0	0	0	1	0	0	0	0	defisit
define	0	0	0	0	0	0	0	0	0	0	kesgitlemek
defined	0	0	0	0	0	0	0	0	0	0	kesgitlenildi
definition	0	0	0	0	0	0	0	0	0	0	kesgitlemesi
definitive	0	0	0	0	0	0	1	0	0	1	kesgitli
deflate	1	0	0	0	0	1	0	1	0	0	deflate
deflation	0	0	0	1	0	1	0	0	0	0	deflýasiýa
deflect	0	0	0	0	0	0	0	0	0	0	defekt
deflection	0	0	0	0	0	0	0	0	0	0	gaçmak
defloration	0	0	0	0	0	0	0	0	0	0	deflýasiýa
deform	0	0	1	0	0	1	0	0	0	0	deformasiýa
deformed	0	0	1	0	0	1	0	1	0	0	deformasiýa
deformity	0	0	1	1	0	1	0	1	0	0	deformasiýa
defraud	1	0	1	0	0	1	0	0	0	0	galplyk
defray	0	0	0	0	0	0	0	0	0	0	goramak
deft	0	0	0	0	0	0	0	0	0	0	deft
defunct	0	0	0	0	0	1	0	1	0	0	näsaz
defy	1	0	0	1	0	1	0	1	1	0	garşy çyk
degeneracy	1	0	1	0	0	1	0	1	0	0	ýaramazlyk
degenerate	0	0	0	0	0	1	0	0	0	0	ýaramazlaşýar
degeneration	0	0	0	0	0	0	0	0	0	0	bozulmagy
degradation	0	0	0	0	0	1	0	0	0	0	zaýalanmagy
degrade	0	0	1	0	0	1	0	0	0	0	peseltmek
degrading	0	0	1	1	0	1	0	1	0	0	kemsidiji
degree	0	0	0	0	0	0	1	0	0	0	derejesi
dehydrated	0	0	0	0	0	0	0	0	0	0	suwsuz
delay	1	0	1	1	0	1	0	1	0	0	gijikdirmek
delayed	0	0	0	0	0	1	0	0	0	0	gijikdirildi
delectable	0	0	0	0	0	0	1	0	0	0	delectable
delegate	0	0	0	0	0	0	1	0	0	1	delegat
delegation	0	0	0	0	0	0	0	0	0	0	wekiliýet
deleterious	1	0	1	1	0	1	0	0	0	0	öçürmek
deletion	0	0	0	0	0	1	0	0	0	0	öçürmek
deliberate	0	0	0	0	0	0	1	0	0	0	bilgeşleýin
deliberation	0	0	0	0	0	0	0	0	0	0	ara alyp maslahatlaşmak
deliberative	0	0	0	0	0	0	0	0	0	0	bilgeşleýin
delicacy	0	0	0	0	0	0	0	0	0	0	nepislik
delicious	0	0	0	0	1	0	1	0	0	0	tagamly
delight	0	1	0	0	1	0	1	0	0	0	lezzet
delighted	0	1	0	0	1	0	1	0	1	0	begendim
delightful	0	1	0	0	1	0	1	0	0	1	hezil
delineate	0	0	0	0	0	0	0	0	0	0	aýyrmak
delineation	0	0	0	0	0	0	0	0	0	0	kesgitlemek
delinquency	0	0	0	0	0	1	0	0	0	0	jenaýat
delinquent	1	0	1	0	0	1	0	0	0	0	jenaýatkär
delirious	0	0	0	0	0	1	0	1	0	0	delirious
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	halas etmek
delivery	0	1	0	0	0	0	1	0	0	0	gowşurmak
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	suw joşmagy
delusion	1	0	0	1	0	1	0	1	0	0	aldaw
delusional	1	0	0	1	0	1	0	0	0	0	aldaw
delve	0	0	0	0	0	0	0	0	0	0	delve
demand	1	0	0	0	0	1	0	0	0	0	isleg
demanding	0	0	0	0	0	1	0	0	0	0	talap edýär
demeanor	0	0	0	0	0	0	0	0	0	0	edep-terbiýe
demented	0	0	0	1	0	1	0	0	0	0	dementlenen
dementia	0	0	0	1	0	1	0	1	0	0	demans
demise	0	0	0	1	0	1	0	1	0	0	ýykylmak
democracy	0	0	0	0	0	0	1	0	0	0	demokratiýa
democrat	0	0	0	0	0	0	0	0	0	0	demokrat
demolish	1	0	0	0	0	1	0	1	0	0	ýykmak
demolition	0	0	0	0	0	1	0	0	0	0	ýykmak
demon	1	0	1	1	0	1	0	1	0	0	jyn
demonic	1	0	1	1	0	1	0	1	0	0	jyn
demonstrable	0	0	0	0	0	0	1	0	0	0	görkezilýär
demonstrate	0	0	0	0	0	0	0	0	0	0	görkezmek
demonstrated	0	0	0	0	0	0	0	0	0	0	görkezdi
demonstrating	0	0	0	0	0	0	0	0	0	0	görkezmek
demonstration	0	0	0	0	0	0	0	0	0	0	demonstrasiýa
demonstrative	0	0	0	0	1	0	1	1	0	0	görkeziji
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstrant
demoralized	0	0	0	1	0	1	0	1	0	0	ruhdan düşdi
demos	0	0	0	0	0	0	0	0	0	0	görkezişler
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	inkär etmek
denied	0	0	0	0	0	1	0	1	0	0	ret edildi
denomination	0	0	0	0	0	0	0	0	0	0	denominasiýa
denominational	0	0	0	0	0	0	0	0	0	0	denominasiýa
denominator	0	0	0	0	0	0	0	0	0	0	denominator
denote	0	0	0	0	0	0	0	0	0	0	aňladýar
denounce	1	0	1	0	0	1	0	0	0	0	ýazgarmak
dense	0	0	0	0	0	0	0	0	0	0	dykyz
density	0	0	0	0	0	0	0	0	0	0	dykyzlygy
dent	0	0	0	0	0	0	0	0	0	0	diş
dentistry	0	0	0	1	0	0	0	0	0	0	stomatologiýa
denunciation	1	0	1	1	0	1	0	0	0	0	ýazgarmak
deny	1	0	0	0	0	1	0	0	0	0	inkär et
denying	0	1	0	0	0	1	0	0	0	0	inkär etmek
deodorant	0	0	0	0	0	0	0	0	0	0	dezodorant
depart	0	1	0	0	0	0	0	1	0	0	git
departed	0	0	0	0	0	1	0	1	0	0	gitdi
department	0	0	0	0	0	0	0	0	0	0	bölümi
departure	0	0	0	0	0	1	0	1	0	0	gitmek
depend	0	1	0	0	0	0	0	0	0	1	baglydyr
dependant	0	0	0	0	0	0	0	0	0	0	baglydyr
dependence	0	0	0	1	0	1	0	1	0	0	baglylyk
dependency	0	0	0	0	0	1	0	0	0	0	baglylyk
dependent	0	0	0	0	0	1	1	0	0	1	baglydyr
depict	0	0	0	0	0	0	0	0	0	0	şekillendirýär
depicting	0	0	0	0	0	0	0	0	0	0	şekillendirýär
depletion	0	0	0	0	0	0	0	0	0	0	tükenmegi
deplorable	1	0	1	1	0	1	0	1	0	0	gynandyryjy
deplore	1	0	1	0	0	1	0	1	0	0	gynanç
deploy	0	0	0	0	0	0	0	0	0	0	ýerleşdirmek
deport	0	0	0	1	0	1	0	1	0	0	deportasiýa
deportation	1	0	0	1	0	1	0	1	0	0	deportasiýa
deposit	0	0	0	0	0	0	0	0	0	0	goýum
depositary	0	0	0	0	0	0	0	0	0	0	depozitar
deposition	0	0	0	0	0	0	0	0	0	0	depozit
depository	0	0	0	0	0	0	0	0	0	1	goýum
depot	0	0	0	0	0	0	0	0	0	0	depo
depraved	1	1	1	1	0	1	0	1	0	0	hapa
depravity	1	0	1	0	0	1	0	0	0	0	hapaçylyk
depreciate	1	0	1	0	0	1	0	0	0	0	könelişmek
depreciated	1	0	1	1	0	1	0	1	0	0	köneldi
depreciation	0	0	0	1	0	1	0	0	0	0	amortizasiýa
depress	0	0	0	1	0	1	0	1	0	0	depressiýa
depressed	1	0	0	1	0	1	0	1	0	0	depressiýa
depressing	0	0	1	0	0	1	0	1	0	0	gynandyryjy
depression	0	0	0	0	0	1	0	1	0	0	depressiýa
depressive	0	0	0	0	0	1	0	1	0	0	depressiw
deprivation	1	0	1	1	0	1	0	1	0	0	mahrum etmek
depth	0	0	0	0	0	0	1	0	0	1	çuňlugy
deputy	0	0	0	0	0	0	0	0	0	1	orunbasary
derail	0	0	0	0	0	0	0	0	0	0	ýykylmak
deranged	1	0	1	1	0	1	0	0	0	0	kemsidildi
derelict	0	0	0	0	0	1	0	0	0	0	kemsitmek
derision	1	0	1	0	0	1	0	0	0	0	gülmek
derivation	0	0	0	0	0	0	0	0	0	0	çykarmak
derivative	0	0	0	0	0	0	0	0	0	0	emele gelen
derive	0	0	0	0	0	0	0	0	0	0	al
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatolog
dermatology	0	0	0	0	0	0	0	0	0	0	dermatologiýa
derogation	1	0	1	1	0	1	0	1	0	0	kemsitmek
derogatory	1	0	1	1	0	1	0	1	0	0	kemsidiji
descend	0	0	0	0	0	0	0	0	0	0	aşak in
descendant	0	0	0	0	0	0	0	0	0	0	nesli
descendent	0	0	0	0	0	0	0	0	0	0	nesli
descending	0	0	0	0	0	0	0	0	0	0	aşak düşýär
descent	0	0	0	1	0	0	0	1	0	0	nesil
describe	0	0	0	0	0	0	0	0	0	0	suratlandyryň
description	0	0	0	0	0	0	0	0	0	0	beýany
descriptive	0	0	0	0	0	0	1	0	0	0	suratlandyryjy
desecration	1	0	1	1	0	1	0	1	0	0	masgaraçylyk
desert	1	0	1	1	0	1	0	1	0	0	çöl
deserted	1	0	1	1	0	1	0	1	0	0	taşlandy
desertion	0	0	0	0	0	1	0	0	0	0	çöl
deserve	1	1	0	0	0	0	1	0	0	1	mynasyp
deserved	0	0	0	0	0	0	1	0	0	0	mynasypdyr
deserving	0	0	0	0	0	0	0	0	0	0	mynasyp
design	0	0	0	0	0	0	0	0	0	0	dizaýn
designate	0	0	0	0	0	0	0	0	0	0	bellemek
designation	0	0	0	0	0	0	0	0	0	1	belligi
designed	0	0	0	0	0	0	0	0	0	0	dizaýn edildi
designer	0	0	0	0	0	0	1	0	0	0	dizaýner
designing	0	0	0	0	0	0	0	0	0	0	dizaýn
desirability	0	0	0	0	0	0	0	0	0	0	isleg
desirable	0	0	0	0	0	0	1	0	0	0	islenýär
desiring	0	0	0	0	0	0	1	0	0	0	isleýän
desirous	0	0	0	0	0	0	1	0	0	0	isleýän
desist	1	0	1	0	0	1	0	0	0	0	bes et
desk	0	0	0	0	0	0	0	0	0	0	stol
desolation	0	0	0	1	0	1	0	1	0	0	harabalyk
despair	1	0	1	1	0	1	0	1	0	0	umytsyzlyk
despairing	0	0	0	1	0	1	0	1	0	0	umytsyzlyk
despatch	0	0	0	0	0	0	0	0	0	0	ibermek
desperate	0	0	0	0	0	1	0	0	0	0	umytsyz
desperation	0	0	0	0	0	0	0	0	0	0	umytsyzlyk
despicable	1	0	1	0	0	1	0	0	0	0	ýigrenji
despise	1	0	1	0	0	1	0	0	0	0	ýigrenmek
despotic	0	0	0	1	0	1	0	0	0	0	despotik
despotism	1	0	1	1	0	1	0	1	0	0	despotizm
dessert	0	0	0	0	0	0	0	0	0	0	desert
destination	0	1	0	1	1	0	1	1	1	0	barmaly ýeri
destined	0	1	0	0	0	0	0	0	0	0	niýetlenen
destiny	0	0	0	0	0	0	0	0	0	0	takdyr
destitute	0	0	0	1	0	1	0	1	0	0	garyp
destroyed	1	0	0	1	0	1	0	1	0	0	ýok edildi
destroyer	1	0	0	1	0	1	0	0	0	0	ýok ediji
destroying	1	0	0	1	0	1	0	1	0	0	ýok etmek
destruction	1	0	0	0	0	1	0	0	0	0	weýran etmek
destructive	1	0	1	1	0	1	0	0	0	0	weýran ediji
detach	0	0	0	0	0	0	0	0	0	0	bölmek
detached	0	0	0	0	0	0	0	0	0	0	aýry
detachment	0	0	0	0	0	1	0	0	0	0	goşun bölümi
detail	0	0	0	0	0	0	0	0	0	0	jikme-jiklik
details	0	0	0	0	0	0	0	0	0	0	jikme-jiklikleri
detain	0	0	0	0	0	1	0	0	0	0	tussag etmek
detainee	1	1	0	1	0	1	0	1	0	0	tussag
detect	0	0	0	0	0	0	1	0	0	0	anyklaň
detectable	0	0	0	0	0	0	0	0	0	0	kesgitlenýän
detection	0	0	0	0	0	0	1	0	0	0	ýüze çykarmak
detective	0	0	0	0	0	0	0	0	0	0	detektiv
detector	0	0	0	0	0	0	0	0	0	0	detektor
detention	0	0	0	0	0	1	0	1	0	0	tussag etmek
deter	0	0	0	0	0	0	0	0	0	0	sakla
detergent	0	0	0	0	0	0	0	0	0	0	ýuwujy serişde
deteriorate	0	0	0	1	0	1	0	1	0	0	ýaramazlaşýar
deteriorated	0	0	1	0	0	1	0	1	0	0	ýaramazlaşdy
deterioration	1	0	1	1	0	1	0	1	0	0	ýaramazlaşmagy
determinable	0	0	0	0	0	0	0	0	0	0	kesgitläp bolýar
determinate	0	1	0	0	0	0	0	0	0	1	kesgitlemek
determination	0	0	0	0	0	0	1	0	0	1	tutanýerlilik
determined	0	0	0	0	0	0	1	0	0	0	kesgitlenildi
detest	1	0	1	0	0	1	0	0	0	0	ýigrenç
detonate	0	0	0	1	0	1	0	0	1	0	partlady
detonation	1	0	0	0	0	0	0	0	0	0	partlama
detour	0	0	0	0	0	0	0	0	0	0	aýlaw
detract	1	0	0	0	0	1	0	0	0	0	aýyrmak
detriment	0	0	0	0	0	1	0	0	0	0	zyýanly
detrimental	0	0	0	0	0	1	0	0	0	0	zyýanly
detritus	0	0	0	0	0	1	0	0	0	0	detrit
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	weýran etmek
devastating	1	0	1	1	0	1	0	1	0	1	weýran ediji
devastation	1	0	0	1	0	1	0	1	1	0	weýrançylyk
develop	0	1	0	0	0	0	1	0	0	0	ösdürmeli
developing	0	0	0	0	0	0	0	0	0	0	ösýär
development	0	0	0	0	0	0	0	0	0	0	ösüş
deviate	0	0	0	0	0	0	0	0	0	0	gyşarmak
deviating	0	0	0	0	0	0	0	0	0	0	gyşarmak
deviation	0	0	0	0	0	0	0	1	0	0	gyşarmak
device	0	0	0	0	0	0	0	0	0	0	enjam
devil	1	1	1	1	0	1	0	1	0	0	iblis
devilish	0	0	1	1	0	1	0	0	0	0	iblis
devious	0	0	0	0	0	1	0	0	0	0	hilegär
devise	0	0	0	0	0	0	0	0	0	0	oýlap tap
devoid	0	0	0	0	0	0	0	0	0	0	ýok
devolution	0	0	0	0	0	1	0	0	0	0	dewolýasiýa
devolve	0	0	0	0	0	0	0	0	0	0	çözmek
devote	0	0	0	0	0	0	0	0	0	0	bagyşlaň
devotee	0	0	0	0	0	0	0	0	0	0	dindar
devotional	0	0	0	0	0	0	1	0	0	1	yhlasly
devour	0	0	0	0	0	1	0	0	0	0	iýmek
devout	0	1	0	0	1	0	1	0	0	1	takwa
dew	0	0	0	0	0	0	0	0	0	0	çyg
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	dexterity
dextrose	0	0	0	0	0	0	0	0	0	0	dekstroza
diabolical	1	0	1	1	0	1	0	0	0	0	diaboliki
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnoz
diagnostic	0	0	0	0	0	0	0	0	0	0	anyklaýyş
diagnostics	0	0	0	0	0	0	0	0	0	0	anyklaýyş
diagram	0	0	0	0	0	0	0	0	0	0	diagramma
dial	0	0	0	0	0	0	0	0	0	0	aýlaň
dialect	0	0	0	0	0	0	0	0	0	0	şiwesi
dialectic	0	0	0	0	0	0	0	0	0	0	dialektiki
dialogue	0	0	0	0	0	0	0	0	0	0	gepleşik
diameter	0	0	0	0	0	0	0	0	0	0	diametri
diamond	0	0	0	0	1	0	1	0	0	0	göwher
diamonds	0	0	0	0	0	0	0	0	0	0	göwher
diaper	0	0	1	0	0	0	0	0	0	0	bezi
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	içgeçme
diary	0	0	0	0	1	0	1	0	0	1	gündelik
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	zar
dichotomous	0	0	0	0	0	0	0	0	0	0	ikitaraplaýyn
dichotomy	0	0	0	0	0	0	0	0	0	0	ikitaraplaýyn
dictate	0	0	0	0	0	0	0	0	0	0	görkez
dictation	0	0	0	0	0	0	0	0	0	0	diktasiýa
dictator	0	0	0	1	0	1	0	0	0	0	diktator
dictatorial	1	0	0	0	0	1	0	0	0	0	diktator
dictatorship	1	1	1	1	0	1	0	1	0	0	diktatura
diction	0	0	0	0	0	0	0	0	0	0	Diction
dictionary	0	0	0	0	0	0	1	0	0	1	sözlük
dictum	0	0	0	0	0	0	0	0	0	1	dikt
didactic	0	0	0	0	0	0	1	0	0	0	didaktiki
die	0	0	0	1	0	1	0	1	0	0	öl
diet	0	0	0	0	0	0	0	0	0	0	berhiz
dietary	0	1	0	0	0	0	1	0	0	0	berhiz
differ	0	0	0	0	0	0	0	0	0	0	tapawutlanýar
difference	0	0	0	0	0	0	0	0	0	0	tapawut
differences	0	0	0	0	0	0	0	0	0	0	tapawutlar
differential	0	0	0	0	0	0	0	0	0	1	diferensial
differentiation	0	0	0	0	0	0	0	0	0	0	tapawutlandyrmak
differently	0	0	0	0	0	0	0	0	1	0	başgaça
differing	0	0	0	0	0	0	0	0	0	0	tapawutlanýar
difficult	0	0	0	1	0	0	0	0	0	0	kyn
difficulties	0	0	0	0	0	1	0	1	0	0	kynçylyklar
difficulty	1	0	0	1	0	1	0	1	0	0	kynçylyk
diffuse	0	0	0	0	0	0	0	0	0	0	ýaýramak
diffusion	0	0	0	0	0	0	0	0	0	0	diffuziýa
dig	0	0	0	0	0	0	0	0	0	0	gazmak
digest	0	0	0	0	0	0	0	0	0	0	siňdiriň
digestion	0	0	0	0	0	0	0	0	0	0	iýmit siňdiriş
digit	0	0	0	0	0	0	0	0	0	1	san
dignified	0	0	0	0	0	0	1	0	0	0	abraýly
dignity	0	0	0	0	0	0	1	0	0	1	mertebesi
digress	0	1	0	0	0	1	0	0	0	0	gözleg
digs	0	0	0	0	0	0	0	0	0	0	gazýar
dike	0	0	0	1	0	0	0	0	0	0	Dike
dilapidated	0	0	1	0	0	1	0	1	0	0	könelişen
dilatation	0	0	0	0	0	0	0	0	0	0	dilatasiýa
dilation	0	0	0	0	0	0	0	0	0	0	dilasiýa
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	yhlas
diligent	0	0	0	0	0	0	0	0	0	0	yhlasly
diluent	0	0	0	0	0	0	0	0	0	0	diluent
dilute	0	0	0	0	0	1	0	0	0	0	eritmek
diluted	0	0	0	0	0	0	0	0	0	0	suwuklandyryldy
dilution	0	0	0	0	0	0	0	0	0	0	eritmek
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	ölçegi
diminish	0	0	0	0	0	1	0	1	0	0	azalýar
diminished	0	0	0	0	0	1	0	0	0	0	azaldy
diminution	0	0	0	0	0	0	0	0	0	0	azalmagy
diminutive	0	0	0	0	0	0	0	0	0	0	azaldýar
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	nahar edin
diner	0	0	0	0	0	0	0	0	0	0	nahar
dinner	0	0	0	0	0	0	1	0	0	0	agşamlyk
dinosaur	0	0	0	1	0	0	0	0	0	0	dinozawr
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	diocesan
diocese	0	0	0	0	0	0	0	0	0	0	ýeparaz
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	suwa batyrmak
diploma	0	0	0	0	0	0	0	0	0	0	diplom
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomatiýasy
diplomat	0	0	0	0	0	0	0	0	0	0	diplomat
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomatik
dire	0	0	1	1	0	1	0	1	1	0	gorkunç
directed	0	0	0	0	0	0	0	0	0	0	re directedissýor
direction	0	0	0	0	0	0	0	0	0	0	ugry
directly	0	0	0	0	0	0	0	0	0	0	gönüden-göni
director	0	0	0	0	0	0	1	0	0	1	direktory
directory	0	0	0	0	0	0	0	0	0	0	katalog
dirt	0	0	1	0	0	1	0	0	0	0	kir
dirty	0	0	1	0	0	1	0	0	0	0	hapa
disability	0	0	0	0	0	1	0	1	0	0	maýyplyk
disable	0	0	0	1	0	1	0	1	0	0	öçürmek
disabled	0	0	0	1	0	1	0	1	0	0	maýyp
disadvantage	0	0	0	0	0	0	0	0	0	0	ýetmezçiligi
disaffected	0	0	0	0	0	1	0	0	0	0	täsir etmedi
disagree	1	0	0	0	0	1	0	0	0	0	ylalaşmaýarlar
disagreeable	0	0	0	0	0	0	0	0	0	0	ylalaşmaýar
disagreeing	1	0	0	0	0	1	0	1	0	0	ylalaşmaýaryn
disagreement	1	0	0	0	0	1	0	1	0	0	düşünişmezlik
disallow	0	0	0	0	0	0	0	0	0	0	rugsat berme
disallowed	1	0	1	1	0	1	0	1	0	0	rugsat berilmedi
disappear	0	0	0	1	0	0	0	0	0	0	ýitýär
disappearance	0	0	0	0	0	0	0	0	0	0	ýitirim bolmak
disappearing	0	0	0	0	0	0	0	0	0	0	ýitip barýar
disappoint	1	0	1	0	0	1	0	1	0	0	lapykeç etmek
disappointed	1	0	1	0	0	1	0	1	0	0	lapykeç
disappointing	0	0	0	0	0	1	0	1	0	0	lapykeç
disappointment	0	0	1	0	0	1	0	1	0	0	lapykeçlik
disapproval	0	0	0	0	0	1	0	1	0	0	oňlamazlyk
disapprove	1	0	1	1	0	1	0	1	0	0	oňlamaz
disapproved	1	0	0	0	0	1	0	1	0	0	makullanmady
disapproving	1	0	1	0	0	1	0	1	0	0	oňlamaz
disarm	0	0	0	0	0	0	0	0	0	0	ýaragsyzlandyrmak
disarray	0	0	0	0	0	0	0	0	0	0	tertipsizlik
disaster	1	0	1	1	0	1	0	1	1	0	betbagtçylyk
disastrous	1	0	0	1	0	1	0	1	0	0	betbagtçylykly
disband	0	0	0	0	0	0	0	0	0	0	dargat
disbelief	0	0	0	0	0	0	0	0	0	0	ynamsyzlyk
disbelieve	0	0	0	0	0	1	0	0	0	0	inkär et
disburse	0	0	0	0	0	0	0	0	0	0	tölemek
disbursement	0	0	0	0	0	0	0	0	0	0	tölemek
disc	0	0	0	0	0	0	0	0	0	0	disk
discarded	0	0	0	0	0	0	0	0	0	0	taşlandy
discards	0	0	0	0	0	1	0	0	0	0	taşlaýar
discern	0	0	0	0	0	0	0	0	0	0	düşünmek
discernible	0	0	0	0	0	0	0	0	0	0	düşnükli
discerning	0	0	0	0	0	0	0	0	0	0	paýhasly
discernment	0	0	0	0	0	0	0	0	0	0	paýhas
discharge	0	0	0	0	0	1	0	0	0	0	çykarmak
disciple	0	0	0	0	0	0	0	0	0	1	şägirt
discipline	0	0	0	1	0	1	0	0	0	0	tertip-düzgün
disclaim	1	0	1	0	0	1	0	0	0	1	boýun gaçyrmak
disclaimer	0	0	0	0	0	0	0	0	0	0	ýüz öwürmek
disclose	0	0	0	0	0	0	0	0	0	0	aýan et
disclosed	0	0	0	0	0	0	0	0	0	1	aýan edildi
disclosure	0	0	0	0	0	0	0	0	0	0	aýan etmek
discoloration	0	0	1	0	0	1	0	0	0	0	reňklemek
discolored	0	0	1	0	0	1	0	1	0	0	reňksiz
discomfort	0	0	0	0	0	1	0	1	0	0	oňaýsyzlyk
disconnect	0	0	0	0	0	1	0	1	0	0	aýryň
disconnected	0	0	0	0	0	1	0	1	0	0	kesildi
disconnection	0	0	0	0	0	1	0	0	0	0	aýyrmak
discontent	1	0	1	1	0	1	0	1	0	0	nägilelik
discontinuance	0	0	0	0	0	0	0	0	0	0	bes etmek
discontinue	0	0	0	0	0	1	0	0	0	0	bes et
discontinuity	0	0	1	1	0	1	0	1	0	0	kesilmegi
discontinuous	0	0	0	0	0	0	0	0	0	0	üznüksiz
discord	1	0	1	0	0	1	0	0	0	0	düşünişmezlik
discount	0	0	0	0	0	0	0	0	0	0	arzanladyş
discounted	0	0	0	0	0	0	0	0	0	0	arzanladylan
discourage	0	0	0	1	0	1	0	1	0	0	ruhdan düşürmek
discouraged	0	0	0	0	0	0	0	0	0	0	ruhdan düşdi
discouragement	0	0	0	0	0	1	0	0	0	0	ruhdan düşmek
discourse	0	0	0	0	0	0	0	0	0	0	çykyş etmek
discover	0	0	0	0	0	0	0	0	0	0	tap
discovery	0	0	0	0	0	0	1	0	0	0	açyş
discredit	0	0	0	0	0	1	0	0	0	0	abraýdan düşürmek
discreet	0	1	0	0	0	0	1	0	0	0	paýhasly
discrepancy	0	0	0	0	0	0	0	0	0	0	laýyk gelmezlik
discrete	0	0	0	0	0	0	0	0	0	0	diskret
discretion	0	1	0	0	0	0	1	0	0	1	paýhas
discretionary	0	0	0	0	0	0	1	0	0	0	isleg boýunça
