English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Mongolian Word
entertain	0	0	0	0	1	0	1	0	0	0	зугаацуулах
entertained	0	0	0	0	1	0	1	0	0	0	зугаацуулсан
entertaining	0	1	0	0	1	0	1	0	0	0	зугаатай
entertainment	0	1	0	0	1	0	1	0	1	1	зугаа цэнгэл
enthusiasm	0	1	0	0	1	0	1	0	1	0	урам зориг
enthusiast	0	1	0	0	1	0	1	0	1	0	сонирхогч
entice	0	0	0	0	0	0	0	0	0	0	уруу татах
entire	0	0	0	0	0	0	0	0	0	0	бүхэлд нь
entirety	0	0	0	0	0	0	0	0	0	0	бүхэлд нь
entitle	0	0	0	0	0	0	0	0	0	0	эрх
entity	0	0	0	0	0	0	0	0	0	0	аж ахуйн нэгж
entomology	0	0	0	0	0	0	0	0	0	0	энтомологи
entrails	0	0	1	0	0	1	0	0	0	0	гэдэс
entrance	0	0	0	0	0	0	0	0	0	0	орц
entreat	0	0	0	0	0	0	0	0	0	0	гуйх
entree	0	0	0	0	0	0	0	0	0	0	хонгил
entrepreneur	0	0	0	0	0	0	0	0	0	0	бизнес эрхлэгч
entrust	0	0	0	0	0	0	0	0	0	1	даатгах
entry	0	0	0	0	0	0	0	0	0	0	нэвтрэх
enumerate	0	0	0	0	0	0	0	0	0	0	тоолох
enumeration	0	0	0	0	0	0	0	0	0	0	тооллого
envelope	0	0	0	0	0	0	0	0	0	0	дугтуй
envious	0	0	0	0	0	1	0	0	0	0	атаархсан
environ	0	0	0	0	0	0	1	0	0	0	хүрээлэн буй орчин
environment	0	0	0	0	0	0	0	0	0	0	орчин
environs	0	0	0	0	0	0	0	0	0	0	хүрээлэн буй орчин
envision	0	0	0	0	0	0	0	0	0	0	төсөөлөх
envoy	0	0	0	0	0	0	0	0	0	0	элч
ephemeral	0	0	0	0	0	0	0	0	0	0	түр зуурын
ephemeris	0	0	0	0	0	0	1	0	0	0	эфемерис
epic	0	0	0	0	0	0	1	0	0	0	туульс
epidemic	1	1	1	1	0	1	0	1	1	0	халдвар дэгдэлт
epidermis	0	0	0	0	0	0	0	0	0	0	эпидерми
epilepsy	0	0	0	0	0	1	0	0	0	0	эпилепси
epilogue	0	0	0	0	0	0	0	0	0	0	эпилог
episcopal	0	0	0	0	0	0	0	0	0	1	эпископ
episode	0	0	0	0	0	0	0	0	0	0	анги
episodic	0	0	0	0	0	0	0	0	0	0	эпизод
epistle	0	0	0	0	0	0	0	0	0	0	захидал
epitaph	0	0	0	0	0	0	0	1	0	0	эпитаф
epithet	0	0	0	0	0	0	0	0	0	0	эпитет
epitome	0	0	0	0	0	0	1	0	0	0	үлгэр жишээ
epoch	0	0	0	0	0	0	0	0	0	0	эрин үе
equal	0	0	0	0	0	0	0	0	0	0	тэнцүү
equality	0	0	0	0	1	0	1	0	0	1	тэгш байдал
equalization	0	0	0	0	0	0	0	0	0	0	тэгшитгэх
equalize	0	0	0	0	0	0	0	0	0	0	тэнцүүлэх
equally	0	0	0	0	0	0	1	0	0	0	тэнцүү
equate	0	0	0	0	0	0	0	0	0	0	тэнцүүлэх
equation	0	0	0	0	0	0	0	0	0	0	тэгшитгэл
equator	0	0	0	0	0	0	0	0	0	0	экватор
equatorial	0	0	0	0	0	0	0	0	0	0	экваторын
equestrian	0	0	0	0	0	0	0	0	0	0	морьтон
equidistant	0	0	0	0	0	0	0	0	0	0	тэнцүү зайд
equilibration	0	0	0	0	0	0	0	0	0	0	тэнцвэржүүлэх
equilibrium	0	0	0	0	0	0	1	0	0	0	тэнцвэрт байдал
equip	0	0	0	0	0	0	0	0	0	0	тоноглох
equipment	0	0	0	0	0	0	0	0	0	0	тоног төхөөрөмж
equitable	0	0	0	0	0	0	0	0	0	0	тэгш эрхтэй
equity	0	0	0	0	0	0	1	0	0	0	өмч
equivalence	0	0	0	0	0	0	0	0	0	0	эквивалент
equivalent	0	0	0	0	0	0	0	0	0	0	тэнцүү
equivocal	0	0	0	0	0	0	0	0	0	0	хоёрдмол утгатай
era	0	0	0	0	0	0	0	0	0	0	эрин үе
eradicate	1	0	0	0	0	1	0	0	0	0	устгах
eradication	1	0	1	1	0	1	0	0	0	0	устгах
erase	0	0	0	1	0	1	0	0	0	0	арилгах
erasure	0	0	0	0	0	0	0	0	0	0	арилгах
ere	0	0	0	0	0	0	0	0	0	0	ээ
erect	0	0	0	0	0	0	0	0	0	0	босгосон
erection	0	0	0	0	0	0	0	0	0	0	босгох
ergo	0	0	0	0	0	0	0	0	0	0	тиймээс
erode	0	0	0	0	0	0	0	0	0	0	элэгдэх
erosion	0	0	0	0	0	1	0	0	0	0	элэгдэл
erotic	0	1	0	0	1	1	1	0	1	1	эротик
err	0	0	0	0	0	1	0	0	0	0	алдаа
errand	0	1	0	0	0	0	1	0	0	1	даалгавар
errant	0	0	0	0	0	1	0	0	0	0	алдаатай
erratic	0	0	0	0	0	1	0	0	1	0	эмх замбараагүй
erratum	0	0	0	0	0	1	0	0	0	0	алдаа
erroneous	0	0	0	0	0	1	0	0	0	0	алдаатай
error	0	0	0	0	0	1	0	1	0	0	алдаа
erst	0	0	0	0	0	0	0	0	0	0	өмнөх
erudite	0	0	0	0	0	0	1	0	0	0	мэдлэгтэй
erupt	1	0	0	0	0	1	0	0	1	0	дэлбэрэх
eruption	1	0	0	1	0	1	0	0	1	0	дэлбэрэлт
escalade	0	0	0	0	0	0	0	0	0	0	escalade
escalate	1	0	0	0	0	1	0	0	0	0	даамжрах
escalator	0	0	0	0	0	0	0	0	0	0	урсдаг шат
escape	0	1	0	1	0	1	1	0	0	0	зугтах
escaped	0	0	0	1	0	0	0	0	0	0	зугтсан
escarpment	0	0	0	0	0	0	0	0	0	0	хясаа
eschew	1	0	0	0	0	1	0	1	0	0	зайлсхий
escort	0	0	0	0	0	0	0	0	0	1	дагалдан яваа
esoteric	0	0	0	0	0	0	0	0	0	0	эзотерик
especial	0	0	0	0	0	0	0	0	0	0	онцгой
espionage	0	0	0	0	0	1	0	0	0	0	тагнуул
espouse	0	0	0	0	0	0	0	0	0	0	гэрлэх
esprit	0	0	0	0	0	0	1	0	0	0	урам зориг
essay	0	0	0	0	0	0	0	0	0	0	эссэ
essayist	0	0	0	0	0	0	0	0	0	0	эссе зохиолч
essence	0	0	0	0	0	0	0	0	0	0	мөн чанар
essential	0	0	0	0	0	0	1	0	0	0	зайлшгүй шаардлагатай
essentially	0	0	0	0	0	0	0	0	0	0	үндсэндээ
establish	0	0	0	0	0	0	0	0	0	1	байгуулах
established	0	0	0	0	1	0	1	0	0	0	байгуулагдсан
establishment	0	0	0	0	0	0	0	0	0	0	байгуулах
estate	0	0	0	0	0	0	0	0	0	0	үл хөдлөх хөрөнгө
esteem	0	0	0	0	1	0	1	1	0	1	хүндлэл
esthetic	0	0	0	0	0	0	1	0	0	0	гоо зүйн
estimate	0	0	0	0	0	0	0	0	0	0	тооцоо
estimation	0	0	0	0	0	0	0	0	0	0	тооцоо
estoppel	0	0	0	0	0	0	0	0	0	0	зогсоох
estranged	0	0	0	0	0	1	0	0	0	0	холдсон
estrogen	0	0	0	0	0	0	0	0	0	0	эстроген
estuary	0	0	0	0	0	0	0	0	0	0	бэлчир
etch	0	0	0	0	0	0	0	0	0	0	сийлбэр
etching	0	0	0	0	0	0	0	0	0	0	сийлбэр
eternal	0	0	0	0	0	0	0	0	0	0	мөнхийн
eternity	0	0	0	0	0	0	0	0	0	0	үүрд мөнх
ethanol	0	0	0	0	0	0	0	0	0	0	этанол
ether	0	0	0	0	0	0	0	0	0	0	эфир
ethereal	0	0	0	1	0	0	0	0	0	0	эфирийн
ethical	0	0	0	0	0	0	1	0	0	0	ёс зүйтэй
ethics	0	0	0	0	0	0	1	0	0	0	ёс зүй
ethnography	0	0	0	0	0	0	0	0	0	0	угсаатны зүй
etiology	0	0	0	0	0	0	0	0	0	0	этиологи
etiquette	0	0	0	0	0	0	0	0	0	0	ёс зүй
etymology	0	0	0	0	0	0	0	0	0	0	этимологи
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	евгеник
eulogy	0	0	0	0	0	0	0	0	0	0	магтаал
euphemism	0	0	0	0	0	0	0	0	0	0	эвфемизм
euthanasia	0	0	0	1	0	1	0	1	0	0	эвтанази
evacuate	0	0	0	1	0	1	0	0	0	0	нүүлгэн шилжүүлэх
evacuation	0	0	0	0	0	1	0	0	0	0	нүүлгэн шилжүүлэх
evade	1	0	1	1	0	1	0	0	0	0	зугтах
evaluate	0	0	0	0	0	0	0	0	0	0	үнэлэх
evanescence	0	0	0	0	0	0	0	1	1	0	арилах
evangelical	0	0	0	0	0	0	0	0	0	0	евангелист
evangelist	0	0	0	0	0	0	0	0	0	0	евангелист
evangelistic	0	0	0	0	0	0	0	0	0	0	евангелист
evaporation	0	0	0	0	0	0	0	0	0	0	ууршилт
evasion	0	0	0	1	0	1	0	1	0	0	зайлсхийх
eve	0	0	0	0	0	0	0	0	0	0	орой
evening	0	0	0	0	0	0	0	0	0	0	орой
event	0	0	0	0	0	0	0	0	0	0	үйл явдал
eventful	0	0	0	0	0	0	0	0	0	0	үйл явдалтай
eventual	0	1	0	0	0	0	0	0	0	0	эцсийн
eventuality	0	1	0	1	0	0	0	0	0	0	болзошгүй байдал
evergreen	0	0	0	0	1	0	1	0	0	1	мөнх ногоон
everlasting	0	0	0	0	0	0	1	0	0	0	мөнхийн
evermore	0	0	0	0	0	0	0	0	0	0	үүрд
everyday	0	0	0	0	0	0	0	0	0	0	өдөр бүр
evict	0	0	0	0	0	1	0	1	0	0	нүүлгэх
eviction	1	0	1	1	0	1	0	1	0	0	нүүлгэн шилжүүлэх
evidence	0	0	0	0	0	0	0	0	0	0	нотлох баримт
evident	0	0	0	0	0	0	1	0	0	1	илт
evil	1	0	1	1	0	1	0	1	0	0	хорон муу
evoke	0	0	0	0	0	0	0	0	0	0	сэрээх
evolution	0	0	0	0	0	0	1	0	0	0	хувьсал
evolve	0	0	0	0	0	0	0	0	0	0	хөгжих
ewe	0	0	0	0	0	0	0	0	0	0	хонь
exacerbate	0	0	0	0	0	1	0	0	0	0	хурцатгах
exacerbation	1	0	0	1	0	1	0	0	0	0	хурцадмал байдал
exacting	0	0	0	0	0	1	0	0	0	0	шаарддаг
exaggerate	1	0	0	0	0	1	0	0	0	0	хэтрүүлэх
exaggerated	0	0	0	0	0	1	0	0	0	0	хэтрүүлсэн
exaggeration	0	0	0	0	0	0	0	0	0	0	хэтрүүлэг
exalt	0	1	0	0	1	0	1	0	0	1	өргөмжлөх
exaltation	0	0	0	0	1	0	1	0	0	1	өргөмжлөл
exalted	0	0	0	0	1	0	1	0	0	1	өргөмжлөгдсөн
exam	0	0	0	0	0	0	0	0	0	0	шалгалт
examination	0	0	0	1	0	1	0	0	1	0	шалгалт
examine	0	0	0	0	0	0	0	0	0	0	шалгах
examiner	0	0	0	0	0	0	0	0	0	0	шалгагч
exasperation	1	0	1	0	0	1	0	0	0	0	бухимдал
excavate	0	0	0	0	0	0	0	0	0	0	ухах
excavation	0	1	0	0	0	1	0	0	1	0	малтлага
excavator	0	0	0	0	0	0	0	0	0	0	экскаватор
exceed	0	1	0	0	1	0	1	0	0	0	хэтрэх
exceeding	0	0	0	0	0	0	0	0	0	0	давсан
excel	0	1	0	0	1	0	1	0	1	1	excel
excellence	0	0	1	0	1	0	1	0	0	1	шилдэг
excellent	0	0	0	0	1	0	1	0	0	1	маш сайн
excepting	0	0	0	0	0	0	0	0	0	0	эс тооцвол
exception	0	0	0	0	0	0	0	0	0	0	үл хамаарах зүйл
excerpt	0	0	0	0	0	0	0	0	0	0	ишлэл
excess	0	0	0	0	0	1	0	0	0	0	илүүдэл
excessive	0	0	0	0	0	0	0	0	0	0	хэт их
excessively	0	0	0	0	0	0	0	0	0	0	хэт их
exchange	0	0	0	0	0	0	1	0	0	1	солилцох
excise	0	0	0	0	0	1	0	0	0	0	онцгой албан татвар
excision	0	0	0	0	0	0	0	0	0	0	тайралт
excitability	0	0	0	0	0	0	0	0	0	0	цочромтгой байдал
excitable	0	0	0	0	0	0	1	0	0	0	сэтгэл хөдөлгөм
excitation	1	1	0	1	1	0	1	0	1	0	өдөөлт
excite	1	1	0	1	1	0	1	0	1	0	өдөөх
excited	0	1	0	0	1	0	1	0	1	1	сэтгэл хөдөлсөн
excitement	0	1	0	0	1	0	1	0	1	0	сэтгэлийн хөөрөл
exciting	0	1	0	0	1	0	1	0	1	0	сэтгэл хөдөлгөм
exclaim	0	0	0	0	0	0	0	0	1	0	гэж хашгирав
excluded	0	0	1	0	0	1	0	1	0	0	хасагдсан
excluding	0	0	0	0	0	1	0	1	0	0	оруулахгүй
exclusion	0	0	1	1	0	1	0	1	0	0	хасах
excrement	0	0	1	0	0	1	0	0	0	0	ялгадас
excretion	0	0	1	0	0	0	0	0	0	0	ялгадас
excruciating	0	0	0	1	0	1	0	0	0	0	тэвчихийн аргагүй
excursion	0	0	0	0	0	0	0	0	0	0	аялал
excuse	0	0	0	0	0	1	0	0	0	0	шалтаг
execute	0	0	0	0	0	0	0	0	0	0	гүйцэтгэх
execution	1	0	0	1	0	1	0	1	0	1	гүйцэтгэл
executioner	1	0	0	1	0	1	0	1	0	0	цаазлагч
executive	0	0	0	0	0	0	0	0	0	0	гүйцэтгэх
executor	0	0	0	0	0	0	0	0	0	1	гүйцэтгэгч
exegesis	0	0	0	0	0	0	0	0	0	0	тайлбар
exemplar	0	0	0	0	0	0	0	0	0	0	үлгэр жишээ
exemplary	0	0	0	0	0	0	1	0	0	0	үлгэр жишээ
exemplify	0	0	0	0	0	0	0	0	0	0	жишээлэх
exempt	0	0	0	0	0	0	0	0	0	0	чөлөөлөгдсөн
exemption	0	0	0	0	0	0	1	0	0	0	чөлөөлөх
exercise	0	0	0	0	0	0	0	0	0	0	дасгал хийх
exert	0	0	0	0	0	0	0	0	0	0	хүчин чармайлт гаргах
exertion	0	0	0	0	0	0	0	0	0	0	хүч чармайлт
exhale	0	0	0	0	0	0	0	0	0	0	амьсгалах
exhaust	0	0	0	0	0	1	0	0	0	0	яндан
exhausted	0	0	0	0	0	1	0	1	0	0	ядарсан
exhaustion	0	1	0	0	0	1	0	1	0	0	ядрах
exhaustive	0	0	0	0	0	0	0	0	0	1	бүрэн гүйцэд
exhibit	0	0	0	0	0	0	0	0	0	0	үзэсгэлэн гаргах
exhibition	0	0	0	0	0	0	0	0	0	0	үзэсгэлэн
exhilaration	0	0	0	0	1	0	1	0	1	0	баяр хөөр
exhort	0	0	0	0	0	0	1	0	0	0	ухуулах
exhortation	0	0	0	0	0	0	1	0	0	0	уриалга
exigent	0	1	1	1	0	1	0	0	1	0	шаардлагатай
exile	1	0	0	1	0	1	0	1	0	0	цөллөг
exist	0	0	0	0	0	0	0	0	0	0	байдаг
existence	0	0	0	0	0	0	1	0	0	0	оршихуй
existent	0	0	0	0	0	0	0	0	0	0	байгаа
existing	0	0	0	0	0	0	0	0	0	0	байгаа
exit	0	0	0	0	0	0	0	0	0	0	гарах
exodus	0	0	0	0	0	0	0	0	0	0	дүрвэгсэд
exorbitant	0	0	0	0	0	0	0	0	0	0	хэт их
exorcism	0	0	0	1	0	1	0	1	0	0	exorcism
exorcist	0	0	0	0	0	0	0	0	0	0	exorcist
exotic	0	0	0	0	0	0	1	0	0	0	чамин
expand	0	0	0	0	0	0	0	0	0	0	өргөжүүлэх
expanded	0	0	0	0	0	0	0	0	0	0	өргөтгөсөн
expanse	0	0	0	0	0	0	0	0	0	0	өргөн уудам
expansion	0	0	0	0	0	0	0	0	0	0	өргөтгөл
expansive	0	0	0	0	0	0	0	0	0	0	өргөн хүрээтэй
expatriate	0	0	0	0	0	1	0	0	0	0	гадаад хүн
expect	0	1	0	0	0	0	1	0	1	1	хүлээж байна
expectancy	0	1	0	0	0	0	0	0	0	0	хүлээлт
expectant	0	1	0	0	0	0	0	0	0	0	хүлээлттэй
expectation	0	1	0	0	0	0	1	0	0	0	хүлээлт
expected	0	1	0	0	0	0	0	0	0	0	хүлээгдэж буй
expecting	0	1	0	0	0	0	0	0	0	0	хүлээж байна
expediency	0	0	0	0	0	0	0	0	0	0	зохистой байдал
expedient	0	0	0	0	1	0	1	0	0	1	ашигтай
expedite	0	0	0	0	0	0	0	0	0	0	хурдасгах
expedition	0	1	0	0	0	0	1	0	0	0	экспедиц
expeditious	0	0	0	0	0	0	0	0	0	0	шуурхай
expel	1	0	1	1	0	1	0	1	0	0	хөөх
expenditure	0	0	0	0	0	1	0	0	0	0	зарлага
expense	0	0	0	0	0	0	0	0	0	0	зардал
expenses	0	0	0	0	0	1	0	0	0	0	зардал
expensive	0	0	0	0	0	0	0	0	0	0	үнэтэй
experience	0	0	0	0	0	0	0	0	0	0	туршлага
experienced	0	0	0	0	0	0	1	0	0	1	туршлагатай
experiences	0	0	0	0	0	0	0	0	0	0	туршлага
experiment	0	1	0	0	0	0	0	0	1	0	туршилт
experimental	0	0	0	0	0	0	0	0	0	0	туршилтын
experimenter	0	0	0	0	0	0	0	0	0	0	туршилтчин
expert	0	0	0	0	0	0	1	0	0	1	мэргэжилтэн
expertise	0	0	0	0	0	0	1	0	0	1	мэргэжил
expiration	0	0	0	0	0	0	0	0	0	0	дуусах хугацаа
expire	0	0	0	0	0	1	0	1	0	0	хугацаа дуусна
expired	0	0	0	0	0	1	0	0	0	0	хугацаа нь дууссан
expiry	0	0	0	0	0	0	0	0	0	0	хугацаа дуусах
explain	0	0	0	0	0	0	1	0	0	1	тайлбарла
explanation	0	0	0	0	0	0	0	0	0	0	тайлбар
explanatory	0	0	0	0	0	0	0	0	0	0	тайлбар
expletive	1	0	0	0	0	1	0	0	0	0	доромжлол
explication	0	0	0	0	0	0	0	0	0	0	тайлбар
explode	1	0	0	1	0	1	0	1	1	0	дэлбэрэх
exploit	0	0	0	0	0	0	0	0	0	0	ашиглах
explore	0	1	0	0	0	0	0	0	0	0	судлах
explorer	0	0	0	0	0	0	0	0	0	0	судлаач
explosion	0	0	0	1	0	1	0	0	1	0	дэлбэрэлт
explosive	1	1	0	1	0	1	0	0	1	0	тэсрэх бодис
exponent	0	0	0	0	0	0	0	0	0	0	илтгэгч
exponential	0	0	0	0	0	0	0	0	0	0	экспоненциал
export	0	0	0	0	0	0	0	0	0	0	экспортлох
exportation	0	0	0	0	0	0	0	0	0	0	экспорт
expose	0	1	0	1	0	0	0	0	0	0	илчлэх
exposed	0	0	0	0	0	1	0	0	0	0	ил гарсан
exposition	0	0	0	0	0	0	0	0	0	0	үзэсгэлэн
expository	0	0	0	0	0	0	0	0	0	0	ил тод
exposure	0	0	0	0	0	0	0	0	0	0	халдвар авах
expound	0	0	0	0	0	0	0	0	0	0	тайлбарлах
express	0	0	0	0	0	0	0	0	0	0	илэрхийлэх
expression	0	0	0	0	0	0	0	0	0	0	илэрхийлэл
expressive	0	0	0	0	0	0	0	0	0	0	илэрхийлэлтэй
expropriation	0	0	0	0	0	1	0	0	0	0	өмчлөх
expulsion	1	0	1	1	0	1	0	1	0	0	хөөх
exquisite	0	0	0	0	1	0	1	0	0	0	тансаг
exquisitely	0	0	0	0	0	0	1	0	0	0	тансаг
extant	0	0	0	0	0	0	0	0	0	0	хадгалагдан үлдсэн
extend	0	0	0	0	0	0	1	0	0	0	сунгах
extendable	0	0	0	0	0	0	0	0	0	0	сунгах боломжтой
extended	0	0	0	0	0	0	0	0	0	0	сунгасан
extension	0	0	0	0	0	0	0	0	0	0	өргөтгөл
extensive	0	0	0	0	0	0	1	0	0	0	өргөн хүрээтэй
extent	0	0	0	0	0	0	0	0	0	0	хэмжээ
exterior	0	0	0	0	0	0	0	0	0	0	гадна
exterminate	0	0	0	1	0	1	0	1	0	0	устгах
extermination	1	0	0	1	0	1	0	0	0	0	устгах
external	0	0	0	0	0	0	0	0	0	0	гадна
externally	0	0	0	0	0	0	0	0	0	0	гаднаас
extinct	0	0	0	0	0	1	0	1	0	0	устаж үгүй болсон
extinguish	1	0	0	0	0	1	0	0	0	0	унтраах
extra	0	0	0	0	0	0	1	0	0	0	нэмэлт
extract	0	0	0	0	0	0	0	0	0	0	ханд
extracting	0	0	0	0	0	0	0	0	0	0	олборлох
extraction	0	0	0	0	0	0	0	0	0	0	олборлолт
extractor	0	0	0	0	0	0	0	0	0	0	олборлогч
extradition	0	0	0	0	0	0	0	0	0	0	шилжүүлэн өгөх
extrajudicial	0	0	0	1	0	1	0	0	0	0	шүүхээс гадуур
extramural	0	0	0	0	0	0	0	0	0	0	гадуурх
extraneous	0	0	0	0	0	0	0	0	0	0	гадны
extraordinary	0	0	0	0	0	0	1	0	0	0	ер бусын
extravaganza	0	0	0	0	0	0	0	0	0	0	үрэлгэн
extreme	0	0	0	0	0	0	0	0	0	0	туйлын
extremely	0	0	0	0	0	0	0	0	0	0	туйлын
extremity	0	0	0	0	0	1	0	0	0	0	туйлын
extricate	0	1	0	0	0	0	1	0	0	0	гадагшлуулах
extrinsic	0	0	0	0	0	0	0	0	0	0	гадаад
extrusion	0	0	0	0	0	0	0	0	0	0	шахмал
exuberance	0	0	0	0	1	0	1	0	0	0	урам зориг
exude	0	0	0	0	0	0	0	0	0	0	ялгарах
eye	0	0	0	0	0	0	0	0	0	0	нүд
eyeglass	0	0	0	0	0	0	0	0	0	0	нүдний шил
eyelet	0	0	0	0	0	0	0	0	0	0	нүд
eyepiece	0	0	0	0	0	0	0	0	0	0	нүдний шил
eyesight	0	0	0	0	0	0	0	0	0	0	хараа
eyewitness	0	0	0	0	0	0	0	0	0	1	нүдээр харсан гэрч
fable	0	0	0	0	0	0	0	0	0	0	үлгэр
fabric	0	0	0	0	0	0	0	0	0	0	даавуу
fabricate	0	0	0	0	0	1	0	0	0	0	зохиох
fabricated	0	0	0	0	0	0	0	0	0	0	зохиосон
fabrication	0	0	0	0	0	1	0	0	0	1	зохиомол
facade	0	0	0	0	0	0	0	0	0	0	фасад
face	0	0	0	0	0	0	0	0	0	0	нүүр
facet	0	0	0	0	0	0	0	0	0	0	тал
facile	0	0	0	0	0	0	0	0	0	0	хялбар
facilitate	0	0	0	0	0	0	1	0	0	0	хөнгөвчлөх
facility	0	0	0	0	0	0	0	0	0	0	байгууламж
facing	0	0	0	0	0	0	0	0	0	0	тулгарч байна
facsimile	0	0	0	0	0	0	0	0	0	0	факс
fact	0	0	0	0	0	0	0	0	0	1	баримт
faction	0	0	0	0	0	0	0	0	0	0	фракц
factor	0	0	0	0	0	0	0	0	0	0	хүчин зүйл
factory	0	0	0	0	0	0	0	0	0	0	үйлдвэр
facts	0	0	0	0	0	0	1	0	0	1	баримтууд
faculties	0	0	0	0	0	0	0	0	0	0	факультетууд
faculty	0	0	0	0	0	0	1	0	0	1	тэнхим
fad	0	0	0	0	0	0	0	0	0	0	моод
fade	0	0	0	0	0	1	0	0	0	0	бүдгэрэх
faded	0	0	0	0	0	0	0	0	0	0	бүдгэрсэн
faeces	0	0	1	0	0	1	0	0	0	0	ялгадас
failing	1	1	0	1	0	1	0	1	0	0	бүтэлгүйтсэн
failure	0	0	1	1	0	1	0	1	0	0	бүтэлгүйтэл
fain	0	1	0	0	1	0	1	0	0	1	сул
fainting	0	0	0	1	0	1	0	1	1	0	ухаан алдах
fair	0	0	0	0	0	0	1	0	0	0	шударга
fairly	0	0	0	0	0	0	1	0	0	1	шударгаар
fairway	0	0	0	0	0	0	0	0	0	0	зам талбай
fairy	0	0	0	0	0	0	0	0	0	0	дагина
faith	0	1	0	0	1	0	1	0	0	1	итгэл
faithful	0	0	0	0	0	0	1	0	0	1	үнэнч
faithless	0	0	0	0	0	1	0	1	0	0	итгэлгүй
fake	0	0	0	0	0	1	0	0	0	0	хуурамч
fall	0	0	0	0	0	1	0	1	0	0	уналт
fallacious	1	0	0	0	0	1	0	0	0	0	хуурамч
fallacy	0	0	0	0	0	1	0	0	0	0	төөрөгдөл
fallible	0	0	0	0	0	1	0	0	0	0	алдаатай
falling	0	0	0	0	0	1	0	1	0	0	унах
fallow	0	0	0	0	0	1	0	0	0	0	уринш
falsehood	1	0	0	0	0	1	0	0	0	1	худал
falsely	0	0	0	0	0	1	0	0	0	0	худлаа
falsification	1	0	0	0	0	1	0	0	0	0	хуурамчаар үйлдэх
falsified	0	0	0	0	0	0	0	0	0	0	хуурамчаар үйлдсэн
falsify	0	0	1	0	0	1	0	0	0	0	хуурамчаар үйлдэх
falsity	0	0	1	0	0	1	0	0	0	0	худал хуурмаг
falter	0	0	0	1	0	1	0	0	0	0	ганхах
fame	0	0	0	0	0	0	1	0	0	0	алдар нэр
famed	0	0	0	0	0	0	0	0	0	0	алдартай
familiar	0	0	0	0	0	0	1	0	0	1	танил
familiarity	0	1	0	0	1	0	1	0	0	1	танил тал
familiarize	0	0	0	0	0	0	0	0	0	0	танилцах
famine	0	0	0	0	0	1	0	1	0	0	өлсгөлөн
famous	0	0	0	0	0	0	1	0	0	0	алдартай
famously	0	0	0	0	0	0	1	0	0	0	алдартай
fan	0	0	0	0	0	0	0	0	0	0	фен
fanatic	0	0	0	0	0	1	0	0	0	0	фанат
fanaticism	0	0	0	1	0	0	0	0	0	0	фанатизм
fanciful	0	0	0	0	0	0	0	0	0	0	уран зөгнөлт
fancy	0	1	0	0	1	0	1	0	0	0	сонирхолтой
fandango	0	0	0	0	0	0	0	0	0	0	фанданго
fanfare	0	1	0	0	1	0	1	0	1	0	сүр дуулиан
fang	0	0	0	1	0	0	0	0	0	0	соёо
fangs	0	0	0	1	0	0	0	0	0	0	соёо
fanning	0	0	0	0	0	0	0	0	0	0	сэнслэх
fantasia	0	0	0	0	0	0	0	0	0	0	уран зөгнөл
fantasy	0	0	0	0	0	0	0	0	0	0	уран зөгнөл
farce	0	0	0	0	0	1	0	0	0	0	жүжиг
farcical	0	0	1	0	0	1	0	0	0	0	онигоо
fare	0	0	0	0	0	0	0	0	0	0	үнэ
farewell	0	0	0	0	0	0	0	0	0	0	баяртай
farm	0	1	0	0	0	0	0	0	0	0	ферм
farmer	0	0	0	0	0	0	0	0	0	0	тариачин
farmhouse	0	0	0	0	0	0	0	0	0	0	фермийн байшин
farming	0	0	0	0	0	0	0	0	0	0	газар тариалан
faro	0	0	0	0	0	0	0	0	0	0	фаро
farther	0	0	0	0	0	0	0	0	0	0	илүү хол
fascia	0	0	0	0	0	0	0	0	0	0	фасци
fascinating	0	0	0	0	0	0	1	0	0	0	сэтгэл татам
fascination	0	0	0	0	0	0	1	0	0	0	сэтгэл татам
fashion	0	0	0	0	0	0	0	0	0	0	загвар
fashionable	0	0	0	0	0	0	1	0	0	0	загварлаг
fasten	0	0	0	0	0	0	0	0	0	0	бэхлэх
fastener	0	0	0	0	0	0	0	0	0	0	бэхэлгээ
fastening	0	0	0	0	0	0	0	0	0	0	бэхэлгээ
fasting	0	0	0	0	0	1	0	1	0	0	мацаг барих
fat	0	0	1	0	0	1	0	1	0	0	тарган
fatal	1	0	0	1	0	1	0	1	0	0	үхлийн аюултай
fatality	0	0	0	1	0	1	0	1	0	0	үхэл
fate	0	1	0	0	0	1	0	0	0	0	хувь заяа
fated	0	0	0	0	0	0	0	0	0	0	хувь тавилантай
father	0	0	0	0	0	0	0	0	0	1	аав
fathom	0	0	0	0	0	0	0	0	0	0	ойлгох
fatigue	0	0	0	0	0	1	0	0	0	0	ядрах
fatigued	0	0	0	0	0	1	0	1	0	0	ядарсан
fatty	0	0	1	0	0	1	0	1	0	0	тарган
fault	0	0	0	0	0	1	0	1	0	0	буруу
faultless	0	0	0	0	0	0	1	0	0	1	алдаагүй
faulty	0	0	0	0	0	1	0	0	0	0	алдаатай
fauna	0	0	0	0	0	0	0	0	0	0	амьтны аймаг
favor	0	0	0	0	0	0	0	0	0	0	ивээл
