English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sinhala Word
bonfire	0	0	0	0	0	0	0	0	0	0	ගිනිදැල්
bonne	0	0	0	0	0	0	1	0	0	0	අස්ථි
bonnet	0	0	0	0	0	0	0	0	0	0	බොනට්
bonus	0	1	0	0	1	0	1	0	1	0	ප්රසාද දීමනා
bony	0	0	0	0	0	0	0	0	0	0	අස්ථි සහිත
boo	0	0	0	0	0	1	0	0	0	0	boo
boob	0	0	0	0	0	0	0	0	0	0	පියයුරු
booby	0	0	0	0	0	1	0	0	0	0	බූබි
book	0	0	0	0	0	0	0	0	0	0	පොත
bookcase	0	0	0	0	0	0	0	0	0	0	පොත් පෙට්ටිය
booking	0	0	0	0	0	0	0	0	0	0	වෙන්කරවා ගැනීම
bookish	0	0	0	0	0	0	1	0	0	0	පොත්පත්
bookkeeper	0	0	0	0	0	0	0	0	0	0	පොත් තබන්නා
bookkeeping	0	0	0	0	0	0	0	0	0	0	පොත් තැබීම
booklet	0	0	0	0	0	0	0	0	0	0	පොත් පිංච
books	0	0	0	0	0	0	0	0	0	0	පොත්
bookseller	0	0	0	0	0	0	0	0	0	0	පොත් වෙළෙන්දා
bookshop	0	0	0	0	0	0	1	0	0	0	පොත් සාප්පුව
bookstore	0	0	0	0	0	0	0	0	0	0	පොත් සාප්පුව
bookworm	0	0	0	0	0	1	1	0	0	0	පොත් පණුවා
boomerang	0	1	0	0	0	0	0	0	0	1	බූමරන්ග්
booming	0	0	0	0	0	0	0	0	0	0	පිම්බෙනවා
boon	0	0	0	0	0	0	1	0	0	0	ආශීර්වාද
boost	0	0	0	0	0	0	0	0	0	0	වැඩි කිරීම
booster	0	0	0	0	0	0	0	0	0	0	බූස්ටරය
boot	0	0	0	0	0	0	0	0	0	0	boot
booth	0	0	0	0	0	0	0	0	0	0	කුටිය
boots	0	0	0	0	0	0	0	0	0	0	සපත්තු
booty	0	0	0	0	0	0	0	0	0	0	කොල්ලය
booze	0	0	0	0	0	1	0	0	0	0	මත්පැන්
border	0	0	0	0	0	0	0	0	0	0	මායිම
bordering	0	0	0	0	0	0	0	0	0	0	මායිම්
bore	0	0	0	0	0	1	0	0	0	0	කම්මැලියි
boreal	0	0	0	0	0	0	0	0	0	0	boreal
boredom	0	0	0	0	0	1	0	1	0	0	කම්මැලිකම
borer	0	0	0	0	0	0	0	0	0	0	විදින
boring	0	0	0	0	0	1	0	0	0	0	නීරස
borough	0	0	0	0	0	0	0	0	0	0	නගරය
borrow	0	0	0	0	0	0	0	0	0	0	ණයට ගන්නවා
borrower	0	0	0	0	0	1	0	0	0	0	ණය ගැණුම්කරු
bosom	0	0	0	0	0	0	0	0	0	0	ළය
boss	0	0	0	0	0	0	0	0	0	0	ලොක්කා
boston	0	0	0	0	0	0	0	0	0	0	බොස්ටන්
botanical	0	0	0	0	0	0	0	0	0	0	උද්භිද විද්යාත්මක
botanist	0	0	0	0	0	0	0	0	0	0	උද්භිද විද්යාඥ
botany	0	0	0	0	0	0	0	0	0	0	උද්භිද විද්යාව
bother	0	0	0	0	0	1	0	0	0	0	කරදර කරනවා
bothering	1	0	0	0	0	1	0	1	0	0	කරදර කරනවා
bottle	0	0	0	0	0	0	0	0	0	0	බෝතලය
bottom	0	0	0	0	0	1	0	1	0	0	පතුලේ
bottomless	0	0	0	1	0	0	0	0	0	0	පතුලක් නැති
boulder	0	0	0	0	0	0	0	0	0	0	ගල් පර්වතය
bounce	0	0	0	0	0	0	0	0	0	0	පිම්මක්
bound	0	0	0	0	0	1	0	0	0	0	බැඳී ඇත
boundary	0	0	0	0	0	0	0	0	0	0	මායිම
boundless	0	0	0	0	0	0	0	0	0	0	අසීමිතයි
bounds	0	0	0	0	0	0	0	0	0	0	සීමාවන්
bountiful	0	1	0	0	1	0	1	0	0	0	ත්යාගශීලී
bounty	0	1	0	0	1	0	1	0	0	1	ත්යාගය
bouquet	0	0	0	0	1	0	1	0	0	1	මල් කළඹක්
bourgeois	0	0	0	0	0	0	0	0	0	0	ධනේශ්වරය
bourgeoisie	0	0	0	0	0	0	0	0	0	0	ධනේශ්වරය
bourse	0	0	0	0	0	0	0	0	0	0	කොටස්
bout	1	0	0	0	0	1	0	0	0	0	සටන
bovine	0	0	1	0	0	1	0	0	0	0	ගවයින්
bowed	0	0	0	0	0	0	0	0	0	0	වැඳ වැටුණා
bowels	0	0	1	0	0	0	0	0	0	0	බඩවැල්
bowl	0	0	0	0	0	0	0	0	0	0	පාත්රය
bowls	0	0	0	0	0	0	0	0	0	0	පාත්ර
box	0	0	0	0	0	0	0	0	0	0	පෙට්ටිය
boxer	0	0	0	0	0	0	0	0	0	0	බොක්සිං ක්රීඩකයා
boxing	1	0	0	0	0	0	0	0	0	0	බොක්සිං
boycott	0	0	0	0	0	1	0	0	0	0	වර්ජනය කරනවා
boyhood	0	0	0	0	0	0	0	0	0	0	ළමා කාලය
boyish	0	0	0	0	0	0	0	0	0	0	කොලුකාර
brace	0	0	0	0	0	0	0	0	0	0	වරහන
bracelet	0	0	0	0	0	0	0	0	0	0	අත් පළඳනාව
braces	0	0	0	0	0	0	0	0	0	0	වරහන්
brachial	0	0	0	0	0	0	0	0	0	0	brachial
bracket	0	0	0	0	0	0	0	0	0	0	වරහන
brackets	0	0	0	0	0	0	0	0	0	0	වරහන්
brackish	0	0	0	0	0	0	0	0	0	0	අමිහිරි
brad	0	0	0	0	0	0	0	0	0	0	බ්රැඩ්
brag	0	0	0	0	0	1	0	0	0	0	පුරසාරම් දොඩනවා
braid	0	0	0	0	0	0	0	0	0	0	ෙගත්තම්
brain	0	0	0	0	0	0	0	0	0	0	මොළය
brains	0	0	0	0	0	0	1	0	0	0	මොළය
brainstorm	0	0	0	0	0	0	0	0	0	0	මොළය කුණාටුව
brake	0	0	0	0	0	0	0	0	0	0	තිරිංග
bran	0	0	1	0	0	0	0	0	0	0	නිවුඩ්ඩ
branch	0	0	0	0	0	0	0	0	0	0	ශාඛාව
branching	0	0	0	0	0	0	0	0	0	0	අතු බෙදීම
brandy	0	0	0	0	0	1	0	0	0	0	බ්රැන්ඩි
brass	0	0	0	0	0	0	0	0	0	0	පිත්තල
brat	0	0	0	0	0	0	0	0	0	0	brat
bravado	0	0	0	0	0	1	0	0	0	0	නිර්භීතකම
bravery	0	0	0	0	0	0	1	0	0	0	නිර්භීතකම
brawl	1	0	1	1	0	1	0	0	0	0	දබර කිරීම
brazen	1	0	0	0	0	1	0	0	0	0	නිර්ලජ්ජිත
breach	0	0	0	0	0	1	0	0	0	0	උල්ලංඝනය
bread	0	0	0	0	0	0	0	0	0	0	පාන්
breadth	0	0	0	0	0	0	0	0	0	0	පළල
break	0	0	0	0	0	0	0	0	1	0	බිඳීම
breakable	0	0	0	0	0	0	0	0	0	0	බිඳිය හැකි
breakdown	0	0	0	0	0	1	0	0	0	0	බිඳ වැටීම
breaker	0	0	0	0	0	0	0	0	0	0	කඩන්නා
breakers	0	0	0	0	0	0	0	0	0	0	කඩන්නන්
breakfast	0	0	0	0	0	0	1	0	0	0	උදෑසන ආහාරය
breakneck	0	0	0	0	0	1	0	0	0	0	බිඳ වැටීම
breakup	0	0	0	0	0	1	0	1	0	0	බෙදෙන්න
breath	0	0	0	0	0	0	0	0	0	0	හුස්ම
breech	0	0	0	0	0	0	0	0	0	0	බ්රේච්
breeches	0	0	0	0	0	0	0	0	0	0	breeches
breed	0	0	0	0	0	0	0	0	0	0	අභිජනනය
breeder	0	0	0	0	0	0	0	0	0	0	අභිජනනය කරන්නා
breeding	0	0	0	0	0	0	0	0	0	0	බෝ කිරීම
breeze	0	0	0	0	0	0	0	0	0	0	සුළඟ
breezy	0	0	0	0	0	0	0	0	0	0	සුළං සහිත
brethren	0	0	0	0	0	0	0	0	0	0	සහෝදරවරුනි
breve	0	0	0	0	0	0	0	0	0	0	breve
brevity	0	0	0	0	0	0	0	0	0	0	කෙටිකතාව
brew	0	0	0	0	0	0	0	0	0	0	බීර
brewing	0	0	0	0	0	0	0	0	0	0	පෙරීම
bribe	0	0	0	0	0	1	0	0	0	0	අල්ලස්
bribery	0	0	1	0	0	1	0	0	0	0	අල්ලස්
brick	0	0	0	0	0	0	0	0	0	0	ගඩොල්
bridal	0	1	0	0	1	0	1	0	0	1	මනාලිය
bride	0	1	0	0	1	0	1	0	0	1	මනමාලිය
bridegroom	0	1	0	0	1	0	1	0	0	1	මනාලයා
bridesmaid	0	0	0	0	1	0	1	0	0	1	මනාලිය
bridge	0	0	0	0	0	0	0	0	0	0	පාලම
bridle	0	0	0	0	0	0	0	0	0	0	පාලම
briefly	0	0	0	0	0	0	0	0	0	0	කෙටියෙන්
brig	0	0	0	0	0	0	0	0	0	0	brig
brigade	0	0	0	1	0	1	0	0	0	0	බලසේනාව
brighten	0	0	0	0	1	0	1	0	1	1	දීප්තිමත් කරන්න
brightness	0	0	0	0	0	0	1	0	0	0	දීප්තිය
brilliant	0	1	0	0	1	0	1	0	0	1	දීප්තිමත්
brim	0	0	0	0	0	0	0	0	0	0	දාර
brimming	0	0	0	0	0	0	0	0	0	0	පිරී ඉතිරී යනවා
brimstone	1	0	0	1	0	1	0	0	0	0	ගෙන්දගම්
brine	0	0	0	0	0	0	0	0	0	0	අති ක්ෂාර
bring	0	0	0	0	0	0	0	0	0	0	ගේනවා
brink	0	0	0	0	0	0	0	0	0	0	අද්දර
brisk	0	0	0	0	0	0	0	0	0	0	වේගවත්
bristle	0	0	0	0	0	1	0	0	0	0	බ්රිස්ටල්
brittle	0	0	0	0	0	0	0	0	0	0	බිඳෙනසුලු
broadcast	0	0	0	0	0	0	0	0	0	0	විකාශනය
broadside	0	1	0	0	0	1	0	0	0	0	පුළුල් පැත්ත
brocade	0	0	0	0	0	0	1	0	0	0	brocade
brochure	0	0	0	0	0	0	0	0	0	0	විවරණිකාව
broil	1	0	0	0	0	1	0	0	0	0	බ්රොයිල්
broke	0	0	0	1	0	1	0	1	0	0	කඩා
broken	1	0	0	1	0	1	0	1	0	0	කැඩුණු
broker	0	0	0	0	0	0	0	0	0	0	තැරැව්කරු
brokerage	0	0	0	0	0	0	0	0	0	0	තැරැව්කාර කටයුතු
bronco	0	0	0	0	0	0	0	0	0	0	බ්රොන්කෝ
bronze	0	0	0	0	0	0	0	0	0	0	ලෝකඩ
brood	0	0	0	0	0	0	0	0	0	0	පැටවුන්
brooding	0	0	0	0	0	0	0	0	0	0	පැටවුන් බිහි කිරීම
brook	0	0	0	0	0	0	0	0	0	0	ඔය
broom	0	0	0	0	0	0	0	0	0	0	කොස්ස
broth	0	0	0	0	0	0	0	0	0	0	සුප් හොද්ද
brothel	0	0	1	0	0	1	0	0	0	0	ගණිකා මඩම
brother	0	0	0	0	0	0	1	0	0	1	සහෝදරයා
brotherhood	0	0	0	0	0	0	1	0	0	1	සහෝදරත්වය
brotherly	0	1	0	0	1	0	1	0	0	1	සහෝදරයි
brow	0	0	0	0	0	0	0	0	0	0	බැම
brown	0	0	0	0	0	0	0	0	0	0	දුඹුරු
bruise	0	1	0	0	0	1	0	0	0	0	තැලීම්
brunette	0	0	0	0	0	0	0	0	0	0	brunette
brunt	1	0	0	0	0	1	0	0	0	0	දැඩි
brush	0	0	0	0	0	0	0	0	0	0	බුරුසුව
brutal	1	0	0	1	0	1	0	0	0	0	ම්ලේච්ඡ
brutality	1	0	0	1	0	1	0	0	0	0	ම්ලේච්ඡත්වය
brute	1	0	0	1	0	1	0	1	0	0	තිරිසන්
bubble	0	0	0	0	0	0	0	0	0	0	බුබුල
bubbling	0	0	0	0	0	0	0	0	0	0	බුබුලු
buck	0	0	0	1	0	1	1	0	1	0	බක්
bucket	0	0	0	0	0	0	0	0	0	0	බාල්දිය
buckle	0	0	0	0	0	0	0	0	0	0	ගාංචු
buckled	0	0	0	0	0	0	0	0	0	0	බකල් කර ඇත
bud	0	0	0	0	0	0	0	0	0	0	අංකුරය
buddy	0	1	0	0	1	0	1	0	0	1	යාලුවනේ
budge	0	0	0	0	0	0	0	0	0	0	budge
budget	0	0	0	0	0	0	0	0	0	1	අයවැය
buffalo	0	0	0	0	0	0	0	0	0	0	මී හරක්
buffer	0	0	0	0	0	0	0	0	0	0	බෆරය
buffet	1	0	0	0	0	1	0	0	0	0	බුෆේ
bug	0	0	1	1	0	1	0	0	0	0	දෝෂය
bugaboo	1	0	0	1	0	1	0	1	0	0	bugaboo
buggy	0	0	0	0	0	0	0	0	0	0	දෝෂ සහිත
bugle	0	1	0	0	0	0	0	0	0	0	බුගල්
build	0	0	0	0	0	0	1	0	0	0	ගොඩනඟනවා
builder	0	0	0	0	0	0	0	0	0	0	ඉදි කරන්නා
building	0	0	0	0	0	0	1	0	0	0	ගොඩනැගිල්ල
buildings	0	0	0	0	0	0	0	0	0	0	ගොඩනැගිලි
bulb	0	0	0	0	0	0	0	0	0	0	බල්බය
bulbous	0	0	0	0	0	1	0	0	0	0	බල්බ සහිත
bulge	0	0	0	0	0	0	0	0	0	0	ඉදිමීම
bulk	0	0	0	0	0	0	0	0	0	0	තොග වශයෙන්
bulkhead	0	0	0	0	0	0	0	0	0	0	තොග හිස
bulky	0	0	0	0	0	0	0	0	0	0	විශාල
bull	0	0	0	0	0	0	0	0	0	0	ගොනා
bulldog	0	0	0	0	0	0	1	0	0	0	බුල්ඩෝග්
bulldozer	0	0	0	0	0	0	0	0	0	0	බුල්ඩෝසර්
bullet	0	0	0	0	0	0	0	0	0	0	උණ්ඩය
bulletin	0	0	0	0	0	0	0	0	0	0	බුලටින්
bulletproof	0	0	0	0	0	0	1	0	0	0	වෙඩි නොවදින
bullock	0	0	0	0	0	0	0	0	0	0	ගොනා
bully	1	0	0	1	0	1	0	0	0	0	හිරිහැර කරන්නා
bulwark	0	0	0	0	0	0	0	0	0	0	බැම්ම
bum	0	0	1	0	0	1	0	1	0	0	bum
bummer	1	0	1	0	0	1	0	0	0	0	විකාර
bump	0	0	0	0	0	0	0	0	0	0	bump
bun	0	0	0	0	0	0	0	0	0	0	බන්
bunch	0	0	0	0	0	0	0	0	0	0	පොකුරක්
bundle	0	0	0	0	0	0	0	0	0	0	මිටියක්
bungalow	0	0	0	0	0	0	0	0	0	0	බංගලාව
bunk	0	0	0	0	0	0	0	0	0	0	බංකුව
bunker	0	0	0	1	0	0	0	0	0	0	බංකරය
bunt	0	0	0	0	0	0	0	0	0	0	බන්ට්
buoy	0	0	0	0	0	0	1	0	0	0	බෝයාව
buoyancy	0	0	0	0	0	0	0	0	0	0	උත්ප්ලාවකතාව
bur	0	0	0	0	0	0	0	0	0	0	bur
burden	0	0	0	0	0	0	0	0	0	0	බරක්
burdensome	0	0	0	1	0	1	0	1	0	0	බරකි
bureau	0	0	0	0	0	0	0	0	0	0	කාර්යාංශය
bureaucracy	0	0	0	0	0	1	0	0	0	1	නිලධරය
bureaucrat	0	0	1	0	0	1	0	0	0	0	නිලධාරියා
burglar	0	0	1	1	0	1	0	0	0	0	ගෙවල් බිදින්නා
burglary	0	0	0	0	0	1	0	0	0	0	සොරකම් කිරීම
burial	1	0	0	1	0	1	0	1	0	0	භූමදානය
buried	0	0	0	1	0	1	0	1	0	0	තැන්පත් කර ඇත
burke	1	0	1	1	0	1	0	1	0	0	බර්ක්
burlap	0	0	0	0	0	0	0	0	0	0	බුරුත
burlesque	0	0	0	0	0	0	0	0	1	0	burlesque
burly	0	0	0	0	0	0	0	0	0	0	බර්ලි
burn	0	0	0	0	0	0	0	0	0	0	පුළුස්සා දමන්න
burner	0	0	0	0	0	0	0	0	0	0	දාහකය
burning	0	0	0	0	0	0	0	0	0	0	දැවෙන
burnished	0	0	0	0	0	0	0	0	0	0	පිළිස්සුවා
burnout	0	0	0	0	0	0	0	0	0	0	දැවීම
burnt	0	0	1	0	0	1	0	0	0	0	පිළිස්සුවා
burr	0	0	0	0	0	0	0	0	0	0	burr
burrow	0	0	0	0	0	0	0	0	0	0	බුරෝ
bursary	0	0	0	0	0	0	0	0	0	1	ශිෂ්‍යාධාරය
bury	0	0	0	0	0	0	0	1	0	0	වළලන්න
bus	0	0	0	0	0	0	0	0	0	0	බස්
bush	0	0	0	0	0	0	0	0	0	0	බුෂ්
bushel	0	0	0	0	0	0	0	0	0	0	බුසල්
bushy	0	0	0	0	0	0	0	0	0	0	පඳුරු සහිත
business	0	0	0	0	0	0	0	0	0	0	ව්යාපාරික
buss	0	0	0	0	1	0	1	0	0	0	බස්
bust	0	0	0	0	0	0	0	0	0	0	බිස්ට්
busted	1	0	0	1	0	1	0	0	0	0	කඩා වැටුණා
bustle	0	0	0	0	0	0	0	0	0	0	කඩිමුඩියේ
bustling	0	0	0	0	0	0	0	0	0	0	කලබලකාරී
busy	0	0	0	0	0	0	0	0	0	0	කාර්යබහුල
butane	0	0	0	0	0	0	0	0	0	0	බියුටේන්
butcher	1	0	1	1	0	1	0	0	0	0	මස් වෙළෙන්දා
butler	0	0	0	0	0	0	1	0	0	1	බට්ලර්
butt	0	0	0	0	0	1	0	0	0	0	බට්
butter	0	0	0	0	0	0	0	0	0	0	බටර්
butterfly	0	0	0	0	0	0	0	0	0	0	සමනලයා
buttery	0	0	0	0	0	0	1	0	0	0	බටර්
buttock	0	0	0	0	0	0	0	0	0	0	තට්ටම්
button	0	0	0	0	0	0	0	0	0	0	බොත්තම
buttress	0	0	0	0	0	0	0	0	0	0	තට්ටම්
buxom	0	0	0	0	0	0	1	0	0	0	buxom
buy	0	0	0	0	0	0	0	0	0	0	මිලදී ගන්න
buyer	0	0	0	0	0	0	0	0	0	0	ගැනුම්කරු
buying	0	0	0	0	0	0	0	0	0	0	මිලදී ගැනීම
buzz	0	1	0	1	0	0	1	0	0	0	buzz
buzzed	0	0	0	0	0	1	0	0	0	0	buzzed
buzzer	0	0	0	0	0	0	0	0	0	0	බසර්
bye	0	1	0	0	0	0	0	0	0	0	සමුගන්නවා
bygone	0	0	0	0	0	0	0	0	0	0	අතීතය
bylaw	0	0	0	0	0	0	0	0	0	1	අතුරු නීතිය
bystander	0	0	0	0	0	0	0	0	0	0	නරඹන්නා
byte	0	0	0	0	0	0	0	0	0	0	බයිට්
cab	0	0	0	0	0	0	1	0	0	0	කැබ් රථය
cabal	0	0	0	1	0	1	0	0	0	0	cabal
cabbage	0	0	0	0	0	0	0	0	0	0	ගෝවා
cabin	0	0	0	0	0	0	0	0	0	0	කුටිය
cabinet	0	0	0	0	0	0	1	0	0	1	මණ්ඩල
cable	0	0	0	0	0	0	0	0	1	0	කේබල්
cabriolet	0	0	0	0	0	0	0	0	0	0	cabriolet
cache	0	0	0	0	0	0	0	0	0	0	හැඹිලිය
cacophony	1	0	1	0	0	1	0	0	0	0	cacophony
cad	1	0	1	0	0	1	0	0	0	0	cad
cadaver	0	0	1	1	0	1	0	1	1	0	මළ සිරුර
caddy	0	0	0	0	0	0	0	0	0	0	කැඩි
cadence	0	0	0	0	0	0	0	0	0	0	කැඩෙන්ස්
cadet	0	0	0	0	0	0	0	0	0	0	කැඩෙට්
cafe	0	0	0	0	0	0	1	0	0	0	කැෆේ
cage	0	0	0	0	0	1	0	1	0	0	කූඩුව
cairn	0	0	0	0	0	0	0	0	0	0	කෙයාර්න්
cake	0	0	0	0	0	0	0	0	0	0	කේක්
calamity	0	0	0	0	0	0	0	1	0	0	විපත්තිය
calcareous	0	0	0	0	0	0	0	0	0	0	calcareous
calculate	0	0	0	0	0	0	0	0	0	0	ගණනය කරන්න
calculated	0	0	0	0	0	0	0	0	0	0	ගණනය කර ඇත
calculating	0	0	0	0	0	1	0	0	0	0	ගණනය කිරීම
calculation	0	1	0	0	0	0	0	0	0	0	ගණනය කිරීම
calculator	0	0	0	0	0	0	1	0	0	1	කැල්කියුලේටරය
calculus	0	0	0	0	0	0	0	0	0	0	කලනය
calendar	0	0	0	0	0	0	0	0	0	0	දින දර්ශනය
calender	0	0	0	0	0	0	0	0	0	0	දින දර්ශනය
calf	0	0	0	0	1	0	1	0	0	1	පැටවා
caliber	0	0	0	0	0	0	0	0	0	0	calibre
calibrate	0	0	0	0	0	0	0	0	0	0	ක්රමාංකනය කරන්න
calico	0	0	0	0	0	0	0	0	0	0	කැලිකෝ
calipers	0	0	0	0	0	0	0	0	0	0	කැලිපර්ස්
call	0	0	0	0	0	0	0	0	0	0	අමතන්න
calligraphy	0	0	0	0	0	0	0	0	0	0	අක්ෂර වින්යාසය
calling	0	0	0	0	0	0	0	0	0	0	ඇමතීම
callous	1	0	1	0	0	1	0	0	0	0	නිර්දය
calls	0	1	0	0	0	1	0	0	0	1	ඇමතුම්
calm	0	0	0	0	0	0	1	0	0	0	සන්සුන්
calmness	0	0	0	0	0	0	0	0	0	0	සන්සුන්කම
caloric	0	0	0	0	0	0	0	0	0	0	කැලරි
calorie	0	0	0	0	0	0	0	0	0	0	කැලරි
calorimeter	0	0	0	0	0	0	0	0	0	0	කැලරි මීටරය
cam	0	0	0	0	0	0	0	0	0	0	කැම්
camber	0	0	0	0	0	0	0	0	0	0	කැම්බර්
camel	0	0	0	0	0	0	0	0	0	0	ඔටුවා
cameo	0	0	0	0	0	0	0	0	0	0	කැමියෝ
cameraman	0	0	0	0	0	0	0	0	0	0	කැමරා ශිල්පියා
camisole	0	0	0	0	0	0	0	0	0	0	කැමිසෝල්
camouflage	0	0	0	0	0	0	0	0	1	0	සැඟවීම
camouflaged	0	0	0	0	0	0	0	0	1	0	සැඟවුනු
camp	0	0	0	0	0	0	0	0	0	0	කඳවුරේ
campaign	0	0	0	0	0	0	0	0	0	0	උද්ඝෝෂණය
campaigner	0	0	0	0	0	0	0	0	0	0	උද්ඝෝෂකයා
campaigning	1	0	0	1	0	1	0	0	0	0	උද්ඝෝෂණ කරනවා
campus	0	0	0	0	0	0	0	0	0	0	කැම්පස්
canal	0	0	0	0	0	0	0	0	0	0	ඇළ
canary	0	0	0	0	0	0	1	0	0	0	කැනරි
cancel	0	0	0	0	0	1	0	1	0	0	අවලංගු කරන්න
canceling	0	0	0	0	0	0	0	0	0	0	අවලංගු කරනවා
cancellation	0	0	0	0	0	0	0	0	0	0	අවලංගු කිරීම
cancer	1	0	1	1	0	1	0	1	0	0	පිළිකාවක්
candid	0	1	0	0	1	0	1	0	1	1	අවංක
candidacy	0	0	0	0	0	0	0	0	0	0	අපේක්ෂකත්වය
candidate	0	0	0	0	0	0	1	0	0	0	අපේක්ෂකයා
candied	0	0	0	0	0	0	1	0	0	0	කැන්ඩිඩ්
candle	0	0	0	0	0	0	0	0	0	0	ඉටිපන්දම
candlelight	0	0	0	0	0	0	0	0	0	0	ඉටිපන්දම් ආලෝකය
candlestick	0	0	0	0	0	0	0	0	0	0	කැන්ඩල්ස්ටික්
candor	0	0	0	0	0	0	0	0	0	0	අවංකකම
candy	0	0	0	0	0	0	0	0	0	0	රසකැවිලි
cane	1	0	0	1	0	0	0	0	0	0	වේවැල
canine	0	0	0	0	0	0	0	0	0	0	සුනඛයන්
canister	0	0	0	0	0	0	0	0	0	0	කැනිස්ටර්
canker	1	0	1	0	0	1	0	0	0	0	පිළිකාව
cannibal	0	0	1	1	0	1	0	0	0	0	මිනීමරු
cannibalism	0	0	1	0	0	1	0	0	0	0	මිනී මස් කෑම
canning	0	0	0	0	0	0	0	0	0	0	ටින් කිරීම
cannon	1	0	0	1	0	1	0	0	0	0	කාලතුවක්කුව
canoe	0	0	0	0	0	0	0	0	0	0	ඔරුව
canon	0	0	0	0	0	0	0	0	0	0	කැනනය
canonical	0	0	0	0	0	0	0	0	0	0	කැනොනිකල්
canons	0	0	0	0	0	0	0	0	0	1	කැනන
canopy	0	0	0	0	0	0	0	0	0	0	වියන්
canteen	0	0	0	0	0	0	0	0	0	0	ආපනශාලාව
canterbury	0	0	0	0	0	0	0	0	0	0	කැන්ටබරි
cantilever	0	0	0	0	0	0	0	0	0	0	කැන්ටිලිවර්
canto	0	0	0	0	0	0	0	0	0	0	කැන්ටෝ
canton	0	0	0	0	0	0	0	0	0	0	කැන්ටන්
canvas	0	0	0	0	0	0	0	0	0	0	කැන්වස්
canvass	0	0	0	0	0	0	0	0	0	0	කැන්වසය
cap	0	1	0	0	0	0	0	0	0	1	තොප්පිය
capability	0	0	0	0	0	0	0	0	0	0	හැකියාව
capable	0	0	0	0	0	0	0	0	0	0	හැකියාව ඇති
capacity	0	0	0	0	0	0	0	0	0	0	ධාරිතාව
cape	0	0	0	0	0	0	0	0	0	0	කේප්
caper	0	0	0	0	0	0	0	0	0	0	කපර්
capillary	0	0	0	0	0	0	0	0	0	0	කේශනාලිකා
capital	0	0	0	0	0	0	0	0	0	0	ප්රාග්ධනය
capitalist	0	0	0	0	0	0	1	0	0	0	ධනපති
capitals	0	0	0	0	0	0	0	0	0	0	අගනුවර
capitation	0	0	0	0	0	0	0	0	0	0	කැපිටල්
capitol	0	0	0	0	0	0	0	0	0	0	කැපිටල්
capitulation	0	0	0	0	0	0	0	0	0	0	යටත් වීම
caprice	0	0	0	0	0	0	0	0	0	0	caprice
capricious	0	0	0	0	0	0	0	0	0	0	චපලයි
caps	0	0	0	0	0	0	0	0	0	0	කැප්
capsule	0	0	0	0	0	0	0	0	0	0	කැප්සියුලය
captain	0	0	0	0	0	0	1	0	0	0	කපිතාන්
caption	0	0	0	0	0	0	0	0	0	0	ශීර්ෂ පාඨය
captivate	0	1	0	0	1	0	1	0	1	1	ආකර්ශනීය
captivating	0	0	0	0	0	0	1	0	0	0	සිත් ඇදගන්නා
captive	0	0	0	1	0	1	0	1	0	0	වහල්
captivity	0	0	0	0	0	1	0	1	0	0	වහල්භාවය
captor	0	0	0	1	0	1	0	0	0	0	අල්ලාගන්නවා
capture	0	0	0	0	0	1	0	0	0	0	අල්ලා ගැනීම
car	0	0	0	0	0	0	0	0	0	0	මෝටර් රථ
caramel	0	0	0	0	0	0	0	0	0	0	කැරමල්
carat	0	0	0	0	0	0	0	0	0	0	කැරට්
caravan	0	0	0	0	0	0	0	0	0	0	තවලම්
carbon	0	0	0	0	0	0	0	0	0	0	කාබන්
carcass	0	0	1	1	0	1	0	1	0	0	මළකුණ
carcinoma	0	0	0	1	0	1	0	1	0	0	පිළිකා රෝගය
card	0	0	0	0	0	0	0	0	0	0	කාඩ්පත
cardigan	0	0	0	0	0	0	0	0	0	0	කාඩිගන්
cardinal	0	0	0	0	0	0	0	0	0	0	කාදිනල්
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	හෘද රෝග
cards	0	0	0	0	0	0	0	0	0	0	කාඩ්
care	0	0	0	0	0	0	0	0	0	0	රැකවරණය
career	0	1	0	0	0	0	1	0	0	0	වෘත්තීය
careful	0	0	0	0	0	0	1	0	0	0	පරිස්සමෙන්
carefully	0	0	0	0	0	0	1	0	0	0	ප්රවේශමෙන්
carelessness	1	0	1	0	0	1	0	0	0	0	නොසැලකිලිමත්කම
caress	0	0	0	0	0	0	1	0	0	0	හුරතල් කරනවා
caret	0	0	0	0	0	0	0	0	0	0	caret
caretaker	0	0	0	0	0	0	1	0	0	1	භාරකරු
cargo	0	0	0	0	0	0	0	0	0	0	බඩු
caribou	0	0	0	0	0	0	0	0	0	0	කැරිබෝ
caricature	0	0	0	0	0	1	0	0	0	0	විකට රූපය
caries	0	0	1	0	0	1	0	0	0	0	කරීස්
carnage	1	0	1	1	0	1	0	1	1	0	සංහාරය
carnal	0	0	0	0	0	1	0	0	0	0	ලෞකික
carnation	0	0	0	0	0	0	0	0	0	0	කානේෂන්
carnivorous	0	0	0	1	0	1	0	0	0	0	මාංශ භක්ෂක
carol	0	0	0	0	1	0	1	0	0	1	කැරොල්
carousel	0	0	0	0	0	0	0	0	0	0	කැරොසල්
carpenter	0	0	0	0	0	0	0	0	0	0	වඩු කාර්මිකයා
carriage	0	0	0	0	0	0	0	0	0	0	කරත්තය
